target	acc	tlen	query	qlen	evalue
Phage_min_tail	PF05939.13	108	D3654.contig1_54	121	1.6e-14
Phage_tail_L	PF05100.12	206	D3654.contig1_55	424	3.4e-44
NLPC_P60	PF00877.19	105	D3654.contig1_56	250	7.8e-16
Prok-JAB	PF14464.6	118	D3654.contig1_56	250	2e-11
Lambda_tail_I	PF06805.12	86	D3654.contig1_57	200	2e-10
SseC	PF04888.12	317	D3654.contig1_57	200	0.037
ILEI	PF15711.5	89	D3654.contig1_58	2766	3.7e-10
ADIP	PF11559.8	152	D3654.contig1_58	2766	0.00095
zf-dskA_traR	PF01258.17	36	D3654.contig2_2	73	5.6e-11
DZR	PF12773.7	49	D3654.contig2_2	73	0.012
C1_1	PF00130.22	53	D3654.contig2_2	73	0.017
ASCH	PF04266.14	107	D3654.contig2_3	209	0.012
DUF4222	PF13973.6	53	D3654.contig2_4	67	5.2e-09
DUF1233	PF06806.12	70	D3654.contig2_6	82	8.1e-32
Arm-DNA-bind_2	PF12167.8	65	D3654.contig2_7	432	1.4e-23
Phage_integrase	PF00589.22	172	D3654.contig2_7	432	8.2e-20
WVELL	PF14043.6	74	D3654.contig2_9	80	0.015
Acyl_transf_3	PF01757.22	340	D3654.contig2_10	324	2.7e-21
HTH_Tnp_1	PF01527.20	75	D3654.contig2_11	132	1.4e-21
HTH_23	PF13384.6	50	D3654.contig2_11	132	4.5e-06
HTH_28	PF13518.6	52	D3654.contig2_11	132	3.1e-05
CENP-B_N	PF04218.13	53	D3654.contig2_11	132	0.00031
HTH_29	PF13551.6	63	D3654.contig2_11	132	0.0097
rve	PF00665.26	119	D3654.contig2_12	279	1.7e-24
rve_3	PF13683.6	67	D3654.contig2_12	279	7.8e-16
HTH_21	PF13276.6	60	D3654.contig2_12	279	2.2e-11
Tail_spike_N	PF18668.1	70	D3654.contig2_13	574	2.7e-22
NLPC_P60	PF00877.19	105	D3654.contig2_15	119	5e-08
DUF1833	PF08875.11	150	D3654.contig2_16	156	0.0069
HNH_3	PF13392.6	46	D3654.contig2_17	178	1.2e-16
NUMOD4	PF07463.11	49	D3654.contig2_17	178	5.6e-07
Big_2	PF02368.18	79	D3654.contig2_22	251	4.4e-10
Cadherin-like	PF12733.7	90	D3654.contig2_22	251	0.00097
Nmad5	PF18757.1	206	D3654.contig2_24	123	0.096
DUF2213	PF09979.9	168	D3654.contig2_31	463	4.2e-06
Phage_Mu_F	PF04233.14	112	D3654.contig2_33	301	1.8e-10
DUF1073	PF06381.11	357	D3654.contig2_34	492	2.8e-24
Terminase_6	PF03237.15	215	D3654.contig2_35	521	2e-05
Terminase_3	PF04466.13	201	D3654.contig2_35	521	0.0076
Sigma70_r4	PF04545.16	50	D3654.contig2_36	217	0.0017
Sigma70_r4_2	PF08281.12	54	D3654.contig2_36	217	0.0028
ABC2_membrane_5	PF13346.6	206	D3654.contig2_39	144	0.0017
DUF2681	PF10883.8	87	D3654.contig2_40	93	0.0027
Glyco_hydro_108	PF05838.12	85	D3654.contig2_41	181	4.4e-27
PG_binding_3	PF09374.10	76	D3654.contig2_41	181	5.5e-21
Phage_holin_3_7	PF05449.11	80	D3654.contig2_42	92	1.1e-23
DUF2518	PF10726.9	145	D3654.contig2_42	92	0.022
Phage_holin_8	PF16931.5	123	D3654.contig2_43	134	8.1e-17
HNH_3	PF13392.6	46	D3654.contig2_44	169	2e-18
Phage_antitermQ	PF06530.12	118	D3654.contig2_45	167	3.8e-21
DUF1133	PF06576.11	176	D3654.contig2_45	167	5.2e-05
NinG	PF05766.12	186	D3654.contig2_48	203	8.8e-64
HNH_3	PF13392.6	46	D3654.contig2_49	156	4.5e-12
AP2	PF00847.20	54	D3654.contig2_49	156	4e-06
NinE	PF05322.11	58	D3654.contig2_50	57	1.3e-05
NinB	PF05772.12	131	D3654.contig2_51	150	7.4e-49
DUF2767	PF10965.8	67	D3654.contig2_52	80	2.2e-07
KfrA_N	PF11740.8	115	D3654.contig2_54	243	0.11
Inhibitor_G39P	PF11417.8	70	D3654.contig2_55	62	0.07
V_ATPase_I_N	PF18670.1	90	D3654.contig2_56	129	0.0023
DnaB_C	PF03796.15	255	D3654.contig2_58	458	1.3e-77
DnaB	PF00772.21	103	D3654.contig2_58	458	8.2e-18
AAA_25	PF13481.6	194	D3654.contig2_58	458	5.8e-12
ATPase	PF06745.13	231	D3654.contig2_58	458	2.1e-06
AAA_22	PF13401.6	137	D3654.contig2_58	458	0.002
GvpD	PF07088.11	484	D3654.contig2_58	458	0.0034
Phage_rep_O	PF04492.13	95	D3654.contig2_59	362	1.2e-34
YdaT_toxin	PF06254.11	88	D3654.contig2_61	182	1.5e-38
HTH_3	PF01381.22	55	D3654.contig2_62	74	3.6e-15
HTH_19	PF12844.7	65	D3654.contig2_62	74	7.8e-10
HTH_31	PF13560.6	64	D3654.contig2_62	74	3.1e-09
HTH_25	PF13413.6	62	D3654.contig2_62	74	5.5e-07
HTH_26	PF13443.6	63	D3654.contig2_62	74	0.00012
MqsA_antitoxin	PF15731.5	131	D3654.contig2_62	74	0.00027
HTH_37	PF13744.6	80	D3654.contig2_62	74	0.0039
Peptidase_S24	PF00717.23	70	D3654.contig2_63	211	8.2e-13
HTH_19	PF12844.7	65	D3654.contig2_63	211	2.1e-10
HTH_3	PF01381.22	55	D3654.contig2_63	211	3.9e-10
HTH_31	PF13560.6	64	D3654.contig2_63	211	1.3e-05
DUF1918	PF08940.11	58	D3654.contig2_66	71	0.071
DUF551	PF04448.12	69	D3654.contig2_67	44	0.0081
Peptidase_M61_N	PF17899.1	167	D3654.contig2_69	53	0.073
RecT	PF03837.14	199	D3654.contig2_72	282	1.5e-26
YqaJ	PF09588.10	148	D3654.contig2_73	212	2e-26
Viral_alk_exo	PF01771.17	480	D3654.contig2_73	212	0.00011
Sipho_tail	PF05709.11	255	D3654.contig3_2	523	3.8e-55
DUF4096	PF13340.6	75	D3654.contig3_2	523	0.0076
Prophage_tail	PF06605.11	316	D3654.contig3_3	2023	1.6e-29
Collagen	PF01391.18	60	D3654.contig3_3	2023	3.2e-24
Collagen	PF01391.18	60	D3654.contig3_3	2023	3.2e-24
Collagen	PF01391.18	60	D3654.contig3_3	2023	3.2e-24
Peptidase_S74	PF13884.6	58	D3654.contig3_3	2023	3.7e-10
Phage_holin_5_2	PF16079.5	75	D3654.contig3_6	98	3.7e-26
TctB	PF07331.11	135	D3654.contig3_6	98	0.042
Amidase_2	PF01510.25	126	D3654.contig3_7	364	6.2e-23
PG_binding_1	PF01471.18	57	D3654.contig3_7	364	8.8e-06
PG_binding_3	PF09374.10	76	D3654.contig3_7	364	0.00025
SH3_3	PF08239.11	55	D3654.contig3_7	364	0.0071
Resolvase	PF00239.21	146	D3654.contig3_8	477	1.2e-27
Recombinase	PF07508.13	104	D3654.contig3_8	477	3.8e-10
Zn_ribbon_recom	PF13408.6	58	D3654.contig3_8	477	2.1e-08
Lipoprotein_Ltp	PF07553.11	48	D3654.contig3_9	227	2.1e-74
Lipoprotein_Ltp	PF07553.11	48	D3654.contig3_9	227	2.1e-74
Lipoprotein_Ltp	PF07553.11	48	D3654.contig3_9	227	2.1e-74
HNH	PF01844.23	47	D3654.contig3_10	330	4e-14
HNH_5	PF14279.6	56	D3654.contig3_10	330	1.1e-10
HNH_4	PF13395.6	55	D3654.contig3_10	330	0.00031
CREPT	PF16566.5	147	D3654.contig3_10	330	0.0049
HTH_19	PF12844.7	65	D3654.contig3_12	127	6.1e-14
HTH_3	PF01381.22	55	D3654.contig3_12	127	1.6e-09
HTH_31	PF13560.6	64	D3654.contig3_12	127	5.2e-07
DUF3106	PF11304.8	104	D3654.contig3_13	51	0.0046
ANT	PF03374.14	108	D3654.contig3_16	257	3.3e-29
AntA	PF08346.12	68	D3654.contig3_16	257	7.4e-24
HTH_23	PF13384.6	50	D3654.contig3_23	44	9.8e-07
Sigma70_r4_2	PF08281.12	54	D3654.contig3_23	44	4.7e-06
HTH_38	PF13936.6	44	D3654.contig3_23	44	3.5e-05
Terminase_5	PF06056.12	58	D3654.contig3_23	44	0.0013
HTH_40	PF14493.6	89	D3654.contig3_23	44	0.0019
HTH_11	PF08279.12	55	D3654.contig3_23	44	0.0033
HTH_7	PF02796.15	45	D3654.contig3_23	44	0.0044
GerE	PF00196.19	57	D3654.contig3_23	44	0.006
HTH_Tnp_ISL3	PF13542.6	52	D3654.contig3_23	44	0.0086
SMC_N	PF02463.19	220	D3654.contig3_24	431	1e-09
AAA_15	PF13175.6	369	D3654.contig3_24	431	2.4e-09
AAA_23	PF13476.6	200	D3654.contig3_24	431	2.7e-09
AAA_24	PF13479.6	197	D3654.contig3_25	380	1e-69
AAA_25	PF13481.6	194	D3654.contig3_25	380	0.0012
DUF669	PF05037.13	141	D3654.contig3_26	149	0.00018
ResIII	PF04851.15	171	D3654.contig3_27	530	3.9e-28
Helicase_C	PF00271.31	111	D3654.contig3_27	530	1.2e-13
DEAD	PF00270.29	176	D3654.contig3_27	530	3.9e-10
SWI2_SNF2	PF18766.1	224	D3654.contig3_27	530	5.7e-09
AAA_30	PF13604.6	192	D3654.contig3_27	530	0.00032
AAA_25	PF13481.6	194	D3654.contig3_28	756	1.1e-31
PriCT_2	PF08707.11	77	D3654.contig3_28	756	2.4e-22
RusA	PF05866.11	124	D3654.contig3_29	131	5.1e-22
DUF2681	PF10883.8	87	D3654.contig3_31	52	0.076
zinc_ribbon_2	PF13240.6	23	D3654.contig3_32	64	3.9e-05
DZR	PF12773.7	49	D3654.contig3_32	64	0.0005
zf-NADH-PPase	PF09297.11	32	D3654.contig3_32	64	0.0013
DNA_methylase	PF00145.17	335	D3654.contig3_33	492	2e-23
Sigma70_r4	PF04545.16	50	D3654.contig3_34	140	3.1e-06
DUF1492	PF07374.11	100	D3654.contig3_34	140	2.8e-05
Sigma70_r4_2	PF08281.12	54	D3654.contig3_34	140	0.0023
Terminase_2	PF03592.16	140	D3654.contig3_35	170	1.2e-39
Terminase_3	PF04466.13	201	D3654.contig3_36	415	6.6e-49
Terminase_3C	PF17288.2	155	D3654.contig3_36	415	1.5e-06
Terminase_6	PF03237.15	215	D3654.contig3_36	415	3.2e-05
Phage_prot_Gp6	PF05133.14	420	D3654.contig3_37	445	1.4e-110
ESPR	PF13018.6	24	D3654.contig3_37	445	0.031
Phage_Mu_F	PF04233.14	112	D3654.contig3_38	469	3.5e-19
RNA_POL_M_15KD	PF02150.16	36	D3654.contig3_39	57	0.0017
YjcQ	PF09639.10	96	D3654.contig3_40	111	3.7e-25
YjcQ	PF09639.10	96	D3654.contig3_41	121	1.4e-22
Peptidase_Prp	PF04327.12	90	D3654.contig3_42	96	1.6e-22
DUF4355	PF14265.6	125	D3654.contig3_43	212	1.5e-28
DNApol_Exo	PF18136.1	282	D3654.contig3_43	212	0.0014
S-l_SbsC_C	PF18316.1	86	D3654.contig3_44	401	7.4e-13
Phage_connect_1	PF05135.13	99	D3654.contig3_46	109	2.2e-11
HK97-gp10_like	PF04883.12	81	D3654.contig3_48	112	1.9e-13
Ubiquitin_4	PF18036.1	89	D3654.contig3_48	112	0.057
DUF3168	PF11367.8	117	D3654.contig3_49	129	0.00073
Scramblase	PF03803.15	221	D3654.contig3_49	129	0.027
Phage_tail_2	PF06199.11	135	D3654.contig3_50	177	1.7e-22
Phage_TAC_12	PF12363.8	111	D3654.contig3_51	124	2e-26
TetR_C_31	PF17940.1	107	D3654.contig3_52	140	0.022
PhageMin_Tail	PF10145.9	198	D3654.contig3_53	752	8.2e-49
CdvA	PF18822.1	123	D3654.contig3_53	752	0.0027
TAF6_C	PF07571.13	90	D3654.contig4_1	156	0.028
VirE	PF05272.11	198	D3654.contig4_2	451	8.3e-61
ABC_tran	PF00005.27	137	D3654.contig4_2	451	0.003
G-alpha	PF00503.20	354	D3654.contig4_2	451	0.013
Recombinase	PF07508.13	104	D3654.contig4_4	548	5.6e-22
Resolvase	PF00239.21	146	D3654.contig4_4	548	5.6e-22
DUF4368	PF14287.6	67	D3654.contig4_4	548	1.8e-20
Zn_ribbon_recom	PF13408.6	58	D3654.contig4_4	548	2e-09
Maff2	PF12750.7	70	D3654.contig4_6	72	4e-41
TrbL	PF04610.14	215	D3654.contig4_7	288	0.041
MT-A70	PF05063.14	172	D3654.contig4_8	183	1e-31
PrgI	PF12666.7	90	D3654.contig4_9	131	1e-25
AAA_10	PF12846.7	362	D3654.contig4_10	799	1.5e-10
DUF87	PF01935.17	227	D3654.contig4_10	799	4.9e-05
FtsK_SpoIIIE	PF01580.18	243	D3654.contig4_10	799	0.012
N6_N4_Mtase	PF01555.18	231	D3654.contig4_11	319	1.2e-57
NLPC_P60	PF00877.19	105	D3654.contig4_12	657	2.3e-20
CHAP	PF05257.16	83	D3654.contig4_12	657	9.6e-05
PAPS_reduct	PF01507.19	174	D3654.contig4_13	241	2.3e-05
DUF4315	PF14193.6	79	D3654.contig4_14	89	2.1e-28
DUF4366	PF14283.6	146	D3654.contig4_15	250	2.2e-56
Topoisom_bac	PF01131.20	413	D3654.contig4_16	692	7e-113
Toprim	PF01751.22	103	D3654.contig4_16	692	2e-12
Toprim_Crpt	PF13342.6	60	D3654.contig4_16	692	2.2e-05
Cys_rich_VLP	PF14194.6	57	D3654.contig4_17	123	2.1e-26
LPD34	PF18852.1	213	D3654.contig4_18	1116	4e-93
YodL	PF14191.6	101	D3654.contig4_18	1116	1.4e-36
LPD26	PF18842.1	57	D3654.contig4_18	1116	1.2e-25
ArdA	PF07275.11	162	D3654.contig4_18	1116	1.6e-15
DUF4316	PF14195.6	44	D3654.contig4_18	1116	7.3e-10
Peptidase_M78	PF06114.13	123	D3654.contig4_18	1116	2.3e-05
DUF1738	PF08401.11	128	D3654.contig4_18	1116	0.0016
DUF3801	PF12687.7	179	D3654.contig4_18	1116	0.91
TTRAP	PF14203.6	62	D3654.contig4_19	70	1.8e-21
Relaxase	PF03432.14	242	D3654.contig4_20	445	7.1e-45
MobC	PF05713.11	45	D3654.contig4_21	110	5.8e-11
DBD_HTH	PF18430.1	35	D3654.contig4_22	119	1.7e-09
HTH_3	PF01381.22	55	D3654.contig4_22	119	2.6e-07
HTH_19	PF12844.7	65	D3654.contig4_22	119	3e-06
HTH_31	PF13560.6	64	D3654.contig4_22	119	9.5e-05
HTH_25	PF13413.6	62	D3654.contig4_22	119	0.00046
Radical_SAM	PF04055.21	167	D3654.contig4_23	328	1.5e-17
Fer4_14	PF13394.6	118	D3654.contig4_23	328	9.2e-06
Fer4_12	PF13353.6	139	D3654.contig4_23	328	0.00036
Sigma70_r4_2	PF08281.12	54	D3654.contig4_24	146	1.6e-11
Sigma70_r4	PF04545.16	50	D3654.contig4_24	146	5.4e-09
UPF0122	PF04297.14	101	D3654.contig4_24	146	0.0056
HTH_23	PF13384.6	50	D3654.contig4_24	146	0.019
HTH_16	PF12645.7	65	D3654.contig4_25	81	1.3e-26
TnpW	PF14202.6	35	D3654.contig4_26	58	3e-13
Resolvase	PF00239.21	146	D3654.contig4_27	558	3.1e-22
DUF4368	PF14287.6	67	D3654.contig4_27	558	1.2e-19
Recombinase	PF07508.13	104	D3654.contig4_27	558	6.7e-19
Zn_ribbon_recom	PF13408.6	58	D3654.contig4_27	558	1.4e-10
RTP1_C2	PF10304.9	34	D3654.contig4_27	558	0.00036
Cupin_2	PF07883.11	71	D3654.contig4_28	200	3.2e-05
AraC_binding_2	PF14525.6	172	D3654.contig4_28	200	0.0042
QslA_E	PF18226.1	71	D3654.contig4_29	107	0.082
HTH_22	PF13309.6	63	D3654.contig4_31	190	0.053
dTDP_sugar_isom	PF00908.17	169	D3654.contig4_32	144	9e-37
HTH_18	PF12833.7	81	D3654.contig4_33	285	1.2e-21
HTH_AraC	PF00165.23	42	D3654.contig4_33	285	5.1e-17
HTH_AraC	PF00165.23	42	D3654.contig4_33	285	5.1e-17
Cupin_2	PF07883.11	71	D3654.contig4_33	285	1e-05
AraC_binding	PF02311.19	136	D3654.contig4_33	285	0.00014
AraC_binding_2	PF14525.6	172	D3654.contig4_33	285	0.0063
Peptidase_C14	PF00656.22	248	D3654.contig4_34	302	1e-18
AlbA_2	PF04326.14	122	D3654.contig4_35	245	3.3e-15
BCCT	PF02028.17	485	D3654.contig4_36	148	9.3e-20
Transmemb_17	PF09799.9	107	D3654.contig4_36	148	0.0083
Epimerase	PF01370.21	241	D3654.contig4_37	143	0.0026
PhageMin_Tail	PF10145.9	198	D3654.contig4_38	516	7.5e-52
Abi_2	PF07751.11	179	D3654.contig4_39	308	1.7e-45
Flot	PF15975.5	121	D3654.contig4_42	65	0.021
HK97-gp10_like	PF04883.12	81	D3654.contig4_45	117	2.6e-10
zf-C4_ClpX	PF06689.13	39	D3654.contig4_47	112	4.9e-15
IMS	PF00817.20	150	D3654.contig4_48	155	2e-10
IMS_C	PF11799.8	118	D3654.contig4_49	326	1.8e-22
IMS	PF00817.20	150	D3654.contig4_49	326	0.0027
IMS_HHH	PF11798.8	32	D3654.contig4_49	326	0.0046
HNH_5	PF14279.6	56	D3654.contig4_50	316	3e-11
HNH	PF01844.23	47	D3654.contig4_50	316	0.00034
DpnI	PF06044.12	182	D3654.contig4_50	316	0.0062
YolD	PF08863.10	94	D3654.contig4_51	151	5.7e-11
Phage_holin_1	PF04531.13	82	D3654.contig5_1	91	0.012
Amidase_3	PF01520.18	175	D3654.contig5_2	173	3.6e-34
Phage_integrase	PF00589.22	172	D3654.contig5_4	358	5.1e-29
Phage_int_SAM_3	PF14659.6	58	D3654.contig5_4	358	9.8e-11
Phage_int_SAM_5	PF13102.6	99	D3654.contig5_4	358	1.1e-05
Herpes_UL14	PF03580.14	146	D3654.contig5_5	116	0.062
Peptidase_M78	PF06114.13	123	D3654.contig5_6	92	0.00025
HTH_3	PF01381.22	55	D3654.contig5_7	126	1.1e-06
HTH_26	PF13443.6	63	D3654.contig5_7	126	2.2e-06
BetR	PF08667.10	148	D3654.contig5_7	126	0.00084
HTH_19	PF12844.7	65	D3654.contig5_7	126	0.0011
HTH_3	PF01381.22	55	D3654.contig5_8	63	3.4e-09
HTH_31	PF13560.6	64	D3654.contig5_8	63	3.3e-07
HTH_19	PF12844.7	65	D3654.contig5_8	63	0.00047
HTH_26	PF13443.6	63	D3654.contig5_9	83	1.8e-07
HTH_31	PF13560.6	64	D3654.contig5_9	83	0.0027
HTH_17	PF12728.7	51	D3654.contig5_11	65	1.2e-09
MerR_1	PF13411.6	69	D3654.contig5_11	65	0.00094
DUF2800	PF10926.8	363	D3654.contig5_14	364	8.7e-125
PDDEXK_1	PF12705.7	255	D3654.contig5_14	364	3.5e-10
CRF-BP	PF05428.11	307	D3654.contig5_14	364	0.0023
YadA_head	PF05658.14	27	D3654.contig5_15	511	8.5e-14
YadA_head	PF05658.14	27	D3654.contig5_15	511	8.5e-14
YadA_head	PF05658.14	27	D3654.contig5_15	511	8.5e-14
YadA_head	PF05658.14	27	D3654.contig5_15	511	8.5e-14
YadA_stalk	PF05662.14	43	D3654.contig5_15	511	3.5e-09
YadA_anchor	PF03895.15	60	D3654.contig5_15	511	8.7e-09
Fib_alpha	PF08702.10	143	D3654.contig5_15	511	0.0064
DUF2815	PF10991.8	173	D3654.contig5_16	187	8.7e-49
DNA_pol_A	PF00476.20	376	D3654.contig5_17	645	4.9e-25
PcfJ	PF14284.6	144	D3654.contig5_19	558	1.9e-15
VirE	PF05272.11	198	D3654.contig5_20	811	6.9e-70
VRR_NUC	PF08774.11	108	D3654.contig5_21	111	6.6e-06
Mrr_cat	PF04471.12	115	D3654.contig5_21	111	0.057
SNF2_N	PF00176.23	350	D3654.contig5_22	456	3e-23
ResIII	PF04851.15	171	D3654.contig5_22	456	3.1e-09
DEAD	PF00270.29	176	D3654.contig5_22	456	4.2e-06
Helicase_C	PF00271.31	111	D3654.contig5_22	456	2.2e-05
DUF3310	PF11753.8	60	D3654.contig5_23	187	5.3e-23
DUF1492	PF07374.11	100	D3654.contig5_24	143	5.6e-08
Terminase_2	PF03592.16	140	D3654.contig5_25	148	1e-26
Terminase_3	PF04466.13	201	D3654.contig5_26	413	1e-49
Terminase_3C	PF17288.2	155	D3654.contig5_26	413	2e-26
Terminase_6C	PF17289.2	155	D3654.contig5_26	413	0.00066
Phage_prot_Gp6	PF05133.14	420	D3654.contig5_27	472	1.8e-76
Phage_Mu_F	PF04233.14	112	D3654.contig5_28	341	1.8e-14
Phage_GP20	PF06810.11	149	D3654.contig5_29	205	1.8e-36
DUF3683	PF12447.8	114	D3654.contig5_31	123	0.034
HK97-gp10_like	PF04883.12	81	D3654.contig5_33	173	6.8e-13
Phage_sheath_1C	PF17482.2	104	D3654.contig5_36	452	4.5e-15
Phage_sheath_1	PF04984.14	168	D3654.contig5_36	452	1.5e-13
Phage_sheath_1N	PF17481.2	104	D3654.contig5_36	452	3.6e-06
DUF2001	PF09393.10	139	D3654.contig5_37	165	1.3e-43
Phage_TAC_5	PF08890.11	136	D3654.contig5_38	143	1.2e-38
Tipalpha	PF16753.5	150	D3654.contig5_38	143	0.046
LysM	PF01476.20	44	D3654.contig5_40	228	0.048
DUF2577	PF10844.8	98	D3654.contig5_42	138	4.3e-22
DUF2634	PF10934.8	105	D3654.contig5_43	144	1.3e-30
Baseplate_J	PF04865.14	255	D3654.contig5_44	360	8.6e-49
DUF2313	PF10076.9	163	D3654.contig5_45	211	1.5e-09
DUF2551	PF10826.8	83	D3654.contig5_45	211	0.0023
DUF3751	PF12571.8	150	D3654.contig5_46	308	0.00019
Phage_integrase	PF00589.22	172	D3654.contig5_47	282	1.8e-20
Phage_int_SAM_3	PF14659.6	58	D3654.contig5_47	282	4.5e-06
Phage_int_SAM_5	PF13102.6	99	D3654.contig5_47	282	0.0004
Phage_int_SAM_4	PF13495.6	85	D3654.contig5_47	282	0.0011
Stomoxyn	PF11585.8	42	D3654.contig5_47	282	0.0049
PqqD	PF05402.12	67	D3654.contig5_48	131	0.075
Collagen	PF01391.18	60	D3654.contig5_51	240	8.2e-19
Collagen	PF01391.18	60	D3654.contig5_51	240	8.2e-19
Tmem26	PF09772.9	288	D3654.contig6_2	94	0.063
EGF_Tenascin	PF18720.1	29	D3654.contig6_6	53	0.033
BrnA_antitoxin	PF14384.6	70	D3654.contig6_8	61	0.013
YopX	PF09643.10	131	D3654.contig6_11	132	3e-13
ParA	PF10609.9	246	D3654.contig6_13	191	6.2e-29
AAA_31	PF13614.6	177	D3654.contig6_13	191	3e-17
AAA_31	PF13614.6	177	D3654.contig6_13	191	3e-17
CbiA	PF01656.23	128	D3654.contig6_13	191	2.8e-15
ArsA_ATPase	PF02374.15	305	D3654.contig6_13	191	2.9e-10
Fer4_NifH	PF00142.18	271	D3654.contig6_13	191	1e-07
SRP54	PF00448.22	196	D3654.contig6_13	191	1.7e-06
CBP_BcsQ	PF06564.12	234	D3654.contig6_13	191	3.6e-06
MipZ	PF09140.11	262	D3654.contig6_13	191	1.1e-05
VirC1	PF07015.11	231	D3654.contig6_13	191	4e-05
Glyco_transf_4	PF13439.6	170	D3654.contig6_13	191	0.00078
Phage_integrase	PF00589.22	172	D3654.contig6_15	273	1.4e-17
Phage_int_SAM_5	PF13102.6	99	D3654.contig6_15	273	0.002
Phage_int_SAM_5	PF13102.6	99	D3654.contig6_16	380	3.1e-14
Phage_integrase	PF00589.22	172	D3654.contig6_16	380	1.1e-13
Arm-DNA-bind_5	PF17293.2	86	D3654.contig6_16	380	1.2e-05
Peptidase_S24	PF00717.23	70	D3654.contig6_18	257	0.00018
HTH_19	PF12844.7	65	D3654.contig6_18	257	0.0055
HTH_3	PF01381.22	55	D3654.contig6_18	257	0.0075
HTH_17	PF12728.7	51	D3654.contig6_20	84	4.2e-07
HTH_8	PF02954.19	42	D3654.contig6_20	84	0.02
Bap31_Bap29_C	PF18035.1	50	D3654.contig6_21	234	0.011
DUF3799	PF12684.7	234	D3654.contig6_22	323	2.9e-12
RecT	PF03837.14	199	D3654.contig6_23	303	6.4e-27
Bac_DNA_binding	PF00216.21	90	D3654.contig6_28	93	2.8e-23
HU-HIG	PF18291.1	125	D3654.contig6_28	93	1.4e-06
DUF2303	PF10065.9	267	D3654.contig6_29	248	0.032
Band_7	PF01145.25	178	D3654.contig6_30	270	8.3e-08
AAA_23	PF13476.6	200	D3654.contig6_30	270	0.013
HAUS-augmin3	PF14932.6	260	D3654.contig6_31	70	0.022
NHL	PF01436.21	28	D3654.contig6_32	152	0.012
