target	acc	tlen	query	qlen	evalue
Rhodopsin_N	PF10413.9	36	D3574.contig1_65	150	0.045
Terminase_6C	PF17289.2	155	D3574.contig1_66	479	5.7e-06
DUF5126	PF17166.4	104	D3574.contig1_66	479	0.0063
DUF5309	PF17236.2	280	D3574.contig1_71	387	1.3e-55
E1_FCCH	PF16190.5	71	D3574.contig1_71	387	0.0022
Gp58	PF07902.11	594	D3574.contig1_76	637	1e-09
Apolipoprotein	PF01442.18	190	D3574.contig1_76	637	0.00055
Baculo_PEP_C	PF04513.12	140	D3574.contig1_76	637	0.003
OmpH	PF03938.14	138	D3574.contig1_76	637	0.0067
CHU_C	PF13585.6	86	D3574.contig1_78	292	0.058
BppU_N	PF10651.9	148	D3574.contig1_81	127	0.0028
Collagen	PF01391.18	60	D3574.contig1_82	466	2.1e-34
Collagen	PF01391.18	60	D3574.contig1_82	466	2.1e-34
Collagen	PF01391.18	60	D3574.contig1_82	466	2.1e-34
Collagen	PF01391.18	60	D3574.contig1_82	466	2.1e-34
Collagen	PF01391.18	60	D3574.contig1_82	466	2.1e-34
Hint	PF01079.20	214	D3574.contig1_87	352	7.2e-06
Vint	PF14623.6	167	D3574.contig1_87	352	8.7e-06
Intein_splicing	PF14890.6	134	D3574.contig1_87	352	0.00065
Hom_end_hint	PF05203.16	228	D3574.contig1_87	352	0.0054
Phage_lysozyme2	PF18013.1	143	D3574.contig1_89	453	4.1e-23
DUF4080	PF13311.6	188	D3574.contig2_1	81	0.032
HTH_38	PF13936.6	44	D3574.contig2_2	916	1.3e-11
HTH_23	PF13384.6	50	D3574.contig2_2	916	7.6e-10
HTH_7	PF02796.15	45	D3574.contig2_2	916	1.9e-09
Sigma70_r4_2	PF08281.12	54	D3574.contig2_2	916	2.2e-08
HTH_3	PF01381.22	55	D3574.contig2_2	916	1.2e-07
HTH_31	PF13560.6	64	D3574.contig2_2	916	7.5e-05
RdRP	PF05183.12	586	D3574.contig2_2	916	0.00043
LacI	PF00356.21	46	D3574.contig2_2	916	0.00096
DUF2800	PF10926.8	363	D3574.contig2_3	186	3.2e-06
Hjc	PF01870.18	93	D3574.contig2_4	97	0.068
PASTA	PF03793.19	63	D3574.contig2_6	183	0.0011
DUF4514	PF14986.6	60	D3574.contig2_9	43	0.0063
DUF1965	PF09248.10	69	D3574.contig2_13	65	0.12
DUF4378	PF14309.6	165	D3574.contig2_19	417	0.0059
DUF3624	PF12292.8	76	D3574.contig2_24	53	0.037
DUF2627	PF11118.8	76	D3574.contig2_28	61	0.07
Helicase_C	PF00271.31	111	D3574.contig2_29	413	4.3e-05
RHH_8	PF17723.1	119	D3574.contig2_29	413	0.022
N6_Mtase	PF02384.16	312	D3574.contig2_30	398	3e-08
DUF5032	PF16435.5	273	D3574.contig2_31	159	0.029
AAA_16	PF13191.6	170	D3574.contig2_32	1353	0.0085
RP853	PF17542.2	317	D3574.contig2_34	71	0.13
Hydrolase_2	PF07486.12	104	D3574.contig2_38	189	2.6e-12
RNHCP	PF12647.7	90	D3574.contig2_39	320	0.023
DUF3310	PF11753.8	60	D3574.contig2_40	84	1.2e-22
Peptidase_A25	PF03418.14	354	D3574.contig2_44	257	0.029
DUF2371	PF10177.9	140	D3574.contig2_47	57	0.025
DUF3216	PF11505.8	91	D3574.contig2_47	57	0.039
DUF4367	PF14285.6	110	D3574.contig2_50	73	0.0048
UAE_UbL	PF14732.6	89	D3574.contig2_50	73	0.0077
TF_Zn_Ribbon	PF08271.12	43	D3574.contig2_52	105	0.00096
DZR	PF12773.7	49	D3574.contig2_52	105	0.0012
CAF1A	PF12253.8	76	D3574.contig2_52	105	0.0082
DUF919	PF06034.11	62	D3574.contig2_59	53	0.023
DZR	PF12773.7	49	D3574.contig2_60	106	0.00082
Phage_integrase	PF00589.22	172	D3574.contig2_61	417	3.2e-13
zinc_ribbon_2	PF13240.6	23	D3574.contig2_61	417	1.1e-07
zf-ribbon_3	PF13248.6	26	D3574.contig2_61	417	5.4e-06
UPF0547	PF10571.9	26	D3574.contig2_61	417	7e-06
DZR	PF12773.7	49	D3574.contig2_61	417	0.00074
zinc_ribbon_15	PF17032.5	86	D3574.contig2_61	417	0.0092
DNA_pol_D_N	PF18018.1	130	D3574.contig2_62	84	0.05
Phage_holin_5_2	PF16079.5	75	D3574.contig2_64	98	2e-24
ABC2_membrane_5	PF13346.6	206	D3574.contig2_64	98	0.024
RVT_1	PF00078.27	222	D3574.contig2_66	399	2.5e-19
RVT_1	PF00078.27	222	D3574.contig2_66	399	2.5e-19
CpcD	PF01383.21	55	D3574.contig2_67	162	0.066
Phage_XkdX	PF09693.10	40	D3574.contig2_68	48	4.6e-18
Sipho_Gp37	PF14594.6	351	D3574.contig2_72	357	2.2e-94
Sipho_tail	PF05709.11	255	D3574.contig2_73	305	5.2e-27
HK97-gp10_like	PF04883.12	81	D3574.contig2_75	126	4.7e-05
Glyco_hydro_25	PF01183.20	178	D3574.contig2_76	554	2.8e-21
CHAP	PF05257.16	83	D3574.contig2_76	554	6.6e-08
DUF1906	PF08924.11	198	D3574.contig2_76	554	0.0001
CE2_N	PF17996.1	110	D3574.contig2_79	116	0.013
Cadherin-like	PF12733.7	90	D3574.contig2_83	70	0.002
Peptidase_S78	PF04586.17	163	D3574.contig2_84	613	0.00022
Phage_portal	PF04860.12	314	D3574.contig2_85	415	7.3e-24
Terminase_1	PF03354.15	468	D3574.contig2_86	582	7.1e-45
Phage_GPA	PF05840.13	318	D3574.contig2_87	113	0.032
Fic	PF02661.18	97	D3574.contig3_7	245	1.6e-16
NAR	PF16251.5	117	D3574.contig3_8	85	0.063
ORF6C	PF10552.9	114	D3574.contig3_10	262	3.2e-30
P22_AR_N	PF10547.9	114	D3574.contig3_10	262	6.5e-14
RepB-RCR_reg	PF10723.9	81	D3574.contig3_11	59	0.0027
DUF349	PF03993.12	75	D3574.contig3_11	59	0.029
RHH_1	PF01402.21	39	D3574.contig3_13	60	6.4e-07
HicB_lk_antitox	PF15919.5	123	D3574.contig3_13	60	0.073
AntA	PF08346.12	68	D3574.contig3_14	278	3.9e-22
DZR	PF12773.7	49	D3574.contig3_16	480	1.7e-07
zf-ribbon_3	PF13248.6	26	D3574.contig3_16	480	6.8e-07
UPF0547	PF10571.9	26	D3574.contig3_16	480	2e-05
zinc_ribbon_2	PF13240.6	23	D3574.contig3_16	480	3.3e-05
LRR_5	PF13306.6	128	D3574.contig3_16	480	7.9e-05
OrfB_Zn_ribbon	PF07282.11	69	D3574.contig3_16	480	0.002
HicA_toxin	PF07927.12	58	D3574.contig3_17	64	3.2e-20
HicB_lk_antitox	PF15919.5	123	D3574.contig3_18	144	2.9e-11
ParE_toxin	PF05016.15	90	D3574.contig3_20	85	4.5e-14
NUMOD3	PF07460.11	37	D3574.contig3_23	292	1.4e-28
NUMOD3	PF07460.11	37	D3574.contig3_23	292	1.4e-28
NUMOD3	PF07460.11	37	D3574.contig3_23	292	1.4e-28
GIY-YIG	PF01541.24	78	D3574.contig3_23	292	1.8e-11
Maf1	PF09174.10	174	D3574.contig3_24	512	0.0032
Phage_pRha	PF09669.10	88	D3574.contig3_28	233	2.4e-19
GCP_N_terminal	PF17681.1	306	D3574.contig3_28	233	0.0039
Phage_holin_Dp1	PF16938.5	63	D3574.contig3_29	77	7.6e-30
SprT-like	PF10263.9	113	D3574.contig3_35	129	0.042
DUF2268	PF10026.9	195	D3574.contig3_35	129	0.047
Bro-N	PF02498.17	95	D3574.contig3_37	228	2.8e-16
Virulence_RhuM	PF13310.6	253	D3574.contig3_37	228	0.00011
DUF5320	PF17253.2	99	D3574.contig3_39	255	0.0087
Penicillinase_R	PF03965.16	115	D3574.contig3_41	71	0.017
Baculo_PEP_C	PF04513.12	140	D3574.contig3_42	240	0.0064
Glyco_hydro_79C	PF16862.5	103	D3574.contig3_44	170	0.078
HTH_23	PF13384.6	50	D3574.contig3_45	84	0.00017
HTH_38	PF13936.6	44	D3574.contig3_45	84	0.00031
Sigma70_r4	PF04545.16	50	D3574.contig3_45	84	0.00083
HTH_Mga	PF08280.11	60	D3574.contig3_45	84	0.0021
DUF2207	PF09972.9	492	D3574.contig3_46	104	0.00074
Tom22	PF04281.13	138	D3574.contig3_46	104	0.0069
ACCA	PF03255.14	144	D3574.contig3_46	104	0.019
Rho_N	PF07498.12	43	D3574.contig3_48	88	0.034
Phage_cap_E	PF03864.15	333	D3574.contig3_49	356	9.7e-41
Phage_prot_Gp6	PF05133.14	420	D3574.contig3_52	507	3.3e-22
OrfB_Zn_ribbon	PF07282.11	69	D3574.contig3_56	400	5.4e-23
HTH_OrfB_IS605	PF12323.8	47	D3574.contig3_56	400	9.8e-20
OrfB_IS605	PF01385.19	120	D3574.contig3_56	400	2.3e-16
KASH_CCD	PF14662.6	191	D3574.contig3_56	400	0.00073
RHH_3	PF12651.7	44	D3574.contig3_57	54	4.9e-16
DUF1480	PF07351.13	79	D3574.contig3_57	54	0.025
VKG_Carbox	PF05090.14	434	D3574.contig3_65	129	0.0031
SPO22	PF08631.10	276	D3574.contig3_69	133	0.052
DUF2828	PF11443.8	632	D3574.contig3_72	485	5.2e-85
DUF2828	PF11443.8	632	D3574.contig3_72	485	5.2e-85
VWA_2	PF13519.6	107	D3574.contig3_72	485	0.0055
Resolvase	PF00239.21	146	D3574.contig3_75	200	1.9e-28
RHH_3	PF12651.7	44	D3574.contig3_76	54	4.3e-16
CopG_antitoxin	PF12441.8	79	D3574.contig3_76	54	0.032
CcdA	PF07362.12	71	D3574.contig3_76	54	0.033
GP3_package	PF16677.5	113	D3574.contig3_77	210	0.024
ThrE	PF06738.12	241	D3574.contig3_80	55	0.048
DUF3631	PF12307.8	183	D3574.contig3_80	55	0.07
HicB_lk_antitox	PF15919.5	123	D3574.contig3_81	66	0.13
DUF2442	PF10387.9	79	D3574.contig3_82	84	3.2e-10
Spherulin4	PF12138.8	240	D3574.contig3_82	84	0.078
DUF4160	PF13711.6	66	D3574.contig3_83	84	9.2e-20
BET	PF17035.5	64	D3574.contig3_84	70	0.091
SH3_13	PF18335.1	65	D3574.contig3_85	44	0.16
ASCH	PF04266.14	107	D3574.contig3_86	93	0.11
DUF4417	PF14386.6	189	D3574.contig3_88	225	4.5e-38
Phage_integrase	PF00589.22	172	D3574.contig3_89	406	9.3e-15
Terminase_GpA	PF05876.12	558	D3574.contig3_90	73	0.099
D5_N	PF08706.11	151	D3574.contig3_91	140	0.028
MazG	PF03819.17	74	D3574.contig3_93	109	0.0046
Herpes_UL36	PF03586.13	251	D3574.contig3_93	109	0.062
DUF4064	PF13273.6	103	D3574.contig4_2	204	0.012
DUF3671	PF12420.8	115	D3574.contig4_2	204	0.018
DUF4231	PF14015.6	105	D3574.contig4_2	204	0.053
Phage_terminase	PF10668.9	60	D3574.contig4_3	258	5.4e-07
Terminase_5	PF06056.12	58	D3574.contig4_3	258	1.3e-06
HTH_23	PF13384.6	50	D3574.contig4_3	258	9.9e-06
HTH_Tnp_1	PF01527.20	75	D3574.contig4_3	258	0.00035
HTH_28	PF13518.6	52	D3574.contig4_3	258	0.0014
HTH_29	PF13551.6	63	D3574.contig4_3	258	0.0014
Sigma70_r4_2	PF08281.12	54	D3574.contig4_3	258	0.0024
Terminase_3	PF04466.13	201	D3574.contig4_4	448	1.4e-26
Phage_prot_Gp6	PF05133.14	420	D3574.contig4_5	459	7.3e-06
Phage_min_cap2	PF06152.11	367	D3574.contig4_6	538	1.4e-104
Ntox50	PF15542.6	93	D3574.contig4_6	538	1e-19
DUF3502	PF12010.8	130	D3574.contig4_6	538	0.0075
Peptidase_Prp	PF04327.12	90	D3574.contig4_8	98	2e-19
Phage_GP20	PF06810.11	149	D3574.contig4_9	213	5.4e-18
Peptidase_M15_2	PF05951.13	153	D3574.contig4_10	290	0.087
S-l_SbsC_C	PF18316.1	86	D3574.contig4_11	93	3.9e-20
Minor_capsid_2	PF11114.8	114	D3574.contig4_14	106	1.6e-10
Phage_Gp15	PF06854.11	170	D3574.contig4_18	200	2.2e-35
PhageMin_Tail	PF10145.9	198	D3574.contig4_19	1490	2e-58
PhageMin_Tail	PF10145.9	198	D3574.contig4_19	1490	2e-58
Sipho_tail	PF05709.11	255	D3574.contig4_20	282	2.6e-25
Sipho_Gp37	PF14594.6	351	D3574.contig4_22	482	1.6e-89
Prophage_tail	PF06605.11	316	D3574.contig4_22	482	0.00011
Phage_integrase	PF00589.22	172	D3574.contig4_26	448	1.6e-39
Phage_int_SAM_4	PF13495.6	85	D3574.contig4_26	448	1.4e-11
Phage_int_SAM_1	PF02899.17	84	D3574.contig4_26	448	0.00011
H_lectin	PF09458.10	67	D3574.contig4_27	109	0.00027
Phage_holin_5_2	PF16079.5	75	D3574.contig4_29	102	5.5e-10
Phage_holin_5_1	PF06946.11	93	D3574.contig4_29	102	0.00037
Amidase_3	PF01520.18	175	D3574.contig4_30	519	5.3e-26
Glucosaminidase	PF01832.20	87	D3574.contig4_30	519	1.5e-13
CW_binding_1	PF01473.20	19	D3574.contig4_30	519	2.9e-09
PG_binding_1	PF01471.18	57	D3574.contig4_30	519	2.7e-07
Ran-binding	PF05508.11	312	D3574.contig4_31	83	0.005
DUF4686	PF15742.5	384	D3574.contig4_31	83	0.0058
HTH_26	PF13443.6	63	D3574.contig4_32	84	2.6e-09
HTH_26	PF13443.6	63	D3574.contig4_33	73	8.5e-08
TMEM208_SND2	PF05620.11	168	D3574.contig4_34	39	0.077
Cytochrom_B562	PF07361.11	102	D3574.contig4_35	104	0.027
Recombinase	PF07508.13	104	D3574.contig4_36	523	9.1e-22
Resolvase	PF00239.21	146	D3574.contig4_36	523	1.5e-14
Zn_ribbon_recom	PF13408.6	58	D3574.contig4_36	523	3.2e-08
DUF3426	PF11906.8	146	D3574.contig4_37	384	0.012
DUF4199	PF13858.6	168	D3574.contig4_38	142	0.012
HEPN_STY4199	PF18729.1	282	D3574.contig4_40	104	0.067
Peptidase_M78	PF06114.13	123	D3574.contig4_41	199	1.3e-12
Peptidase_U49	PF10463.9	206	D3574.contig4_41	199	0.0089
HTH_26	PF13443.6	63	D3574.contig4_42	110	4e-07
HTH_23	PF13384.6	50	D3574.contig4_42	110	2.5e-06
HTH_19	PF12844.7	65	D3574.contig4_42	110	8.4e-06
HTH_3	PF01381.22	55	D3574.contig4_42	110	1.3e-05
HTH_31	PF13560.6	64	D3574.contig4_42	110	0.00034
TrmB	PF01978.19	68	D3574.contig4_42	110	0.00078
TnsD	PF15978.5	360	D3574.contig4_42	110	0.0075
HTH_23	PF13384.6	50	D3574.contig4_43	70	0.00051
HTH_3	PF01381.22	55	D3574.contig4_43	70	0.0016
LacI	PF00356.21	46	D3574.contig4_43	70	0.0075
DUF3137	PF11335.8	138	D3574.contig4_46	66	0.018
DUF4134	PF13572.6	93	D3574.contig4_46	66	0.029
Band_7	PF01145.25	178	D3574.contig4_47	287	1.7e-23
Band_7_1	PF13421.6	211	D3574.contig4_47	287	0.00055
DUF2292	PF10055.9	37	D3574.contig4_48	51	0.016
Sigma70_r2	PF04542.14	71	D3574.contig4_51	164	2.4e-13
Sigma70_r4_2	PF08281.12	54	D3574.contig4_51	164	2.3e-09
Sigma70_r4	PF04545.16	50	D3574.contig4_51	164	4.3e-08
Sigma70_ECF	PF07638.11	185	D3574.contig4_51	164	3.9e-05
HTH_3	PF01381.22	55	D3574.contig4_51	164	0.00041
KORA	PF16509.5	85	D3574.contig4_51	164	0.0019
DUF134	PF02001.16	98	D3574.contig4_51	164	0.0031
DUF2800	PF10926.8	363	D3574.contig4_53	396	3.1e-123
PDDEXK_1	PF12705.7	255	D3574.contig4_53	396	1.2e-12
Dna2	PF08696.11	203	D3574.contig4_53	396	0.006
DUF2815	PF10991.8	173	D3574.contig4_54	233	7e-57
DNA_pol_A	PF00476.20	376	D3574.contig4_55	659	1.7e-20
VirE	PF05272.11	198	D3574.contig4_56	803	8.6e-69
VRR_NUC	PF08774.11	108	D3574.contig4_57	106	3.5e-05
TBD	PF12845.7	56	D3574.contig4_57	106	0.0066
SNF2_N	PF00176.23	350	D3574.contig4_58	462	8e-19
ResIII	PF04851.15	171	D3574.contig4_58	462	3.4e-06
Helicase_C	PF00271.31	111	D3574.contig4_58	462	7.1e-06
DEAD	PF00270.29	176	D3574.contig4_58	462	2.3e-05
MazG	PF03819.17	74	D3574.contig4_60	108	0.0019
DUF4423	PF14394.6	168	D3574.contig4_61	128	0.041
DZR	PF12773.7	49	D3574.contig4_62	106	0.00051
zinc_ribbon_15	PF17032.5	86	D3574.contig4_62	106	0.0034
zf-C3HC4_3	PF13920.6	50	D3574.contig4_62	106	0.0045
DUF1492	PF07374.11	100	D3574.contig4_63	150	0.0033
zinc_ribbon_2	PF13240.6	23	D3574.contig5_2	97	0.0002
DZR	PF12773.7	49	D3574.contig5_2	97	0.00071
zinc_ribbon_15	PF17032.5	86	D3574.contig5_2	97	0.0029
fragilysinNterm	PF16376.5	144	D3574.contig5_3	55	0.025
DNA_methylase	PF00145.17	335	D3574.contig5_5	425	3.3e-55
CBM39	PF15886.5	108	D3574.contig5_8	96	0.037
Sigma70_r4_2	PF08281.12	54	D3574.contig5_9	148	6.4e-06
Sigma70_r4	PF04545.16	50	D3574.contig5_9	148	9.1e-06
HTH_38	PF13936.6	44	D3574.contig5_9	148	0.00099
DUF4201	PF13870.6	177	D3574.contig5_11	126	0.0077
Arg_decarb_HB	PF17810.1	84	D3574.contig5_11	126	0.021
IL22	PF14565.6	139	D3574.contig5_12	85	0.054
Terminase_3	PF04466.13	201	D3574.contig5_13	548	1.1e-38
Terminase_2	PF03592.16	140	D3574.contig5_13	548	1.8e-12
Terminase_6	PF03237.15	215	D3574.contig5_13	548	2.5e-06
Terminase_3C	PF17288.2	155	D3574.contig5_13	548	1.1e-05
Phage_min_cap2	PF06152.11	367	D3574.contig5_16	406	1.2e-78
Phage_GP20	PF06810.11	149	D3574.contig5_17	213	1.4e-09
DHC_N2	PF08393.13	397	D3574.contig5_17	213	0.00087
Pico_P2A	PF00947.19	127	D3574.contig5_20	116	0.13
Glyco_hyd_101C	PF17451.2	118	D3574.contig5_21	150	0.0031
Minor_capsid_2	PF11114.8	114	D3574.contig5_22	149	1.7e-09
Phage_Gp15	PF06854.11	170	D3574.contig5_26	202	3.7e-27
Apolipoprotein	PF01442.18	190	D3574.contig5_27	1309	1.4e-08
TOPRIM_C	PF16898.5	128	D3574.contig5_30	70	0.046
DUF2841	PF11001.8	124	D3574.contig5_34	76	0.019
Phage_holin_5_2	PF16079.5	75	D3574.contig5_36	96	2.9e-10
Phage_holin_5_1	PF06946.11	93	D3574.contig5_36	96	3.7e-05
DUF3915	PF13054.6	123	D3574.contig5_36	96	0.031
DUF2829	PF11195.8	72	D3574.contig5_37	153	1e-20
Amidase_2	PF01510.25	126	D3574.contig5_38	316	4.6e-18
PG_binding_1	PF01471.18	57	D3574.contig5_38	316	2.9e-17
AP2	PF00847.20	54	D3574.contig5_39	236	1.3e-07
PhetRS_B1	PF18262.1	83	D3574.contig5_42	47	0.029
HTH_26	PF13443.6	63	D3574.contig5_43	82	2.1e-07
DUF1874	PF08960.10	101	D3574.contig5_46	168	1.3e-28
Phage_integrase	PF00589.22	172	D3574.contig5_49	393	0.0043
LRR_5	PF13306.6	128	D3574.contig5_50	321	0.00056
HTH_3	PF01381.22	55	D3574.contig5_51	65	1.6e-10
HTH_26	PF13443.6	63	D3574.contig5_51	65	2.3e-09
HTH_31	PF13560.6	64	D3574.contig5_51	65	5.5e-06
HTH_49	PF18010.1	29	D3574.contig5_51	65	0.0056
HTH_3	PF01381.22	55	D3574.contig5_53	124	3.4e-13
HTH_19	PF12844.7	65	D3574.contig5_53	124	4.1e-11
HTH_31	PF13560.6	64	D3574.contig5_53	124	9e-08
Phage_CI_repr	PF07022.13	65	D3574.contig5_53	124	0.006
HTH_17	PF12728.7	51	D3574.contig5_57	71	1.7e-05
AbiEi_4	PF13338.6	49	D3574.contig5_57	71	0.0053
Sigma70_r4_2	PF08281.12	54	D3574.contig5_57	71	0.0066
Sipho_Gp157	PF05565.11	163	D3574.contig5_59	166	5.6e-47
AAA_24	PF13479.6	197	D3574.contig5_62	228	1.1e-10
zf-CHC2	PF01807.20	98	D3574.contig5_64	189	5.9e-17
Syntaxin-18_N	PF10496.9	85	D3574.contig5_64	189	0.053
DUF927	PF06048.11	287	D3574.contig5_65	627	1.3e-32
HTH_56	PF18662.1	111	D3574.contig5_65	627	1.4e-22
Hjc	PF01870.18	93	D3574.contig5_66	142	1.2e-06
RecU	PF03838.14	160	D3574.contig5_66	142	1.1e-05
Mrr_cat	PF04471.12	115	D3574.contig5_66	142	0.031
ResIII	PF04851.15	171	D3574.contig5_67	462	3.5e-17
Helicase_C	PF00271.31	111	D3574.contig5_67	462	8.1e-08
DEAD	PF00270.29	176	D3574.contig5_67	462	1.8e-06
SNF2_N	PF00176.23	350	D3574.contig5_67	462	0.0011
SWI2_SNF2	PF18766.1	224	D3574.contig5_67	462	0.0075
Resolvase	PF00239.21	146	D3574.contig6_3	185	5.5e-50
HTH_7	PF02796.15	45	D3574.contig6_3	185	6e-11
Collar	PF07484.12	57	D3574.contig6_4	165	0.0028
Caudo_TAP	PF02413.17	130	D3574.contig6_5	198	2.6e-23
Caudo_TAP	PF02413.17	130	D3574.contig6_6	147	4.4e-34
DUF2612	PF11041.8	181	D3574.contig6_8	227	1.9e-51
Baseplate_J	PF04865.14	255	D3574.contig6_9	400	9.2e-15
Gp138_N	PF18352.1	98	D3574.contig6_11	251	6.2e-45
HEPN	PF05168.14	118	D3574.contig6_12	132	0.022
PhageMin_Tail	PF10145.9	198	D3574.contig6_18	662	0.00014
DUF3277	PF11681.8	144	D3574.contig6_20	147	4.3e-69
DUF3383	PF11863.8	478	D3574.contig6_21	382	6.9e-123
DUF3383	PF11863.8	478	D3574.contig6_21	382	6.9e-123
Minor_capsid_1	PF10665.9	105	D3574.contig6_23	130	0.044
ALF	PF03752.13	42	D3574.contig6_24	185	0.16
DUF4054	PF13262.6	107	D3574.contig6_25	136	1.3e-32
DUF2184	PF09950.9	251	D3574.contig6_27	314	1.2e-84
DUF5061	PF16587.5	103	D3574.contig6_28	169	0.039
DUF2213	PF09979.9	168	D3574.contig6_29	407	4.7e-47
Phage_Mu_F	PF04233.14	112	D3574.contig6_30	146	1.8e-16
DUF1073	PF06381.11	357	D3574.contig6_31	489	6e-112
Terminase_2	PF03592.16	140	D3574.contig6_33	191	2.9e-31
Phage_lysozyme	PF00959.19	109	D3574.contig6_35	159	2.3e-22
Phage_holin_3_1	PF05106.12	99	D3574.contig6_36	114	4.3e-28
Phage_antitermQ	PF06530.12	118	D3574.contig6_38	141	9.7e-44
DUF1133	PF06576.11	176	D3574.contig6_38	141	0.0004
HTH_50	PF18024.1	50	D3574.contig6_38	141	0.00076
HTH_AsnC-type	PF13404.6	42	D3574.contig6_38	141	0.0091
VirE	PF05272.11	198	D3574.contig6_39	731	7.3e-72
HTH_3	PF01381.22	55	D3574.contig6_40	71	1.4e-14
HTH_31	PF13560.6	64	D3574.contig6_40	71	2.6e-08
HTH_19	PF12844.7	65	D3574.contig6_40	71	1.3e-06
MqsA_antitoxin	PF15731.5	131	D3574.contig6_40	71	0.00016
HTH_Crp_2	PF13545.6	68	D3574.contig6_40	71	0.0035
HTH_26	PF13443.6	63	D3574.contig6_40	71	0.0071
HTH_3	PF01381.22	55	D3574.contig6_41	208	4.2e-12
Peptidase_S24	PF00717.23	70	D3574.contig6_41	208	7.5e-12
HTH_19	PF12844.7	65	D3574.contig6_41	208	8.5e-11
HTH_31	PF13560.6	64	D3574.contig6_41	208	5e-10
HTH_25	PF13413.6	62	D3574.contig6_41	208	0.0013
