target	acc	tlen	query	qlen	evalue
TRAF_BIRC3_bd	PF16673.5	64	D3451.contig1_16	71	0.063
Slx4	PF09494.10	61	D3451.contig1_18	90	0.019
Lambda_Kil	PF06301.11	42	D3451.contig1_20	47	5.7e-16
Phage_Arf	PF17585.2	47	D3451.contig1_22	53	6.4e-11
AAA_24	PF13479.6	197	D3451.contig1_23	289	1.1e-32
SSB	PF00436.25	104	D3451.contig1_24	166	2.3e-41
DUF1317	PF07026.11	60	D3451.contig1_26	51	5.3e-14
DndB	PF14072.6	346	D3451.contig1_27	354	2.2e-51
Dam	PF05869.11	171	D3451.contig1_29	184	3.5e-58
DUF4406	PF14359.6	91	D3451.contig1_31	99	1.1e-32
DUF1937	PF09152.10	116	D3451.contig1_31	99	0.0012
DUF1382	PF07131.11	60	D3451.contig1_32	64	1.4e-31
zf-dskA_traR	PF01258.17	36	D3451.contig1_33	73	4.5e-11
DZR	PF12773.7	49	D3451.contig1_33	73	0.00069
DUF2591	PF10765.9	116	D3451.contig1_35	123	1e-10
DUF4222	PF13973.6	53	D3451.contig1_36	80	1.2e-15
DUF550	PF04447.12	97	D3451.contig1_37	109	1.6e-44
Phage_integrase	PF00589.22	172	D3451.contig1_39	394	9.5e-21
Arm-DNA-bind_3	PF13356.6	74	D3451.contig1_39	394	1.4e-15
DinI	PF06183.13	63	D3451.contig1_40	73	4.6e-23
Arb2	PF09757.9	259	D3451.contig1_40	73	0.07
Peptidase_S74	PF13884.6	58	D3451.contig1_41	390	3e-12
PAXX	PF15384.6	194	D3451.contig1_43	224	0.093
Phage-tail_3	PF13550.6	164	D3451.contig1_45	1056	1.2e-32
DUF1983	PF09327.11	81	D3451.contig1_45	1056	3.1e-16
Lambda_tail_I	PF06805.12	86	D3451.contig1_46	176	5.7e-07
ThiS	PF02597.20	77	D3451.contig1_46	176	0.039
NLPC_P60	PF00877.19	105	D3451.contig1_47	240	2.5e-11
Prok-JAB	PF14464.6	118	D3451.contig1_47	240	1.3e-05
DUF1175	PF06672.11	222	D3451.contig1_47	240	0.0042
Phage_tail_L	PF05100.12	206	D3451.contig1_48	235	1.2e-72
Phage_min_tail	PF05939.13	108	D3451.contig1_49	118	7.3e-36
Phage_HK97_TLTM	PF06120.11	288	D3451.contig1_50	1141	6.5e-18
Big_2	PF02368.18	79	D3451.contig1_53	248	3.1e-08
DUF2511	PF10709.9	87	D3451.contig1_55	123	0.0065
DUF2213	PF09979.9	168	D3451.contig1_62	462	3.1e-06
Phage_Mu_F	PF04233.14	112	D3451.contig1_63	301	1.4e-10
DUF1073	PF06381.11	357	D3451.contig1_64	487	4.9e-17
HTH_38	PF13936.6	44	D3451.contig1_66	172	0.012
HTH_psq	PF05225.16	45	D3451.contig1_66	172	0.014
Tmemb_161AB	PF10268.9	475	D3451.contig1_68	86	0.08
KilA-N	PF04383.13	112	D3451.contig1_69	166	6.4e-16
ORF11CD3	PF10549.9	53	D3451.contig1_69	166	1.5e-15
DUF2570	PF10828.8	108	D3451.contig1_70	129	0.00049
Phage_lysozyme	PF00959.19	109	D3451.contig1_71	147	5.4e-24
Phage_holin_3_1	PF05106.12	99	D3451.contig1_72	114	1.3e-30
Phage_holin_3_3	PF16083.5	78	D3451.contig1_72	114	0.00038
P22_AR_N	PF10547.9	114	D3451.contig1_73	325	1.9e-46
Arc	PF03869.14	50	D3451.contig1_75	120	2.1e-19
HicB	PF05534.12	51	D3451.contig1_75	120	0.0095
Phage_antitermQ	PF06530.12	118	D3451.contig1_76	130	2.4e-48
DUF1133	PF06576.11	176	D3451.contig1_76	130	0.018
RusA	PF05866.11	124	D3451.contig1_78	121	3.1e-22
Lipase_chap	PF03280.14	193	D3451.contig1_78	121	0.0066
DUF1364	PF07102.12	92	D3451.contig1_79	97	1.2e-41
DUF968	PF06147.11	200	D3451.contig1_79	97	0.012
NinE	PF05322.11	58	D3451.contig1_80	57	4.7e-07
R2K_3	PF14243.6	202	D3451.contig1_82	85	0.15
DUF551	PF04448.12	69	D3451.contig1_83	150	3.6e-16
HTH_3	PF01381.22	55	D3451.contig2_2	160	1e-11
HTH_31	PF13560.6	64	D3451.contig2_2	160	2.2e-07
HTH_19	PF12844.7	65	D3451.contig2_2	160	1.1e-06
HTH_37	PF13744.6	80	D3451.contig2_2	160	2.5e-05
HTH_3	PF01381.22	55	D3451.contig2_3	73	3.1e-11
HTH_19	PF12844.7	65	D3451.contig2_3	73	7.3e-08
HTH_31	PF13560.6	64	D3451.contig2_3	73	5.9e-06
BetR	PF08667.10	148	D3451.contig2_3	73	0.00025
MerR	PF00376.23	38	D3451.contig2_3	73	0.0016
Phage_CI_repr	PF07022.13	65	D3451.contig2_3	73	0.0079
HTH_26	PF13443.6	63	D3451.contig2_3	73	0.01
DUF551	PF04448.12	69	D3451.contig2_4	71	1.7e-14
PBECR2	PF18810.1	119	D3451.contig2_6	136	0.058
DUF3216	PF11505.8	91	D3451.contig2_10	47	0.075
CEBP_ZZ	PF16366.5	61	D3451.contig2_11	121	0.083
Takusan	PF04822.13	85	D3451.contig2_12	98	0.00075
ZapB	PF06005.12	71	D3451.contig2_12	98	0.00076
GAS	PF13851.6	200	D3451.contig2_12	98	0.0012
CENP-F_leu_zip	PF10473.9	140	D3451.contig2_12	98	0.0018
APG6_N	PF17675.1	133	D3451.contig2_12	98	0.0029
Filament	PF00038.21	312	D3451.contig2_12	98	0.0038
Csm1_N	PF18504.1	70	D3451.contig2_12	98	0.006
zf-CCHC_3	PF13917.6	41	D3451.contig2_15	61	0.016
ribosomal_L24	PF17136.4	65	D3451.contig2_17	110	0.013
zinc_ribbon_2	PF13240.6	23	D3451.contig2_17	110	0.014
DUF2373	PF10180.9	63	D3451.contig2_18	144	0.055
Lar_restr_allev	PF14354.6	62	D3451.contig2_19	96	2.8e-10
TF_Zn_Ribbon	PF08271.12	43	D3451.contig2_19	96	0.0053
Zn_Tnp_IS1595	PF12760.7	46	D3451.contig2_19	96	0.0096
DUF684	PF05075.14	338	D3451.contig2_21	111	0.03
DUF927	PF06048.11	287	D3451.contig2_22	615	7.6e-40
HTH_56	PF18662.1	111	D3451.contig2_22	615	4.8e-14
zf-CHC2	PF01807.20	98	D3451.contig2_23	191	8.8e-15
ERCC4	PF02732.15	156	D3451.contig2_24	172	5.7e-07
AAA_24	PF13479.6	197	D3451.contig2_26	212	2.5e-08
AAA_22	PF13401.6	137	D3451.contig2_26	212	0.00018
Viral_helicase1	PF01443.18	234	D3451.contig2_26	212	0.0014
AAA_16	PF13191.6	170	D3451.contig2_26	212	0.0033
DUF1180	PF06679.12	169	D3451.contig2_29	75	0.13
HTH_17	PF12728.7	51	D3451.contig2_31	65	3.9e-09
Tn916-Xis	PF09035.10	69	D3451.contig2_31	65	9e-05
Phage_AlpA	PF05930.12	51	D3451.contig2_31	65	0.0028
RIC1	PF07064.13	252	D3451.contig2_31	65	0.0052
WXG100	PF06013.12	86	D3451.contig2_32	89	0.098
HTH_3	PF01381.22	55	D3451.contig2_35	123	1.5e-10
HTH_19	PF12844.7	65	D3451.contig2_35	123	7.1e-08
HTH_31	PF13560.6	64	D3451.contig2_35	123	1.2e-06
HTH_26	PF13443.6	63	D3451.contig2_35	123	1.5e-06
Phage_CI_repr	PF07022.13	65	D3451.contig2_35	123	0.0012
YdaS_antitoxin	PF15943.5	65	D3451.contig2_35	123	0.0076
DUF4574	PF15141.6	84	D3451.contig2_36	45	0.019
Phage_integrase	PF00589.22	172	D3451.contig2_38	390	6.1e-30
Phage_int_SAM_3	PF14659.6	58	D3451.contig2_38	390	6.5e-14
Integrase_1	PF12835.7	149	D3451.contig2_38	390	3.3e-06
Phage_int_SAM_5	PF13102.6	99	D3451.contig2_38	390	0.0002
Arm-DNA-bind_4	PF14657.6	46	D3451.contig2_38	390	0.0055
TFX_C	PF14601.6	83	D3451.contig2_40	132	0.1
DUF1192	PF06698.11	58	D3451.contig2_42	162	0.073
Phage_holin_5_2	PF16079.5	75	D3451.contig2_46	91	2.4e-23
Phage_holin_5_1	PF06946.11	93	D3451.contig2_46	91	0.0017
DUF4406	PF14359.6	91	D3451.contig2_47	99	4.5e-05
Amidase_3	PF01520.18	175	D3451.contig2_48	450	9e-38
NAGPA	PF09992.9	170	D3451.contig2_48	450	1e-09
Phage_XkdX	PF09693.10	40	D3451.contig2_49	50	0.082
Collagen	PF01391.18	60	D3451.contig2_51	219	0.023
Prot_ATP_OB_N	PF17758.1	62	D3451.contig2_54	236	0.019
AAA_13	PF13166.6	713	D3451.contig2_62	860	0.00029
ERM	PF00769.19	246	D3451.contig2_62	860	0.0016
FliJ	PF02050.16	123	D3451.contig2_62	860	0.0019
tRNA_anti-like	PF12869.7	161	D3451.contig2_63	279	1.2e-21
Phage_Gp15	PF06854.11	170	D3451.contig2_64	191	3.2e-16
Minor_capsid_2	PF11114.8	114	D3451.contig2_68	137	3.9e-15
MU2_FHA	PF18221.1	94	D3451.contig2_71	118	0.047
Phage_capsid	PF05065.13	280	D3451.contig2_72	324	4.2e-31
DegV	PF02645.16	280	D3451.contig2_73	167	0.0015
Phage_min_cap2	PF06152.11	367	D3451.contig2_74	389	1.9e-90
Phage_prot_Gp6	PF05133.14	420	D3451.contig2_75	474	4.1e-16
Terminase_6	PF03237.15	215	D3451.contig2_76	393	2.4e-09
Terminase_6C	PF17289.2	155	D3451.contig2_76	393	1.1e-06
Terminase_3	PF04466.13	201	D3451.contig2_76	393	5.7e-05
HTH_28	PF13518.6	52	D3451.contig2_77	140	0.00023
HTH_23	PF13384.6	50	D3451.contig2_77	140	0.0043
HTH_Tnp_ISL3	PF13542.6	52	D3451.contig2_77	140	0.0067
Terminase_GpA	PF05876.12	558	D3451.contig3_2	548	2.1e-126
Lar_restr_allev	PF14354.6	62	D3451.contig3_2	548	0.005
Zn_Tnp_IS1595	PF12760.7	46	D3451.contig3_2	548	0.0067
Phage_portal_2	PF05136.13	362	D3451.contig3_4	494	1.3e-90
Mu-like_gpT	PF10124.9	289	D3451.contig3_5	629	2.1e-13
Mu-like_gpT	PF10124.9	289	D3451.contig3_5	629	2.1e-13
Peptidase_S78	PF04586.17	163	D3451.contig3_5	629	7.4e-11
DUF2190	PF09956.9	102	D3451.contig3_6	113	3.6e-16
Gifsy-2	PF13856.6	99	D3451.contig3_7	102	0.0034
Phage_attach	PF05354.11	117	D3451.contig3_7	102	0.028
DUF5551	PF17705.1	155	D3451.contig3_11	93	0.095
Tape_meas_lam_C	PF09718.10	76	D3451.contig3_13	1065	6.6e-07
Phage_min_tail	PF05939.13	108	D3451.contig3_14	111	0.0012
Phage_tail_L	PF05100.12	206	D3451.contig3_15	202	1.7e-11
Phage_tail_L	PF05100.12	206	D3451.contig3_15	202	1.7e-11
DUF1833	PF08875.11	150	D3451.contig3_15	202	1.5e-06
Phage_BR0599	PF09356.10	80	D3451.contig3_15	202	0.006
DUF3473	PF11959.8	130	D3451.contig3_15	202	0.016
NLPC_P60	PF00877.19	105	D3451.contig3_16	113	1.7e-11
Phage-tail_3	PF13550.6	164	D3451.contig3_17	1518	2e-10
fn3	PF00041.21	85	D3451.contig3_17	1518	1.4e-08
Gp58	PF07902.11	594	D3451.contig3_17	1518	7.6e-07
DUF4355	PF14265.6	125	D3451.contig3_20	151	0.01
Epiglycanin_C	PF14654.6	102	D3451.contig3_21	125	0.02
Amidase_2	PF01510.25	126	D3451.contig3_22	181	7.4e-13
HTH_17	PF12728.7	51	D3451.contig3_25	171	0.029
Phage_integrase	PF00589.22	172	D3451.contig3_27	366	3.9e-16
Arm-DNA-bind_4	PF14657.6	46	D3451.contig3_27	366	0.0062
HTH_3	PF01381.22	55	D3451.contig3_29	310	6.6e-19
HTH_3	PF01381.22	55	D3451.contig3_29	310	6.6e-19
HTH_19	PF12844.7	65	D3451.contig3_29	310	1.4e-14
HTH_31	PF13560.6	64	D3451.contig3_29	310	3.1e-10
Peptidase_S24	PF00717.23	70	D3451.contig3_29	310	4.8e-10
Phage_CI_repr	PF07022.13	65	D3451.contig3_29	310	0.0044
HTH_3	PF01381.22	55	D3451.contig3_30	72	2.4e-11
HTH_31	PF13560.6	64	D3451.contig3_30	72	7.5e-09
HTH_19	PF12844.7	65	D3451.contig3_30	72	5.2e-07
HTH_25	PF13413.6	62	D3451.contig3_30	72	3.1e-05
HTH_37	PF13744.6	80	D3451.contig3_30	72	0.00079
HTH_26	PF13443.6	63	D3451.contig3_30	72	0.0041
HTH_17	PF12728.7	51	D3451.contig3_32	80	0.0053
DEAD	PF00270.29	176	D3451.contig3_36	459	2.4e-05
SNF2_N	PF00176.23	350	D3451.contig3_36	459	0.00034
Helicase_C	PF00271.31	111	D3451.contig3_36	459	0.00063
AAA_30	PF13604.6	192	D3451.contig3_36	459	0.0085
DUF4406	PF14359.6	91	D3451.contig3_37	161	3e-09
N6_N4_Mtase	PF01555.18	231	D3451.contig3_38	322	1e-21
DUF2800	PF10926.8	363	D3451.contig3_40	395	9e-139
PDDEXK_1	PF12705.7	255	D3451.contig3_40	395	5.2e-09
DUF2815	PF10991.8	173	D3451.contig3_41	241	6e-43
DNA_pol_A	PF00476.20	376	D3451.contig3_42	655	2.3e-20
RNase_H_2	PF13482.6	166	D3451.contig3_42	655	0.0067
VirE	PF05272.11	198	D3451.contig3_43	825	1.4e-68
AAA_16	PF13191.6	170	D3451.contig3_43	825	0.016
VRR_NUC	PF08774.11	108	D3451.contig3_44	99	0.00042
SNF2_N	PF00176.23	350	D3451.contig3_45	461	6.4e-20
Helicase_C	PF00271.31	111	D3451.contig3_45	461	7.7e-07
DEAD	PF00270.29	176	D3451.contig3_45	461	5.2e-06
ResIII	PF04851.15	171	D3451.contig3_45	461	6.4e-06
DUF3310	PF11753.8	60	D3451.contig3_46	182	9.7e-23
Vac14_Fab1_bd	PF12755.7	97	D3451.contig3_47	85	0.028
DUF1492	PF07374.11	100	D3451.contig3_49	129	2.5e-07
Sigma70_r4	PF04545.16	50	D3451.contig3_49	129	4.1e-05
Sigma70_r4_2	PF08281.12	54	D3451.contig3_49	129	0.00043
PspA_IM30	PF04012.12	221	D3451.contig4_7	225	3.6e-07
SCRL	PF06876.12	67	D3451.contig4_11	105	0.038
NAPRTase	PF04095.16	241	D3451.contig4_14	599	5.1e-31
DUF5598	PF18127.1	98	D3451.contig4_14	599	9.1e-07
Pribosyltran	PF00156.27	159	D3451.contig4_15	327	0.00063
Pribosyl_synth	PF14572.6	184	D3451.contig4_15	327	0.05
NIR_SIR_ferr	PF03460.17	69	D3451.contig4_16	72	0.066
Macro	PF01661.21	118	D3451.contig4_17	176	2.1e-07
T4_Rnl2_C	PF18043.1	82	D3451.contig4_18	381	2.4e-16
RNA_ligase	PF09414.10	161	D3451.contig4_18	381	4.4e-16
Metallophos	PF00149.28	204	D3451.contig4_22	205	0.00015
Metallophos_2	PF12850.7	165	D3451.contig4_22	205	0.00019
Suppressor_P21	PF11479.8	80	D3451.contig4_24	78	0.023
AAA_33	PF13671.6	143	D3451.contig4_26	144	3.9e-06
Zeta_toxin	PF06414.12	199	D3451.contig4_26	144	0.0003
AAA_16	PF13191.6	170	D3451.contig4_26	144	0.011
LOR	PF04525.12	187	D3451.contig4_27	307	0.0036
OppC_N	PF12911.7	51	D3451.contig4_34	93	0.031
F_actin_bind	PF08919.10	110	D3451.contig4_36	53	0.12
RNA_pol_A_bac	PF01000.26	112	D3451.contig4_37	95	0.023
UvrD_C	PF13361.6	349	D3451.contig4_39	604	3.6e-11
UvrD-helicase	PF00580.21	315	D3451.contig4_39	604	7.3e-10
UvrD_C_2	PF13538.6	52	D3451.contig4_39	604	8.7e-10
AAA_19	PF13245.6	146	D3451.contig4_39	604	1.5e-09
AAA_30	PF13604.6	192	D3451.contig4_39	604	3.3e-07
DNA_ligase_A_M	PF01068.21	204	D3451.contig4_41	356	6.6e-06
DNA_ligase_OB_2	PF14743.6	66	D3451.contig4_41	356	0.00091
TOPRIM_C	PF16898.5	128	D3451.contig4_42	98	0.0066
CAP59_mtransfer	PF11735.8	241	D3451.contig4_42	98	0.036
DUF4599	PF15371.6	88	D3451.contig4_44	91	0.046
DHFR_1	PF00186.19	161	D3451.contig4_45	175	2.5e-35
Thymidylat_synt	PF00303.19	268	D3451.contig4_47	330	2.1e-98
DUF1381	PF07129.11	44	D3451.contig4_51	54	0.05
OSCP	PF00213.18	172	D3451.contig4_55	186	0.00049
Ribonuc_red_lgC	PF02867.15	524	D3451.contig4_59	977	4.7e-58
Ribonuc_red_lgC	PF02867.15	524	D3451.contig4_59	977	4.7e-58
Ribonuc_red_lgC	PF02867.15	524	D3451.contig4_59	977	4.7e-58
Ribonuc_red_sm	PF00268.21	279	D3451.contig4_59	977	5.6e-27
Ribonuc_red_lgN	PF00317.21	83	D3451.contig4_59	977	6.3e-05
RNase_H_2	PF13482.6	166	D3451.contig4_62	323	2e-10
RNase_T	PF00929.24	165	D3451.contig4_62	323	7e-05
Zn_Tnp_IS1595	PF12760.7	46	D3451.contig4_62	323	7.5e-05
Sigma70_r4_2	PF08281.12	54	D3451.contig4_62	323	0.00025
HTH_23	PF13384.6	50	D3451.contig4_62	323	0.0018
Cytochrome_C7	PF14522.6	73	D3451.contig4_63	205	0.00043
zf-AD	PF07776.15	76	D3451.contig4_63	205	0.013
5_3_exonuc_N	PF02739.16	159	D3451.contig4_65	413	2.1e-05
DUF4165	PF13752.6	119	D3451.contig4_65	413	0.043
CTU2	PF10288.9	112	D3451.contig4_68	83	0.034
DUF4364	PF14277.6	162	D3451.contig5_1	231	0.01
SpecificRecomb	PF10136.9	641	D3451.contig5_1	231	0.017
YAcAr	PF10686.9	67	D3451.contig5_2	132	4.8e-06
DNA_processg_A	PF02481.15	210	D3451.contig5_2	132	0.057
TusA	PF01206.17	70	D3451.contig5_3	159	0.018
MSP1_C	PF07462.11	553	D3451.contig5_7	109	0.0028
Spc7	PF08317.11	310	D3451.contig5_7	109	0.0039
FapA	PF03961.13	454	D3451.contig5_7	109	0.0046
Phage_lysozyme	PF00959.19	109	D3451.contig5_8	206	1.3e-25
DsbB	PF02600.16	147	D3451.contig5_11	105	0.021
Nitrate_red_gam	PF02665.14	219	D3451.contig5_12	134	0.019
DUF2612	PF11041.8	181	D3451.contig5_15	210	8.3e-23
UDPG_MGDP_dh	PF00984.19	94	D3451.contig5_15	210	0.021
DUF2634	PF10934.8	105	D3451.contig5_17	125	0.013
Gp138_N	PF18352.1	98	D3451.contig5_18	257	8.3e-11
Phage_spike	PF18715.1	54	D3451.contig5_18	257	0.00025
Myosin_head	PF00063.21	677	D3451.contig5_22	672	0.0011
Cas9_PI2	PF18070.1	59	D3451.contig5_24	150	0.0011
DUF3277	PF11681.8	144	D3451.contig5_26	178	0.0046
MBG	PF17883.1	94	D3451.contig5_26	178	0.052
DUF3383	PF11863.8	478	D3451.contig5_27	355	3.4e-25
DUF3383	PF11863.8	478	D3451.contig5_27	355	3.4e-25
SdiA-regulated	PF06977.11	249	D3451.contig5_27	355	0.015
DUF1983	PF09327.11	81	D3451.contig5_34	1548	3.6e-09
ILEI	PF15711.5	89	D3451.contig5_34	1548	3.8e-06
Collagen_mid	PF15984.5	199	D3451.contig5_34	1548	1.9
Phage_cap_E	PF03864.15	333	D3451.contig5_35	361	1.1e-14
Peptidase_S49	PF01343.18	154	D3451.contig5_37	455	7.2e-27
TMF_TATA_bd	PF12325.8	115	D3451.contig5_37	455	0.00014
CENP-F_leu_zip	PF10473.9	140	D3451.contig5_37	455	0.00025
AAA_13	PF13166.6	713	D3451.contig5_37	455	0.00072
KASH_CCD	PF14662.6	191	D3451.contig5_37	455	0.002
DUF935	PF06074.12	520	D3451.contig5_38	497	2.3e-05
DUF935	PF06074.12	520	D3451.contig5_38	497	2.3e-05
Terminase_6	PF03237.15	215	D3451.contig5_39	506	4.6e-31
Terminase_3	PF04466.13	201	D3451.contig5_39	506	2.3e-14
Terminase_6C	PF17289.2	155	D3451.contig5_39	506	3.8e-11
PhoH	PF02562.16	205	D3451.contig5_39	506	0.0011
I_LWEQ	PF01608.17	153	D3451.contig5_40	122	0.035
Thioredoxin	PF00085.20	103	D3451.contig5_41	87	7e-13
Thioredoxin_2	PF13098.6	109	D3451.contig5_41	87	1.3e-08
Thioredoxin_8	PF13905.6	95	D3451.contig5_41	87	1.9e-07
OST3_OST6	PF04756.13	293	D3451.contig5_41	87	8e-05
Glutaredoxin	PF00462.24	60	D3451.contig5_41	87	0.00036
Thioredoxin_7	PF13899.6	83	D3451.contig5_41	87	0.0017
Thioredoxin_3	PF13192.6	76	D3451.contig5_41	87	0.0036
Cpn10	PF00166.21	93	D3451.contig5_43	105	2e-09
Endonuclease_7	PF02945.15	82	D3451.contig5_44	160	1.6e-16
GPS2_interact	PF15784.5	89	D3451.contig5_45	81	0.0068
Zwint	PF15556.6	252	D3451.contig5_45	81	0.037
Flagellin_N	PF00669.20	139	D3451.contig6_1	97	0.023
Terminase_3	PF04466.13	201	D3451.contig6_2	478	1.7e-05
Terminase_1	PF03354.15	468	D3451.contig6_2	478	0.0018
Helicase_RecD	PF05127.14	177	D3451.contig6_2	478	0.0033
AAA_22	PF13401.6	137	D3451.contig6_2	478	0.0047
Terminase_6	PF03237.15	215	D3451.contig6_2	478	0.011
Phage_prot_Gp6	PF05133.14	420	D3451.contig6_3	508	6.9e-26
CdiA_C	PF18451.1	81	D3451.contig6_4	387	8.3e-16
DUF4355	PF14265.6	125	D3451.contig6_5	178	0.012
PspA_IM30	PF04012.12	221	D3451.contig6_5	178	0.015
Phage_capsid	PF05065.13	280	D3451.contig6_6	302	1.8e-14
Phage_head_fibr	PF11133.8	277	D3451.contig6_7	105	1.2e-06
Phage_Gp19	PF09355.10	116	D3451.contig6_8	151	3.9e-12
DUF5361	PF17318.2	87	D3451.contig6_14	131	5.6e-06
Baculo_PEP_C	PF04513.12	140	D3451.contig6_15	1022	7.8e-12
Baculo_PEP_C	PF04513.12	140	D3451.contig6_15	1022	7.8e-12
Sipho_tail	PF05709.11	255	D3451.contig6_16	261	0.00013
Prophage_tail	PF06605.11	316	D3451.contig6_17	913	2.7e-35
PKcGMP_CC	PF16808.5	35	D3451.contig6_19	61	0.0034
MBG_2	PF18676.1	72	D3451.contig6_21	527	0.042
RVT_1	PF00078.27	222	D3451.contig6_22	412	1.5e-12
DUF2300	PF10062.9	127	D3451.contig6_22	412	0.017
DUF3717	PF12512.8	68	D3451.contig6_23	45	0.11
Glyco_hydro_25	PF01183.20	178	D3451.contig6_25	411	6.4e-28
LysM	PF01476.20	44	D3451.contig6_25	411	4.2e-12
LysM	PF01476.20	44	D3451.contig6_25	411	4.2e-12
CW_7	PF08230.11	40	D3451.contig6_25	411	5.5e-10
Phage_holin_Dp1	PF16938.5	63	D3451.contig6_26	88	1.9e-18
CopG_antitoxin	PF12441.8	79	D3451.contig6_27	95	0.00042
RHH_1	PF01402.21	39	D3451.contig6_27	95	0.051
BrnT_toxin	PF04365.13	78	D3451.contig6_28	91	4.3e-23
Phage_integrase	PF00589.22	172	D3451.contig6_29	224	5.5e-15
HTH_3	PF01381.22	55	D3451.contig6_30	117	2.3e-05
HTH_26	PF13443.6	63	D3451.contig6_30	117	0.00011
HTH_3	PF01381.22	55	D3451.contig6_31	89	9.2e-10
HTH_19	PF12844.7	65	D3451.contig6_31	89	1.3e-05
HTH_26	PF13443.6	63	D3451.contig6_31	89	2.7e-05
HTH_31	PF13560.6	64	D3451.contig6_31	89	0.0048
HTH_Crp_2	PF13545.6	68	D3451.contig6_31	89	0.011
MarR_2	PF12802.7	62	D3451.contig6_31	89	0.012
WXG100	PF06013.12	86	D3451.contig6_33	60	0.019
Band_7	PF01145.25	178	D3451.contig6_34	300	2.2e-27
Band_7_1	PF13421.6	211	D3451.contig6_34	300	0.0012
SBP_bac_5	PF00496.22	377	D3451.contig6_34	300	0.0018
RAMP4	PF06624.12	60	D3451.contig6_35	61	0.053
SSB	PF00436.25	104	D3451.contig6_39	180	5.6e-26
tRNA_anti-codon	PF01336.25	76	D3451.contig6_39	180	0.0064
DUF3042	PF11240.8	54	D3451.contig6_42	339	0.043
RNase_T	PF00929.24	165	D3451.contig6_44	215	6.4e-05
zf-RING_4	PF14570.6	48	D3451.contig6_46	61	0.013
DZR	PF12773.7	49	D3451.contig6_46	61	0.017
DUF3310	PF11753.8	60	D3451.contig6_47	126	1.6e-18
Creatinase_N	PF01321.18	132	D3451.contig6_47	126	0.0037
DUF2724	PF10893.8	63	D3451.contig6_48	62	0.019
Rubredoxin_2	PF18073.1	28	D3451.contig6_48	62	0.02
HTH_12	PF08461.10	66	D3451.contig6_51	66	0.0057
Mrr_N	PF14338.6	87	D3451.contig6_51	66	0.021
Whib	PF02467.16	64	D3451.contig6_53	69	1.1e-14
HNH	PF01844.23	47	D3451.contig6_57	119	0.0017
HNH_5	PF14279.6	56	D3451.contig6_57	119	0.0068
zf-Mss51	PF13824.6	57	D3451.contig7_2	62	0.013
Phage_prot_Gp6	PF05133.14	420	D3451.contig7_4	407	2.7e-12
YjcQ	PF09639.10	96	D3451.contig7_7	113	4.7e-15
DUF2513	PF10711.9	104	D3451.contig7_7	113	2.4e-07
YjcQ	PF09639.10	96	D3451.contig7_8	95	4.3e-12
Terminase_1	PF03354.15	468	D3451.contig7_9	469	4.2e-08
DUF4355	PF14265.6	125	D3451.contig7_10	159	8.8e-06
TMF_DNA_bd	PF12329.8	74	D3451.contig7_10	159	0.023
