target	acc	tlen	query	qlen	evalue
DUF1804	PF08822.11	164	D3650.contig2_18	167	4.4e-59
HTH_28	PF13518.6	52	D3650.contig2_18	167	0.0088
NPV_P10	PF05531.12	75	D3650.contig2_19	89	0.0031
Dynamitin	PF04912.14	388	D3650.contig2_20	85	0.003
DHC_N2	PF08393.13	397	D3650.contig2_20	85	0.0036
NPV_P10	PF05531.12	75	D3650.contig2_20	85	0.0082
DUF2681	PF10883.8	87	D3650.contig2_21	86	4.1e-19
DUF2644	PF10841.8	59	D3650.contig2_22	97	1.4e-29
Glyco_hydro_108	PF05838.12	85	D3650.contig2_24	168	3.3e-31
PG_binding_3	PF09374.10	76	D3650.contig2_24	168	3.6e-11
Mor	PF08765.11	108	D3650.contig2_25	142	5.4e-09
DUF1018	PF06252.12	119	D3650.contig2_27	139	1.4e-21
Ras_bdg_2	PF14847.6	100	D3650.contig2_27	139	0.0047
DUF3023	PF11224.8	130	D3650.contig2_28	184	0.0096
DUF551	PF04448.12	69	D3650.contig2_31	81	1.2e-14
nos_propeller_2	PF18793.1	70	D3650.contig2_32	108	0.075
PerC	PF06069.11	90	D3650.contig2_37	70	0.016
DUF3164	PF11363.8	194	D3650.contig2_38	206	3.1e-86
HTH_17	PF12728.7	51	D3650.contig2_39	64	0.099
AAA_22	PF13401.6	137	D3650.contig2_41	292	2.5e-21
AAA_30	PF13604.6	192	D3650.contig2_41	292	2.5e-08
HTH_3	PF01381.22	55	D3650.contig2_41	292	3.2e-07
KorB	PF08535.10	89	D3650.contig2_41	292	8.2e-05
HTH_31	PF13560.6	64	D3650.contig2_41	292	0.0001
AAA_24	PF13479.6	197	D3650.contig2_41	292	0.00075
HTH_37	PF13744.6	80	D3650.contig2_41	292	0.0032
Mu-transpos_C	PF09299.11	61	D3650.contig2_42	69	0.00016
rve	PF00665.26	119	D3650.contig2_43	659	1e-12
Mu-transpos_C	PF09299.11	61	D3650.contig2_43	659	2.4e-12
HTH_Tnp_Mu_1	PF02316.16	142	D3650.contig2_43	659	1e-07
HTH_35	PF13693.6	75	D3650.contig2_44	89	1e-22
HTH_3	PF01381.22	55	D3650.contig2_44	89	0.0042
HTH_23	PF13384.6	50	D3650.contig2_44	89	0.011
Peptidase_S24	PF00717.23	70	D3650.contig2_45	235	1.7e-09
HTH_3	PF01381.22	55	D3650.contig2_45	235	2.2e-08
HTH_31	PF13560.6	64	D3650.contig2_45	235	0.0028
YdaS_antitoxin	PF15943.5	65	D3650.contig2_45	235	0.004
HTH_26	PF13443.6	63	D3650.contig2_45	235	0.0059
Phage_CI_repr	PF07022.13	65	D3650.contig2_45	235	0.0085
Gp58	PF07902.11	594	D3650.contig3_1	145	0.012
YkyA	PF10368.9	186	D3650.contig3_2	77	0.0013
ADIP	PF11559.8	152	D3650.contig3_2	77	0.0035
MitMem_reg	PF13012.6	112	D3650.contig3_2	77	0.005
DUF2968	PF11180.8	180	D3650.contig3_2	77	0.0055
JIP_LZII	PF16471.5	71	D3650.contig3_2	77	0.0074
SNAPc19	PF15497.6	91	D3650.contig3_2	77	0.0084
DUF1366	PF07104.11	117	D3650.contig3_3	209	1.2e-07
SPT16	PF08644.11	151	D3650.contig3_3	209	0.0056
Phage_holin_4_1	PF05105.12	114	D3650.contig3_4	154	6.1e-14
Phage_holin_6_1	PF09682.10	101	D3650.contig3_5	110	8.7e-27
SH3_5	PF08460.10	65	D3650.contig3_6	246	8.9e-15
SH3_3	PF08239.11	55	D3650.contig3_6	246	0.0022
CHAP	PF05257.16	83	D3650.contig3_6	246	0.022
DUF3553	PF12073.8	50	D3650.contig3_7	246	0.0023
HTH_19	PF12844.7	65	D3650.contig3_7	246	0.0054
HTH_3	PF01381.22	55	D3650.contig3_7	246	0.0073
Resolvase	PF00239.21	146	D3650.contig3_8	481	4.2e-44
Recombinase	PF07508.13	104	D3650.contig3_8	481	5.2e-16
Zn_ribbon_recom	PF13408.6	58	D3650.contig3_8	481	2.6e-09
TM2	PF05154.16	51	D3650.contig3_9	294	8.4e-06
HTH_3	PF01381.22	55	D3650.contig3_10	245	1.9e-16
HTH_19	PF12844.7	65	D3650.contig3_10	245	1.1e-13
HTH_26	PF13443.6	63	D3650.contig3_10	245	7.8e-13
Peptidase_S24	PF00717.23	70	D3650.contig3_10	245	1e-12
HTH_31	PF13560.6	64	D3650.contig3_10	245	4.6e-12
HTH_7	PF02796.15	45	D3650.contig3_10	245	2.2e-05
HTH_11	PF08279.12	55	D3650.contig3_10	245	7.8e-05
DUF739	PF05339.11	69	D3650.contig3_11	72	2.9e-05
HTH_26	PF13443.6	63	D3650.contig3_11	72	0.00011
HTH_3	PF01381.22	55	D3650.contig3_11	72	0.00026
HTH_10	PF04967.12	53	D3650.contig3_11	72	0.00052
HTH_Tnp_1_2	PF13022.6	123	D3650.contig3_11	72	0.00057
HTH_37	PF13744.6	80	D3650.contig3_11	72	0.0013
HTH_24	PF13412.6	48	D3650.contig3_11	72	0.0026
HTH_7	PF02796.15	45	D3650.contig3_11	72	0.0031
HTH_19	PF12844.7	65	D3650.contig3_11	72	0.004
DUF3102	PF11300.8	130	D3650.contig3_13	289	3.9e-06
6PF2K	PF01591.18	223	D3650.contig3_13	289	0.0036
ORF6C	PF10552.9	114	D3650.contig3_14	135	1.6e-28
DUF3969	PF13108.6	106	D3650.contig3_15	51	0.053
Dict-STAT-coil	PF09267.10	114	D3650.contig3_16	76	0.079
HTH_36	PF13730.6	55	D3650.contig3_17	122	0.025
HrcA	PF01628.21	220	D3650.contig3_18	96	0.088
RecT	PF03837.14	199	D3650.contig3_21	256	1e-40
DUF1351	PF07083.11	210	D3650.contig3_22	346	1.7e-51
Tail_VII	PF17091.5	38	D3650.contig3_23	32	0.02
RusA	PF05866.11	124	D3650.contig3_24	184	5.1e-31
DUF1642	PF07852.11	138	D3650.contig3_26	176	4.5e-23
YopX	PF09643.10	131	D3650.contig3_27	134	3.9e-13
DUF1372	PF07116.11	104	D3650.contig3_28	74	2.3e-11
DUF4070	PF13282.6	140	D3650.contig3_29	82	0.043
DUF1344	PF07076.11	60	D3650.contig3_30	56	0.013
HAUS-augmin3	PF14932.6	260	D3650.contig3_31	72	0.016
Terminase_2	PF03592.16	140	D3650.contig3_33	177	1.5e-07
Terminase_3	PF04466.13	201	D3650.contig3_34	430	4.8e-63
Terminase_3C	PF17288.2	155	D3650.contig3_34	430	8.9e-33
Terminase_6	PF03237.15	215	D3650.contig3_34	430	2.2e-06
Terminase_6C	PF17289.2	155	D3650.contig3_34	430	0.00028
Phage_prot_Gp6	PF05133.14	420	D3650.contig3_35	493	4.8e-72
Phage_Mu_F	PF04233.14	112	D3650.contig3_36	321	8.3e-09
DUF4355	PF14265.6	125	D3650.contig3_37	200	2.3e-07
Stathmin	PF00836.19	136	D3650.contig3_37	200	0.00025
DDE_Tnp_IS66	PF03050.14	282	D3650.contig3_37	200	0.0028
Phage_capsid	PF05065.13	280	D3650.contig3_38	298	4.3e-31
HeH	PF12949.7	35	D3650.contig3_39	111	7.6e-11
Endonuc-dimeris	PF09124.10	54	D3650.contig3_39	111	2.6e-05
Phage_connect_1	PF05135.13	99	D3650.contig3_40	116	2.9e-10
HK97-gp10_like	PF04883.12	81	D3650.contig3_42	117	3.1e-05
DUF3168	PF11367.8	117	D3650.contig3_43	130	0.0045
DpnII-MboI	PF18742.1	149	D3650.contig3_43	130	0.012
Phage_tail_2	PF06199.11	135	D3650.contig3_44	182	2e-18
YscO-like	PF16789.5	161	D3650.contig3_44	182	0.031
Phage_TAC_12	PF12363.8	111	D3650.contig3_45	114	1.3e-21
Collagen_mid	PF15984.5	199	D3650.contig3_47	207	0.16
HNH_3	PF13392.6	46	D3650.contig3_48	188	6.9e-15
NUMOD4	PF07463.11	49	D3650.contig3_48	188	0.00012
NUMOD1	PF07453.13	37	D3650.contig3_48	188	0.0061
Exo_endo_phos	PF03372.23	233	D3650.contig4_1	294	1.9e-13
Glyco_hydro_30	PF02055.16	348	D3650.contig4_2	487	1.1e-72
Glyco_hydro_30C	PF17189.4	65	D3650.contig4_2	487	7.9e-13
Glyco_hydro_59	PF02057.15	294	D3650.contig4_2	487	1.4e-07
Glyco_hydr_30_2	PF14587.6	366	D3650.contig4_2	487	4.5e-05
CM_2	PF01817.21	75	D3650.contig4_3	129	1.9e-18
DUF998	PF06197.13	185	D3650.contig4_5	222	2.1e-12
MacB_PCD	PF12704.7	195	D3650.contig4_6	925	1.4e-24
MacB_PCD	PF12704.7	195	D3650.contig4_6	925	1.4e-24
FtsX	PF02687.21	96	D3650.contig4_6	925	7.5e-08
FtsX	PF02687.21	96	D3650.contig4_6	925	7.5e-08
SusD_RagB	PF07980.11	298	D3650.contig4_7	491	2.3e-31
SusD-like_3	PF14322.6	190	D3650.contig4_7	491	7.7e-19
TonB_dep_Rec	PF00593.24	470	D3650.contig4_8	1025	6.8e-34
Plug	PF07715.15	108	D3650.contig4_8	1025	1.8e-19
CarbopepD_reg_2	PF13715.6	88	D3650.contig4_8	1025	3e-18
CarboxypepD_reg	PF13620.6	82	D3650.contig4_8	1025	4.6e-11
Glyco_hydro_100	PF12899.7	435	D3650.contig4_9	433	0.0012
cNMP_binding	PF00027.29	89	D3650.contig4_10	190	9.1e-12
Suf	PF05843.14	296	D3650.contig4_10	190	0.0001
HTH_Crp_2	PF13545.6	68	D3650.contig4_10	190	0.029
HxlR	PF01638.17	91	D3650.contig4_11	133	2.3e-24
DoxX_2	PF13564.6	103	D3650.contig4_12	128	3.1e-20
SIP	PF04954.13	119	D3650.contig4_13	237	1.6e-05
FAD_binding_9	PF08021.11	121	D3650.contig4_13	237	0.00021
HTH_18	PF12833.7	81	D3650.contig4_14	285	1.7e-19
HTH_AraC	PF00165.23	42	D3650.contig4_14	285	2.1e-15
HTH_AraC	PF00165.23	42	D3650.contig4_14	285	2.1e-15
AraC_binding	PF02311.19	136	D3650.contig4_14	285	6e-05
Cupin_2	PF07883.11	71	D3650.contig4_14	285	0.0019
FeoB_associated	PF12669.7	44	D3650.contig4_15	31	0.032
KdpA	PF03814.15	547	D3650.contig4_16	572	2.8e-226
E1-E2_ATPase	PF00122.20	181	D3650.contig4_17	677	1.9e-36
Hydrolase	PF00702.26	210	D3650.contig4_17	677	6.7e-30
Hydrolase_3	PF08282.12	255	D3650.contig4_17	677	2.1e-05
KdpC	PF02669.15	182	D3650.contig4_18	189	1.1e-68
DUF4148	PF13663.6	54	D3650.contig4_18	189	0.0041
BBP2	PF07642.11	348	D3650.contig4_19	444	1.4e-32
KdpD	PF02702.17	210	D3650.contig4_20	278	5.6e-91
ResIII	PF04851.15	171	D3650.contig4_20	278	0.00022
HTH_31	PF13560.6	64	D3650.contig5_5	172	1.1e-14
HTH_3	PF01381.22	55	D3650.contig5_5	172	7.3e-11
Ntox16	PF15523.6	84	D3650.contig5_5	172	9e-08
HTH_19	PF12844.7	65	D3650.contig5_5	172	6.8e-07
HTH_25	PF13413.6	62	D3650.contig5_5	172	0.00085
DUF4007	PF13182.6	287	D3650.contig5_7	308	1.3e-85
AAA_30	PF13604.6	192	D3650.contig5_8	1112	0.0049
PAPS_reduct	PF01507.19	174	D3650.contig5_9	281	5.5e-07
HATPase_c_3	PF13589.6	137	D3650.contig5_11	588	1.6e-20
HATPase_c	PF02518.26	112	D3650.contig5_11	588	4.1e-05
Helicase_C	PF00271.31	111	D3650.contig5_12	535	0.0014
ResIII	PF04851.15	171	D3650.contig5_12	535	0.003
FtsK_SpoIIIE	PF01580.18	243	D3650.contig5_13	1812	9.6e-31
FtsK_SpoIIIE	PF01580.18	243	D3650.contig5_13	1812	9.6e-31
DUF87	PF01935.17	227	D3650.contig5_13	1812	5.5e-05
AAA_10	PF12846.7	362	D3650.contig5_13	1812	0.00025
Baculo_PEP_C	PF04513.12	140	D3650.contig6_1	528	0.00028
Peptidase_S74	PF13884.6	58	D3650.contig6_3	1425	1.1e-14
Prophage_tail	PF06605.11	316	D3650.contig6_3	1425	5e-11
EF-hand_9	PF14658.6	66	D3650.contig6_4	58	0.0028
DUF4760	PF15956.5	142	D3650.contig6_5	208	0.022
Dermcidin	PF15291.6	101	D3650.contig6_6	139	0.0038
Syntaxin_2	PF14523.6	101	D3650.contig6_6	139	0.013
CarboxypepD_reg	PF13620.6	82	D3650.contig6_7	159	0.011
DLP_helical	PF18709.1	339	D3650.contig6_8	107	0.0039
Pyridoxal_deC	PF00282.19	375	D3650.contig6_8	107	0.032
HALZ	PF02183.18	43	D3650.contig6_9	217	0.018
Phage_holin_6_1	PF09682.10	101	D3650.contig6_10	111	5.7e-30
EMC3_TMCO1	PF01956.16	170	D3650.contig6_10	111	0.0044
CW_binding_1	PF01473.20	19	D3650.contig6_11	317	1.1e-15
CW_binding_1	PF01473.20	19	D3650.contig6_11	317	1.1e-15
CW_binding_1	PF01473.20	19	D3650.contig6_11	317	1.1e-15
CW_binding_1	PF01473.20	19	D3650.contig6_11	317	1.1e-15
Amidase_2	PF01510.25	126	D3650.contig6_11	317	1.9e-06
HTH_Tnp_ISL3	PF13542.6	52	D3650.contig6_12	60	0.0018
CENP-B_N	PF04218.13	53	D3650.contig6_12	60	0.0037
HTH_26	PF13443.6	63	D3650.contig6_12	60	0.0088
Phage_integrase	PF00589.22	172	D3650.contig6_14	383	7.2e-17
Phage_int_SAM_3	PF14659.6	58	D3650.contig6_14	383	7.3e-05
Arm-DNA-bind_4	PF14657.6	46	D3650.contig6_14	383	0.017
Lipoprotein_Ltp	PF07553.11	48	D3650.contig6_15	140	2.7e-11
Scs3p	PF10261.9	246	D3650.contig6_15	140	0.02
Peptidase_M78	PF06114.13	123	D3650.contig6_16	130	0.00023
HTH_3	PF01381.22	55	D3650.contig6_17	122	1.4e-09
HTH_19	PF12844.7	65	D3650.contig6_17	122	1.5e-08
HTH_26	PF13443.6	63	D3650.contig6_17	122	2e-08
BetR	PF08667.10	148	D3650.contig6_17	122	0.0036
HTH_3	PF01381.22	55	D3650.contig6_19	68	0.0053
ORF6C	PF10552.9	114	D3650.contig6_21	236	3.1e-32
Bro-N	PF02498.17	95	D3650.contig6_21	236	1.5e-29
Phage_rep_org_N	PF09681.10	121	D3650.contig6_24	299	7.8e-25
DnaB_2	PF07261.11	74	D3650.contig6_24	299	3.7e-13
DUF1356	PF07092.12	232	D3650.contig6_25	66	0.13
DNA_methylase	PF00145.17	335	D3650.contig6_26	266	4.8e-05
Med7	PF05983.11	191	D3650.contig6_27	74	0.063
MazG	PF03819.17	74	D3650.contig6_28	164	6e-05
SSB	PF00436.25	104	D3650.contig6_31	139	4.9e-37
tRNA_anti-codon	PF01336.25	76	D3650.contig6_31	139	1.8e-05
Phage_SSB	PF16773.5	117	D3650.contig6_31	139	3.7e-05
HTH_3	PF01381.22	55	D3650.contig6_32	139	2.3e-14
HTH_19	PF12844.7	65	D3650.contig6_32	139	2.8e-11
HTH_26	PF13443.6	63	D3650.contig6_32	139	1.2e-09
HTH_31	PF13560.6	64	D3650.contig6_32	139	2.2e-09
HTH_25	PF13413.6	62	D3650.contig6_32	139	0.0063
DUF1642	PF07852.11	138	D3650.contig6_33	242	5.5e-20
Rad4	PF03835.15	147	D3650.contig6_33	242	0.022
CoiA	PF06054.11	377	D3650.contig6_34	112	0.0019
TcpS	PF17456.2	152	D3650.contig6_34	112	0.065
DUF1372	PF07116.11	104	D3650.contig6_35	87	6.2e-17
DUF2924	PF11149.8	135	D3650.contig6_35	87	0.044
LIF_OSM	PF01291.17	162	D3650.contig6_36	84	0.1
HTH_3	PF01381.22	55	D3650.contig6_37	113	1.3e-10
HTH_19	PF12844.7	65	D3650.contig6_37	113	3.9e-08
HTH_31	PF13560.6	64	D3650.contig6_37	113	1.1e-07
MerR	PF00376.23	38	D3650.contig6_37	113	0.00048
HTH_26	PF13443.6	63	D3650.contig6_37	113	0.00068
HTH_25	PF13413.6	62	D3650.contig6_37	113	0.0042
MerR_1	PF13411.6	69	D3650.contig6_37	113	0.006
HTH_WhiA	PF02650.14	84	D3650.contig6_38	134	0.02
Phage_integrase	PF00589.22	172	D3650.contig6_39	181	1.1e-23
Adeno_terminal	PF02459.15	557	D3650.contig6_39	181	0.0023
TraG_N	PF07916.11	467	D3650.contig7_1	306	1.2e-44
TraU	PF06834.11	307	D3650.contig7_4	319	1.9e-65
HTH_3	PF01381.22	55	D3650.contig7_5	85	1.6e-11
HTH_19	PF12844.7	65	D3650.contig7_5	85	2.9e-09
HTH_31	PF13560.6	64	D3650.contig7_5	85	5.1e-08
HTH_37	PF13744.6	80	D3650.contig7_5	85	0.0011
QslA_E	PF18226.1	71	D3650.contig7_6	86	1.3e-27
TraC_F_IV	PF11130.8	238	D3650.contig7_7	918	5.3e-73
FtsK_SpoIIIE	PF01580.18	243	D3650.contig7_7	918	0.0014
AAA_22	PF13401.6	137	D3650.contig7_7	918	0.0048
tRNA-Thr_ED	PF08915.11	137	D3650.contig7_8	139	0.063
ZapB	PF06005.12	71	D3650.contig7_9	506	0.0036
YabA	PF06156.13	102	D3650.contig7_9	506	0.01
DUF3438	PF11920.8	286	D3650.contig7_10	271	9.5e-100
TraK	PF06586.11	231	D3650.contig7_10	271	3.8e-05
DUF2895	PF11444.8	198	D3650.contig7_11	214	3.1e-86
DUF3487	PF11990.8	114	D3650.contig7_12	138	1.4e-38
DUF2976	PF11190.8	88	D3650.contig7_13	124	1.3e-29
DUF3262	PF11660.8	76	D3650.contig7_13	124	0.0032
Ferric_reduct	PF01794.19	125	D3650.contig7_13	124	0.012
DUF3262	PF11660.8	76	D3650.contig7_14	80	2.4e-19
Plasmid_RAQPRD	PF09686.10	77	D3650.contig7_15	111	6.7e-27
Phage_integrase	PF00589.22	172	D3650.contig7_17	489	5.4e-09
HSL_N	PF06350.12	306	D3650.contig7_19	683	0.016
CENP-H	PF05837.12	112	D3650.contig7_20	143	0.049
HTH_3	PF01381.22	55	D3650.contig7_21	74	9.5e-15
HTH_31	PF13560.6	64	D3650.contig7_21	74	1.5e-11
HTH_19	PF12844.7	65	D3650.contig7_21	74	1.5e-06
HTH_26	PF13443.6	63	D3650.contig7_21	74	3.6e-05
HTH_37	PF13744.6	80	D3650.contig7_21	74	0.0012
HTH_25	PF13413.6	62	D3650.contig7_21	74	0.0041
ResIII	PF04851.15	171	D3650.contig7_23	467	3e-13
ResIII	PF04851.15	171	D3650.contig7_23	467	3e-13
AAA_22	PF13401.6	137	D3650.contig7_23	467	4.2e-08
Helicase_C	PF00271.31	111	D3650.contig7_23	467	2.2e-06
