target	acc	tlen	query	qlen	evalue
DRIM	PF07539.12	623	D3331.contig2_1	140	0.019
HNH	PF01844.23	47	D3331.contig2_2	253	4.4e-10
HNH_5	PF14279.6	56	D3331.contig2_2	253	6.2e-08
HTH_23	PF13384.6	50	D3331.contig2_2	253	5.7e-07
GP3_package	PF16677.5	113	D3331.contig2_2	253	4e-05
HTH_29	PF13551.6	63	D3331.contig2_2	253	0.00012
HTH_3	PF01381.22	55	D3331.contig2_2	253	0.0017
HTH_28	PF13518.6	52	D3331.contig2_2	253	0.0026
Terminase_3	PF04466.13	201	D3331.contig2_3	451	1.4e-27
LAGLIDADG_3	PF14528.6	83	D3331.contig2_4	384	0.011
Ish1	PF10281.9	37	D3331.contig2_7	182	6.9e-05
Endonuc-dimeris	PF09124.10	54	D3331.contig2_7	182	0.016
CLP_protease	PF00574.23	182	D3331.contig2_8	306	2.7e-30
DUF4349	PF14257.6	213	D3331.contig2_8	306	0.0043
SDH_sah	PF01972.16	286	D3331.contig2_8	306	0.044
RGP	PF03214.13	342	D3331.contig2_9	428	0.069
DUF4428	PF14471.6	51	D3331.contig2_11	77	0.018
DUF3006	PF11213.8	67	D3331.contig2_15	134	0.073
TCTP	PF00838.17	166	D3331.contig2_17	1425	0.0023
Amidase_5	PF05382.13	142	D3331.contig2_19	913	1.6e-33
Phage_lysozyme2	PF18013.1	143	D3331.contig2_19	913	2.9e-11
NLPC_P60	PF00877.19	105	D3331.contig2_19	913	7.6e-07
CC2-LZ	PF16516.5	100	D3331.contig2_21	67	0.0098
YgbA_NO	PF11756.8	107	D3331.contig2_26	293	0.014
DUF1097	PF06496.11	146	D3331.contig2_27	114	0.0068
UPF0242	PF06785.11	193	D3331.contig2_28	100	0.00092
DUF4686	PF15742.5	384	D3331.contig2_28	100	0.0039
CENP-H	PF05837.12	112	D3331.contig2_28	100	0.011
Phage_holin_6_1	PF09682.10	101	D3331.contig2_29	107	1.3e-20
ATP11	PF06644.11	272	D3331.contig2_29	107	0.012
ATG22	PF11700.8	478	D3331.contig2_29	107	0.024
Glyco_hydro_25	PF01183.20	178	D3331.contig2_30	399	2.8e-40
AcetDehyd-dimer	PF09290.11	138	D3331.contig2_30	399	0.0056
Smr	PF01713.21	80	D3331.contig2_30	399	0.025
Sigma70_r4_2	PF08281.12	54	D3331.contig2_31	162	5.9e-05
TnsD	PF15978.5	360	D3331.contig2_31	162	0.0006
GerE	PF00196.19	57	D3331.contig2_31	162	0.0054
HTH_3	PF01381.22	55	D3331.contig2_32	67	0.018
Fic	PF02661.18	97	D3331.contig2_35	412	9.2e-16
HTH_12	PF08461.10	66	D3331.contig2_35	412	0.032
Phage_integrase	PF00589.22	172	D3331.contig2_41	409	1.2e-28
Phage_int_SAM_3	PF14659.6	58	D3331.contig2_41	409	1.6e-13
Phage_int_SAM_5	PF13102.6	99	D3331.contig2_41	409	6.4e-06
DUF2207	PF09972.9	492	D3331.contig2_45	152	0.0056
SdpI	PF13630.6	67	D3331.contig2_45	152	0.0069
DUF5640	PF18692.1	85	D3331.contig2_46	261	0.034
Mrr_cat	PF04471.12	115	D3331.contig2_47	275	7.3e-26
HTH_3	PF01381.22	55	D3331.contig2_48	220	4.6e-16
HTH_19	PF12844.7	65	D3331.contig2_48	220	7.5e-13
HTH_31	PF13560.6	64	D3331.contig2_48	220	3.6e-10
Peptidase_S24	PF00717.23	70	D3331.contig2_48	220	1.4e-09
HTH_3	PF01381.22	55	D3331.contig2_49	81	1.6e-14
HTH_19	PF12844.7	65	D3331.contig2_49	81	1e-10
HTH_31	PF13560.6	64	D3331.contig2_49	81	1.5e-07
HTH_25	PF13413.6	62	D3331.contig2_49	81	5.2e-06
DCP1	PF06058.13	117	D3331.contig2_52	85	0.022
HTH_3	PF01381.22	55	D3331.contig2_53	178	0.027
HTH_24	PF13412.6	48	D3331.contig2_54	93	0.081
PI3K_p85B	PF02192.16	76	D3331.contig2_56	32	0.026
DUF3799	PF12684.7	234	D3331.contig2_57	261	5.6e-82
PDDEXK_1	PF12705.7	255	D3331.contig2_57	261	2e-09
DnaB_2	PF07261.11	74	D3331.contig2_59	253	5.2e-08
RP-C	PF03428.13	175	D3331.contig2_59	253	0.009
IstB_IS21	PF01695.17	178	D3331.contig2_60	280	5.4e-16
ResIII	PF04851.15	171	D3331.contig2_60	280	2e-07
AAA	PF00004.29	132	D3331.contig2_60	280	1.4e-06
PhoH	PF02562.16	205	D3331.contig2_60	280	4.8e-06
Bac_DnaA	PF00308.18	219	D3331.contig2_60	280	8.6e-06
AAA_5	PF07728.14	138	D3331.contig2_60	280	0.00031
APS_kinase	PF01583.20	158	D3331.contig2_60	280	0.00089
DUF2075	PF09848.9	363	D3331.contig2_60	280	0.00094
AAA_7	PF12775.7	181	D3331.contig2_60	280	0.0013
ABC_tran	PF00005.27	137	D3331.contig2_60	280	0.003
AAA_16	PF13191.6	170	D3331.contig2_60	280	0.0034
AAA_30	PF13604.6	192	D3331.contig2_60	280	0.0035
RusA	PF05866.11	124	D3331.contig2_62	122	1.1e-07
DUF2187	PF09953.9	59	D3331.contig2_63	95	0.056
LexA_DNA_bind	PF01726.16	65	D3331.contig2_64	79	1.6e-11
HTH_45	PF14947.6	77	D3331.contig2_64	79	0.00029
HTH_12	PF08461.10	66	D3331.contig2_64	79	0.016
Phage_integrase	PF00589.22	172	D3331.contig2_65	334	4.7e-26
Phage_int_SAM_4	PF13495.6	85	D3331.contig2_65	334	2e-10
Phage_int_SAM_1	PF02899.17	84	D3331.contig2_65	334	7.1e-08
Phage_int_SAM_5	PF13102.6	99	D3331.contig2_65	334	0.0044
HTH_3	PF01381.22	55	D3331.contig2_68	69	1.1e-09
HTH_26	PF13443.6	63	D3331.contig2_68	69	3.6e-09
HTH_19	PF12844.7	65	D3331.contig2_68	69	1.1e-06
HTH_31	PF13560.6	64	D3331.contig2_68	69	0.00016
YdaS_antitoxin	PF15943.5	65	D3331.contig2_68	69	0.00033
HTH_37	PF13744.6	80	D3331.contig2_68	69	0.0024
DUF739	PF05339.11	69	D3331.contig2_68	69	0.0075
zinc_ribbon_2	PF13240.6	23	D3331.contig2_70	58	7.5e-05
DZR	PF12773.7	49	D3331.contig2_70	58	0.00014
HypA	PF01155.19	112	D3331.contig2_70	58	0.0042
HTH_3	PF01381.22	55	D3331.contig2_71	62	9.2e-12
HTH_26	PF13443.6	63	D3331.contig2_71	62	8.4e-09
HTH_37	PF13744.6	80	D3331.contig2_71	62	6.3e-07
HTH_19	PF12844.7	65	D3331.contig2_71	62	2.5e-06
HTH_31	PF13560.6	64	D3331.contig2_71	62	4.2e-05
HTH_38	PF13936.6	44	D3331.contig2_71	62	0.00012
Spore_Cse60	PF10957.8	60	D3331.contig2_76	65	0.003
DUF1660	PF07874.11	64	D3331.contig2_77	59	0.034
DUF1642	PF07852.11	138	D3331.contig2_78	191	5.2e-19
LIM	PF00412.22	58	D3331.contig2_81	119	0.0012
YopX	PF09643.10	131	D3331.contig2_82	136	3.2e-29
DUF2498	PF10692.9	79	D3331.contig2_82	136	0.005
Flavi_NS5	PF00972.20	644	D3331.contig2_83	72	0.066
CobD_Cbib	PF03186.13	276	D3331.contig3_1	311	1.6e-102
Aminotran_1_2	PF00155.21	363	D3331.contig3_2	337	7.6e-33
GATase_3	PF07685.14	196	D3331.contig3_3	497	3.8e-51
CbiA	PF01656.23	128	D3331.contig3_3	497	1.2e-20
AAA_26	PF13500.6	198	D3331.contig3_3	497	1.2e-19
GATase	PF00117.28	190	D3331.contig3_3	497	0.0031
Cob_adeno_trans	PF01923.18	164	D3331.contig3_4	192	3.7e-52
SapB_1	PF05184.15	38	D3331.contig3_4	192	0.022
GATase_3	PF07685.14	196	D3331.contig3_5	443	1.7e-35
CbiA	PF01656.23	128	D3331.contig3_5	443	2.7e-17
AAA_26	PF13500.6	198	D3331.contig3_5	443	1.3e-13
MobB	PF03205.14	133	D3331.contig3_5	443	0.00086
DJ-1_PfpI	PF01965.24	165	D3331.contig3_5	443	0.006
BPL_N	PF09825.9	377	D3331.contig3_5	443	0.01
Asp-Al_Ex	PF06826.12	167	D3331.contig3_6	563	3.4e-86
Asp-Al_Ex	PF06826.12	167	D3331.contig3_6	563	3.4e-86
TrkA_C	PF02080.21	70	D3331.contig3_6	563	9.7e-17
TrkA_C	PF02080.21	70	D3331.contig3_6	563	9.7e-17
TonB_dep_Rec	PF00593.24	470	D3331.contig3_7	726	4e-43
Plug	PF07715.15	108	D3331.contig3_7	726	3.2e-20
CarbopepD_reg_2	PF13715.6	88	D3331.contig3_7	726	1.2e-17
CarboxypepD_reg	PF13620.6	82	D3331.contig3_7	726	1.4e-11
TonB_dep_Rec	PF00593.24	470	D3331.contig3_8	687	1.2e-44
Plug	PF07715.15	108	D3331.contig3_8	687	2.6e-26
CbiK	PF06180.11	262	D3331.contig3_9	399	5.7e-41
CbiK	PF06180.11	262	D3331.contig3_9	399	5.7e-41
Radical_SAM	PF04055.21	167	D3331.contig3_10	156	0.00023
Fer4_12	PF13353.6	139	D3331.contig3_10	156	0.0029
Fer4_14	PF13394.6	118	D3331.contig3_10	156	0.01
NRDD	PF13597.6	561	D3331.contig3_11	698	5.5e-99
ATP-cone	PF03477.16	86	D3331.contig3_11	698	1.7e-21
TackOD1	PF18551.1	187	D3331.contig3_11	698	0.0049
Cys_rich_CWC	PF14375.6	50	D3331.contig3_12	84	3.9e-11
CPSase_L_D2	PF02786.17	211	D3331.contig3_13	504	1.2e-81
Biotin_carb_N	PF00289.22	110	D3331.contig3_13	504	1.7e-48
Biotin_carb_C	PF02785.19	108	D3331.contig3_13	504	3.8e-42
Dala_Dala_lig_C	PF07478.13	204	D3331.contig3_13	504	3.7e-11
ATP-grasp	PF02222.22	171	D3331.contig3_13	504	2.2e-09
ATP-grasp_3	PF02655.14	161	D3331.contig3_13	504	0.00027
Biotin_lipoyl	PF00364.22	73	D3331.contig3_14	172	5.4e-14
Biotin_lipoyl_2	PF13533.6	50	D3331.contig3_14	172	1e-06
Peptidase_M23	PF01551.22	96	D3331.contig3_14	172	0.0028
Carboxyl_trans	PF01039.22	494	D3331.contig3_15	511	1.3e-191
Asp-Al_Ex	PF06826.12	167	D3331.contig3_16	563	1e-87
Asp-Al_Ex	PF06826.12	167	D3331.contig3_16	563	1e-87
TrkA_C	PF02080.21	70	D3331.contig3_16	563	1.8e-20
TrkA_C	PF02080.21	70	D3331.contig3_16	563	1.8e-20
Cyclase	PF04199.13	136	D3331.contig3_17	186	0.00045
ThrE	PF06738.12	241	D3331.contig3_18	70	0.0026
Ribonuc_red_lgC	PF02867.15	524	D3331.contig3_19	840	1.1e-146
ATP-cone	PF03477.16	86	D3331.contig3_19	840	6.9e-21
Ribonuc_red_lgN	PF00317.21	83	D3331.contig3_19	840	1.3e-20
Ribonuc_red_sm	PF00268.21	279	D3331.contig3_20	350	6.8e-82
MTHFR	PF02219.17	287	D3331.contig3_21	318	3.8e-62
TonB_dep_Rec	PF00593.24	470	D3331.contig3_22	768	3.8e-34
CarbopepD_reg_2	PF13715.6	88	D3331.contig3_22	768	6.9e-26
Plug	PF07715.15	108	D3331.contig3_22	768	7.1e-20
CarboxypepD_reg	PF13620.6	82	D3331.contig3_22	768	1.3e-13
PEGA	PF08308.11	70	D3331.contig3_22	768	0.00087
TonB_dep_Rec	PF00593.24	470	D3331.contig3_24	726	1.8e-46
Plug	PF07715.15	108	D3331.contig3_24	726	3.1e-23
CarbopepD_reg_2	PF13715.6	88	D3331.contig3_24	726	1.7e-21
OMP_b-brl_3	PF14905.6	408	D3331.contig3_24	726	7.3e-15
OMP_b-brl_3	PF14905.6	408	D3331.contig3_24	726	7.3e-15
CarboxypepD_reg	PF13620.6	82	D3331.contig3_24	726	1.4e-13
Cadherin	PF00028.17	93	D3331.contig3_24	726	0.00039
Peripla_BP_2	PF01497.18	238	D3331.contig3_25	386	1.3e-22
DXP_synthase_N	PF13292.6	273	D3331.contig3_26	587	1.2e-82
DXP_synthase_N	PF13292.6	273	D3331.contig3_26	587	1.2e-82
Transket_pyr	PF02779.24	178	D3331.contig3_26	587	1.2e-18
Transketolase_C	PF02780.20	124	D3331.contig3_26	587	1.4e-12
Transketolase_N	PF00456.21	334	D3331.contig3_26	587	1e-07
TPP_enzyme_C	PF02775.21	153	D3331.contig3_26	587	1.6e-06
E1_dh	PF00676.20	300	D3331.contig3_26	587	4.1e-05
HTH_18	PF12833.7	81	D3331.contig3_27	296	7e-16
HTH_AraC	PF00165.23	42	D3331.contig3_27	296	1.1e-06
HTH_18	PF12833.7	81	D3331.contig3_28	303	2.3e-20
HTH_AraC	PF00165.23	42	D3331.contig3_28	303	1.4e-17
HTH_AraC	PF00165.23	42	D3331.contig3_28	303	1.4e-17
Flavodoxin_4	PF12682.7	155	D3331.contig3_29	179	3.1e-53
Flavodoxin_5	PF12724.7	144	D3331.contig3_29	179	3.8e-08
Flavodoxin_2	PF02525.17	198	D3331.contig3_29	179	5.2e-05
FMN_red	PF03358.15	155	D3331.contig3_29	179	0.0025
Flavodoxin_1	PF00258.25	143	D3331.contig3_29	179	0.016
Flavin_Reduct	PF01613.18	155	D3331.contig3_30	187	2.8e-09
Herpes_UL21	PF03252.13	524	D3331.contig3_30	187	0.029
CbiC	PF02570.15	196	D3331.contig3_31	469	6.1e-64
TP_methylase	PF00590.20	213	D3331.contig3_31	469	2.3e-45
TP_methylase	PF00590.20	213	D3331.contig3_32	394	2.1e-06
Methyltransf_18	PF12847.7	151	D3331.contig3_32	394	0.014
TP_methylase	PF00590.20	213	D3331.contig3_33	604	3.5e-40
CbiG_N	PF11760.8	82	D3331.contig3_33	604	8e-35
CbiG_C	PF01890.16	116	D3331.contig3_33	604	6.2e-25
CbiG_mid	PF11761.8	84	D3331.contig3_33	604	1.2e-21
CbiD	PF01888.17	252	D3331.contig3_34	599	9.5e-93
CbiJ	PF02571.14	236	D3331.contig3_34	599	1.4e-50
ABC_tran	PF00005.27	137	D3331.contig3_35	341	4.8e-29
AAA_21	PF13304.6	303	D3331.contig3_35	341	1.4e-12
AAA_21	PF13304.6	303	D3331.contig3_35	341	1.4e-12
AAA_15	PF13175.6	369	D3331.contig3_35	341	0.00012
AAA_22	PF13401.6	137	D3331.contig3_35	341	0.00064
RsgA_GTPase	PF03193.16	167	D3331.contig3_35	341	0.00091
AAA_29	PF13555.6	61	D3331.contig3_35	341	0.0025
FecCD	PF01032.18	312	D3331.contig3_36	265	2.6e-58
ABC-3	PF00950.17	258	D3331.contig3_36	265	0.00051
Hexapep	PF00132.24	36	D3331.contig4_1	149	3.2e-14
Hexapep	PF00132.24	36	D3331.contig4_1	149	3.2e-14
Hexapep	PF00132.24	36	D3331.contig4_1	149	3.2e-14
Hexapep_2	PF14602.6	34	D3331.contig4_1	149	0.00035
Peptidase_S24	PF00717.23	70	D3331.contig4_2	130	0.00025
PRA-CH	PF01502.18	74	D3331.contig4_2	130	0.0032
Phage_integrase	PF00589.22	172	D3331.contig4_3	388	1.6e-45
AlphaC_C	PF17480.2	71	D3331.contig4_10	181	0.0061
DUF2737	PF10930.8	53	D3331.contig4_11	57	4e-14
DUF2724	PF10893.8	63	D3331.contig4_11	57	0.068
DUF2856	PF11043.8	97	D3331.contig4_12	98	5.1e-44
SSB	PF00436.25	104	D3331.contig4_13	168	1e-38
Rad52_Rad22	PF04098.15	153	D3331.contig4_14	242	6.5e-23
DUF551	PF04448.12	69	D3331.contig4_18	73	2.7e-18
Ral	PF11058.8	66	D3331.contig4_20	65	2.1e-42
Ribosomal_L19e	PF01280.20	144	D3331.contig4_21	94	0.03
SmpA_OmlA	PF04355.13	71	D3331.contig4_22	127	2.5e-05
P63C	PF10546.9	93	D3331.contig4_23	336	3.2e-13
Peptidase_S24	PF00717.23	70	D3331.contig4_24	235	3.4e-11
HTH_3	PF01381.22	55	D3331.contig4_24	235	5e-06
HTH_31	PF13560.6	64	D3331.contig4_24	235	8.9e-06
Phage_CI_repr	PF07022.13	65	D3331.contig4_24	235	0.00014
YdaS_antitoxin	PF15943.5	65	D3331.contig4_24	235	0.00077
HTH_37	PF13744.6	80	D3331.contig4_24	235	0.0045
YdaS_antitoxin	PF15943.5	65	D3331.contig4_25	72	2.9e-24
HTH_23	PF13384.6	50	D3331.contig4_25	72	0.002
P22_Cro	PF14549.6	60	D3331.contig4_25	72	0.0066
Phage_CII	PF05269.11	91	D3331.contig4_26	94	7.8e-31
Phage_rep_O	PF04492.13	95	D3331.contig4_28	271	9.6e-38
DDHD	PF02862.17	223	D3331.contig4_28	271	0.011
DnaB_C	PF03796.15	255	D3331.contig4_29	458	2.9e-77
DnaB	PF00772.21	103	D3331.contig4_29	458	8.8e-14
AAA_25	PF13481.6	194	D3331.contig4_29	458	4e-09
ATPase	PF06745.13	231	D3331.contig4_29	458	0.00016
MarR_2	PF12802.7	62	D3331.contig4_30	150	2.8e-08
MarR	PF01047.22	59	D3331.contig4_30	150	5e-06
ORC3_N	PF07034.11	332	D3331.contig4_31	130	0.12
Lar_restr_allev	PF14354.6	62	D3331.contig4_34	62	1.7e-11
NinB	PF05772.12	131	D3331.contig4_35	146	1e-50
DUF2591	PF10765.9	116	D3331.contig4_37	132	6.2e-18
NinF	PF05810.12	58	D3331.contig4_38	59	5.8e-28
DUF1364	PF07102.12	92	D3331.contig4_39	97	1.5e-43
RusA	PF05866.11	124	D3331.contig4_40	132	5.8e-20
HNH_3	PF13392.6	46	D3331.contig4_41	219	3.4e-06
HNH	PF01844.23	47	D3331.contig4_41	219	0.00013
Lar_restr_allev	PF14354.6	62	D3331.contig4_41	219	0.0024
Endonuclease_7	PF02945.15	82	D3331.contig4_41	219	0.0031
DUF1923	PF09083.10	64	D3331.contig4_42	75	0.019
Phage_NinH	PF06322.11	60	D3331.contig4_43	68	1.8e-39
HTH_30	PF13556.6	59	D3331.contig4_43	68	0.00018
HTH_23	PF13384.6	50	D3331.contig4_43	68	0.0058
YdaS_antitoxin	PF15943.5	65	D3331.contig4_43	68	0.0058
HTH_8	PF02954.19	42	D3331.contig4_43	68	0.0085
HTH_38	PF13936.6	44	D3331.contig4_43	68	0.012
CDPS	PF16715.5	220	D3331.contig4_44	60	0.014
DUF4226	PF10774.9	111	D3331.contig4_44	60	0.029
Phage_holin_3_3	PF16083.5	78	D3331.contig4_46	98	6e-05
Phage_lysozyme	PF00959.19	109	D3331.contig4_48	156	7.3e-09
Kei1	PF08552.11	190	D3331.contig4_50	96	0.017
DUF4381	PF14316.6	146	D3331.contig4_50	96	0.034
Phage_head_fibr	PF11133.8	277	D3331.contig4_51	70	3.5e-12
DUF2280	PF10045.9	103	D3331.contig4_53	170	4.1e-48
Terminase_6	PF03237.15	215	D3331.contig4_54	508	5.1e-18
Terminase_6C	PF17289.2	155	D3331.contig4_54	508	1.2e-12
DUF1073	PF06381.11	357	D3331.contig4_55	512	2.6e-104
Phage_Mu_F	PF04233.14	112	D3331.contig4_56	229	1e-14
DUF2213	PF09979.9	168	D3331.contig4_58	435	3.5e-57
DUF2184	PF09950.9	251	D3331.contig4_60	347	2.1e-08
DUF4054	PF13262.6	107	D3331.contig4_62	144	2.5e-24
DUF3383	PF11863.8	478	D3331.contig4_66	496	1.7e-102
SLT	PF01464.20	117	D3331.contig4_70	587	1.6e-23
DUF3924	PF13062.6	62	D3331.contig4_72	272	0.019
Gp138_N	PF18352.1	98	D3331.contig4_75	231	3.7e-05
Baseplate_J	PF04865.14	255	D3331.contig4_77	410	1.3e-10
DUF2612	PF11041.8	181	D3331.contig4_78	213	1.7e-51
Caudo_TAP	PF02413.17	130	D3331.contig4_80	145	1.8e-27
PglD_N	PF17836.1	78	D3331.contig4_81	106	1.9e-06
Phage_integrase	PF00589.22	172	D3331.contig5_8	341	4.3e-31
Phage_int_SAM_4	PF13495.6	85	D3331.contig5_8	341	2e-10
Phage_int_SAM_1	PF02899.17	84	D3331.contig5_8	341	9.3e-08
Phage_int_SAM_5	PF13102.6	99	D3331.contig5_8	341	2.9e-05
Sigma70_r4	PF04545.16	50	D3331.contig5_9	142	0.0011
Sigma70_r4_2	PF08281.12	54	D3331.contig5_9	142	0.0026
Phage_terminase	PF10668.9	60	D3331.contig5_10	250	2.2e-23
Terminase_5	PF06056.12	58	D3331.contig5_10	250	4.3e-05
HTH_Tnp_1	PF01527.20	75	D3331.contig5_10	250	0.00081
HTH_23	PF13384.6	50	D3331.contig5_10	250	0.0012
HTH_28	PF13518.6	52	D3331.contig5_10	250	0.0013
Sigma70_r4	PF04545.16	50	D3331.contig5_10	250	0.002
Terminase_6	PF03237.15	215	D3331.contig5_11	480	3e-10
Terminase_6C	PF17289.2	155	D3331.contig5_11	480	4.5e-06
Terminase_3C	PF17288.2	155	D3331.contig5_11	480	0.00039
Terminase_3	PF04466.13	201	D3331.contig5_11	480	0.011
Phage_prot_Gp6	PF05133.14	420	D3331.contig5_12	477	7.4e-110
Phage_Mu_F	PF04233.14	112	D3331.contig5_13	572	5.7e-13
Phage_GP20	PF06810.11	149	D3331.contig5_15	198	8.6e-19
HMMR_N	PF15905.5	335	D3331.contig5_15	198	0.00013
Seryl_tRNA_N	PF02403.22	108	D3331.contig5_15	198	0.0046
Big_7	PF17957.1	70	D3331.contig5_17	305	9.1e-07
Big_3_3	PF13750.6	157	D3331.contig5_17	305	0.00016
Big_3_4	PF13754.6	105	D3331.contig5_18	108	2.9e-35
Big_3_2	PF12245.8	123	D3331.contig5_18	108	0.0095
PCuAC	PF04314.13	109	D3331.contig5_22	112	0.044
HK97-gp10_like	PF04883.12	81	D3331.contig5_23	168	9.3e-07
Phage_sheath_1C	PF17482.2	104	D3331.contig5_25	348	1.9e-26
Phage_sheath_1	PF04984.14	168	D3331.contig5_25	348	2.6e-26
DUF2518	PF10726.9	145	D3331.contig5_25	348	0.023
DUF2001	PF09393.10	139	D3331.contig5_26	158	4.2e-37
DUF4352	PF11611.8	125	D3331.contig5_27	232	9.8e-17
zinc_ribbon_2	PF13240.6	23	D3331.contig5_27	232	1.9e-09
zf-ribbon_3	PF13248.6	26	D3331.contig5_27	232	4.7e-08
DZR	PF12773.7	49	D3331.contig5_27	232	7.7e-05
UPF0547	PF10571.9	26	D3331.contig5_27	232	0.00065
Phage_TAC_5	PF08890.11	136	D3331.contig5_28	134	4.3e-37
LysM	PF01476.20	44	D3331.contig5_30	219	3.7e-16
Phage_tail_X	PF05489.12	60	D3331.contig5_30	219	0.0038
