target	acc	tlen	query	qlen	evalue
HTH_28	PF13518.6	52	D3730.contig1_83	101	1.7e-06
HTH_23	PF13384.6	50	D3730.contig1_83	101	2.6e-05
HTH_29	PF13551.6	63	D3730.contig1_83	101	0.00034
HTH_Tnp_ISL3	PF13542.6	52	D3730.contig1_83	101	0.00051
ANT	PF03374.14	108	D3730.contig1_83	101	0.0011
HTH_8	PF02954.19	42	D3730.contig1_83	101	0.0076
rve	PF00665.26	119	D3730.contig1_84	264	6e-33
rve_3	PF13683.6	67	D3730.contig1_84	264	9.4e-13
HTH_21	PF13276.6	60	D3730.contig1_84	264	2.5e-10
rve_2	PF13333.6	52	D3730.contig1_84	264	3.6e-09
DDE_Tnp_IS240	PF13610.6	140	D3730.contig1_84	264	7.5e-08
MFS_1	PF07690.16	353	D3730.contig1_85	434	3.7e-37
MFS_1	PF07690.16	353	D3730.contig1_85	434	3.7e-37
Sugar_tr	PF00083.24	452	D3730.contig1_85	434	5.6e-32
AhpC-TSA	PF00578.21	124	D3730.contig1_86	183	3.8e-25
Redoxin	PF08534.10	147	D3730.contig1_86	183	3.7e-11
CMD	PF02627.20	85	D3730.contig1_87	174	1e-14
Alanine_zipper	PF11839.8	69	D3730.contig2_2	84	4.4e-10
SMBP	PF16785.5	111	D3730.contig2_2	84	0.031
YkuD	PF03734.14	146	D3730.contig2_3	323	7.2e-20
Ldt_C	PF17969.1	67	D3730.contig2_3	323	0.0016
Lipase_GDSL_2	PF13472.6	179	D3730.contig2_5	202	1.3e-27
Lipase_GDSL	PF00657.22	200	D3730.contig2_5	202	2e-15
OSK	PF17182.4	202	D3730.contig2_5	202	0.015
ABC_tran	PF00005.27	137	D3730.contig2_6	228	2.2e-32
SMC_N	PF02463.19	220	D3730.contig2_6	228	9.9e-07
AAA_29	PF13555.6	61	D3730.contig2_6	228	0.00018
RsgA_GTPase	PF03193.16	167	D3730.contig2_6	228	0.0044
GreA_GreB_N	PF03449.15	71	D3730.contig2_8	158	6.2e-24
GreA_GreB	PF01272.19	77	D3730.contig2_8	158	1e-21
DUF737	PF05300.11	201	D3730.contig2_9	410	2e-05
ABC_tran	PF00005.27	137	D3730.contig2_10	309	2.2e-23
AAA_21	PF13304.6	303	D3730.contig2_10	309	0.00083
ABC2_membrane_2	PF12679.7	288	D3730.contig2_11	242	3e-10
ABC2_membrane_5	PF13346.6	206	D3730.contig2_11	242	4e-07
CcmB	PF03379.13	215	D3730.contig2_11	242	1.1e-06
ABC2_membrane_4	PF12730.7	179	D3730.contig2_11	242	1.3e-05
ABC2_membrane	PF01061.24	210	D3730.contig2_11	242	4.6e-05
ABC2_membrane_3	PF12698.7	345	D3730.contig2_11	242	0.00016
ABC_transp_aux	PF09822.9	267	D3730.contig2_12	602	4.1e-49
DoxX	PF07681.12	85	D3730.contig2_14	145	3e-21
DoxD	PF04173.13	167	D3730.contig2_14	145	0.0058
SLT	PF01464.20	117	D3730.contig2_15	474	3.1e-15
SBP_bac_3	PF00497.20	225	D3730.contig2_15	474	3.5e-10
TatD_DNase	PF01026.21	255	D3730.contig2_16	269	8.3e-63
Amidohydro_2	PF04909.14	291	D3730.contig2_16	269	0.0028
MCPsignal	PF00015.21	172	D3730.contig2_17	494	2e-43
HAMP	PF00672.25	53	D3730.contig2_17	494	5.5e-11
DUF3040	PF11239.8	84	D3730.contig2_18	91	0.0044
DUF3188	PF11384.8	50	D3730.contig2_18	91	0.0047
RseC_MucC	PF04246.12	130	D3730.contig2_18	91	0.038
4HBT_3	PF13622.6	248	D3730.contig2_19	266	7e-48
CHAD	PF05235.14	227	D3730.contig2_20	255	1.6e-24
Patatin	PF01734.22	204	D3730.contig2_22	346	1.4e-16
IceA2	PF05862.11	59	D3730.contig2_22	346	0.012
Response_reg	PF00072.24	112	D3730.contig2_23	232	1.9e-26
Trans_reg_C	PF00486.28	77	D3730.contig2_23	232	1.7e-22
KdpD	PF02702.17	210	D3730.contig2_24	884	2.5e-90
DUF4118	PF13493.6	107	D3730.contig2_24	884	2.1e-25
HATPase_c	PF02518.26	112	D3730.contig2_24	884	1.8e-21
HisKA	PF00512.25	67	D3730.contig2_24	884	1.3e-13
Usp	PF00582.26	141	D3730.contig2_24	884	2.6e-12
HATPase_c_2	PF13581.6	125	D3730.contig2_24	884	0.00024
KdpC	PF02669.15	182	D3730.contig2_25	182	1.2e-59
Hydrolase	PF00702.26	210	D3730.contig2_26	686	1.1e-31
E1-E2_ATPase	PF00122.20	181	D3730.contig2_26	686	5.2e-31
HAD	PF12710.7	188	D3730.contig2_26	686	1.6e-06
Hydrolase_3	PF08282.12	255	D3730.contig2_26	686	4.9e-05
KdpA	PF03814.15	547	D3730.contig2_27	565	1e-235
Potass_KdpF	PF09604.10	24	D3730.contig2_28	30	5.8e-08
AA_permease_2	PF13520.6	425	D3730.contig2_29	455	3e-44
AA_permease	PF00324.21	479	D3730.contig2_29	455	8e-33
DUF2897	PF11446.8	54	D3730.contig2_30	56	1.2e-21
LapA_dom	PF06305.11	64	D3730.contig2_30	56	0.0035
UPF0370	PF13980.6	61	D3730.contig2_30	56	0.017
TetR_N	PF00440.23	47	D3730.contig2_31	193	3.9e-08
TetR_C_16	PF17920.1	107	D3730.contig2_31	193	0.0015
HHH_3	PF12836.7	65	D3730.contig2_32	111	3.6e-21
HHH_6	PF14579.6	90	D3730.contig2_32	111	0.0017
Polysacc_synt_2	PF02719.15	294	D3730.contig2_33	670	1e-126
Epimerase	PF01370.21	241	D3730.contig2_33	670	2.7e-14
GDP_Man_Dehyd	PF16363.5	332	D3730.contig2_33	670	2e-10
RmlD_sub_bind	PF04321.17	287	D3730.contig2_33	670	2.8e-08
3Beta_HSD	PF01073.19	280	D3730.contig2_33	670	2.2e-07
CoA_binding_3	PF13727.6	175	D3730.contig2_33	670	4.7e-06
adh_short	PF00106.25	195	D3730.contig2_33	670	0.00045
NAD_binding_4	PF07993.12	257	D3730.contig2_33	670	0.0028
Asp_Arg_Hydrox	PF05118.15	157	D3730.contig2_34	224	3.1e-18
Cupin_2	PF07883.11	71	D3730.contig2_34	224	0.011
DegT_DnrJ_EryC1	PF01041.17	361	D3730.contig2_35	393	7e-93
Aminotran_1_2	PF00155.21	363	D3730.contig2_35	393	6.4e-05
Cys_Met_Meta_PP	PF01053.20	382	D3730.contig2_35	393	0.009
3HCDH_N	PF02737.18	180	D3730.contig2_36	289	9.1e-53
3HCDH	PF00725.22	97	D3730.contig2_36	289	7.4e-34
2-Hacid_dh_C	PF02826.19	178	D3730.contig2_36	289	0.00089
F420_oxidored	PF03807.17	97	D3730.contig2_36	289	0.014
PglD_N	PF17836.1	78	D3730.contig2_37	215	1.1e-15
Hexapep	PF00132.24	36	D3730.contig2_37	215	6.4e-05
Bac_transf	PF02397.16	184	D3730.contig2_38	198	1.9e-63
Glyco_trans_4_4	PF13579.6	160	D3730.contig2_39	409	3e-24
Glycos_transf_1	PF00534.20	172	D3730.contig2_39	409	7.4e-17
Glyco_transf_4	PF13439.6	170	D3730.contig2_39	409	1.8e-15
Glyco_trans_1_4	PF13692.6	134	D3730.contig2_39	409	1.8e-14
Glyco_trans_1_2	PF13524.6	92	D3730.contig2_39	409	0.00029
Epimerase_2	PF02350.19	347	D3730.contig2_40	377	7.5e-90
Epimerase	PF01370.21	241	D3730.contig2_41	373	1.6e-15
RmlD_sub_bind	PF04321.17	287	D3730.contig2_41	373	7e-05
Polysacc_synt_2	PF02719.15	294	D3730.contig2_41	373	9.9e-05
Polysacc_synt_2	PF02719.15	294	D3730.contig2_42	345	1.6e-104
Epimerase	PF01370.21	241	D3730.contig2_42	345	2.8e-23
Polysacc_syn_2C	PF08485.10	48	D3730.contig2_42	345	1.1e-22
3Beta_HSD	PF01073.19	280	D3730.contig2_42	345	6.2e-20
GDP_Man_Dehyd	PF16363.5	332	D3730.contig2_42	345	1.8e-15
NAD_binding_10	PF13460.6	184	D3730.contig2_42	345	1.3e-12
NAD_binding_4	PF07993.12	257	D3730.contig2_42	345	5.4e-08
RmlD_sub_bind	PF04321.17	287	D3730.contig2_42	345	1.7e-07
NmrA	PF05368.13	233	D3730.contig2_42	345	0.00039
Shikimate_DH	PF01488.20	138	D3730.contig2_42	345	0.005
His_biosynth	PF00977.21	229	D3730.contig2_43	261	1e-61
Dus	PF01207.17	310	D3730.contig2_43	261	1.5e-08
NanE	PF04131.14	192	D3730.contig2_43	261	0.012
GATase	PF00117.28	190	D3730.contig2_44	205	9.7e-18
SNO	PF01174.19	188	D3730.contig2_44	205	8.4e-07
GATase_3	PF07685.14	196	D3730.contig2_44	205	8.2e-06
Peptidase_C26	PF07722.13	216	D3730.contig2_44	205	1.3e-05
LysR_substrate	PF03466.20	209	D3730.contig3_1	248	3e-20
HTH_1	PF00126.27	60	D3730.contig3_1	248	4.1e-18
HTH_30	PF13556.6	59	D3730.contig3_1	248	0.00094
HTH_5	PF01022.20	47	D3730.contig3_1	248	0.0038
MarR_2	PF12802.7	62	D3730.contig3_1	248	0.0093
DMT_YdcZ	PF04657.13	139	D3730.contig3_2	163	1.9e-39
MFS_1	PF07690.16	353	D3730.contig3_3	444	1.7e-35
HMGL-like	PF00682.19	264	D3730.contig3_4	174	8.8e-30
ADH_N	PF08240.12	109	D3730.contig3_4	174	0.0064
DUF4142	PF13628.6	139	D3730.contig3_5	176	3.1e-27
Polysacc_deac_2	PF04748.13	213	D3730.contig3_5	176	0.022
Iron_permease	PF04120.12	128	D3730.contig3_6	142	9.1e-47
DNA_binding_1	PF01035.20	81	D3730.contig3_7	161	2.7e-32
Methyltransf_1N	PF02870.15	77	D3730.contig3_7	161	9.6e-08
DUF5083	PF16890.5	157	D3730.contig3_8	111	0.075
HicB_lk_antitox	PF15919.5	123	D3730.contig3_9	137	4.3e-48
HicA_toxin	PF07927.12	58	D3730.contig3_10	61	4.4e-18
LysR_substrate	PF03466.20	209	D3730.contig3_11	303	1.7e-39
HTH_1	PF00126.27	60	D3730.contig3_11	303	1.5e-20
MFS_1	PF07690.16	353	D3730.contig3_12	388	8.9e-37
MFS_1	PF07690.16	353	D3730.contig3_12	388	8.9e-37
MFS_1_like	PF12832.7	385	D3730.contig3_12	388	0.00056
MFS_1	PF07690.16	353	D3730.contig3_13	397	6.3e-29
MFS_1	PF07690.16	353	D3730.contig3_13	397	6.3e-29
HTH_3	PF01381.22	55	D3730.contig3_14	103	0.018
Gp49	PF05973.14	90	D3730.contig3_15	98	6.8e-06
MLTR_LBD	PF17765.1	168	D3730.contig3_16	271	3.2e-43
HTH_31	PF13560.6	64	D3730.contig3_16	271	1.6e-19
HTH_3	PF01381.22	55	D3730.contig3_16	271	5.1e-05
Epimerase	PF01370.21	241	D3730.contig3_17	299	5.3e-15
NAD_binding_10	PF13460.6	184	D3730.contig3_17	299	3.2e-14
NmrA	PF05368.13	233	D3730.contig3_17	299	3.2e-10
GDP_Man_Dehyd	PF16363.5	332	D3730.contig3_17	299	2.9e-08
RmlD_sub_bind	PF04321.17	287	D3730.contig3_17	299	5.8e-08
3Beta_HSD	PF01073.19	280	D3730.contig3_17	299	4.8e-05
Sacchrp_dh_NADP	PF03435.18	130	D3730.contig3_17	299	0.00023
adh_short	PF00106.25	195	D3730.contig3_17	299	0.00026
NAD_binding_4	PF07993.12	257	D3730.contig3_17	299	0.0003
TrkA_N	PF02254.18	116	D3730.contig3_17	299	0.0011
Alginate_lyase2	PF08787.11	236	D3730.contig3_19	269	4.4e-28
Abhydrolase_1	PF00561.20	257	D3730.contig3_20	295	1.9e-08
Hydrolase_4	PF12146.8	239	D3730.contig3_20	295	4.8e-07
PseudoU_synth_2	PF00849.22	160	D3730.contig3_21	231	5.3e-15
S4	PF01479.25	48	D3730.contig3_21	231	4.1e-05
Cys_rich_CWC	PF14375.6	50	D3730.contig3_22	71	7.5e-14
UBM	PF14377.6	35	D3730.contig3_22	71	0.0013
CT_A_B	PF02626.15	264	D3730.contig3_23	1210	3.7e-89
CPSase_L_D2	PF02786.17	211	D3730.contig3_23	1210	3.5e-60
CT_C_D	PF02682.16	202	D3730.contig3_23	1210	2e-48
Biotin_carb_N	PF00289.22	110	D3730.contig3_23	1210	2.1e-42
Biotin_carb_C	PF02785.19	108	D3730.contig3_23	1210	5.5e-33
Biotin_lipoyl	PF00364.22	73	D3730.contig3_23	1210	7.5e-14
Dala_Dala_lig_C	PF07478.13	204	D3730.contig3_23	1210	1.2e-10
Biotin_lipoyl_2	PF13533.6	50	D3730.contig3_23	1210	3.8e-05
RimK	PF08443.11	188	D3730.contig3_23	1210	0.00012
ATP-grasp_3	PF02655.14	161	D3730.contig3_23	1210	0.0074
DUF1989	PF09347.10	167	D3730.contig3_24	211	8.4e-69
DUF1989	PF09347.10	167	D3730.contig3_25	242	1.4e-50
ABC_tran	PF00005.27	137	D3730.contig3_26	255	1.8e-32
AAA_21	PF13304.6	303	D3730.contig3_26	255	6.4e-08
RsgA_GTPase	PF03193.16	167	D3730.contig3_26	255	0.00025
AAA_22	PF13401.6	137	D3730.contig3_26	255	0.0011
AAA_16	PF13191.6	170	D3730.contig3_26	255	0.0012
BPD_transp_1	PF00528.22	185	D3730.contig3_27	272	1.4e-17
NMT1	PF09084.11	216	D3730.contig3_28	356	5.1e-11
NMT1_2	PF13379.6	253	D3730.contig3_28	356	6.7e-08
SBP_bac_3	PF00497.20	225	D3730.contig3_28	356	0.00018
Phosphonate-bd	PF12974.7	243	D3730.contig3_28	356	0.0006
DUF3757	PF12582.8	118	D3730.contig3_31	150	4.4e-16
ECH_2	PF16113.5	334	D3730.contig3_32	371	1.6e-112
ECH_1	PF00378.20	251	D3730.contig3_32	371	9.6e-23
DUF1040	PF06288.13	86	D3730.contig3_32	371	0.014
UDG	PF03167.19	155	D3730.contig3_33	231	1.3e-23
AbrB	PF05145.12	314	D3730.contig3_34	346	3.1e-83
TctA	PF01970.16	409	D3730.contig3_35	505	1.9e-138
TctB	PF07331.11	135	D3730.contig3_36	189	1.1e-19
TctC	PF03401.14	274	D3730.contig3_37	327	1.8e-21
Phosphonate-bd	PF12974.7	243	D3730.contig3_37	327	0.0037
OprD	PF03573.13	394	D3730.contig3_38	427	5.3e-158
Response_reg	PF00072.24	112	D3730.contig3_39	224	2.7e-26
Trans_reg_C	PF00486.28	77	D3730.contig3_39	224	3.2e-19
2CSK_N	PF08521.10	139	D3730.contig3_40	462	1.9e-40
HATPase_c	PF02518.26	112	D3730.contig3_40	462	1.7e-17
HisKA	PF00512.25	67	D3730.contig3_40	462	7e-15
HAMP	PF00672.25	53	D3730.contig3_40	462	6.2e-09
HDOD	PF08668.12	196	D3730.contig3_41	274	1.7e-48
GCV_T	PF01571.21	257	D3730.contig3_42	314	9.4e-07
Sdh5	PF03937.16	73	D3730.contig3_43	85	3.6e-23
IncFII_repA	PF02387.15	275	D3730.contig4_1	288	1.9e-31
RepB-RCR_reg	PF10723.9	81	D3730.contig4_2	89	8.1e-30
RHH_5	PF07878.11	43	D3730.contig4_2	89	1.2e-06
RHH_1	PF01402.21	39	D3730.contig4_2	89	8.8e-05
Complex1_LYR	PF05347.15	59	D3730.contig4_2	89	0.00015
PIN_5	PF08745.11	206	D3730.contig4_2	89	0.014
PLDc_2	PF13091.6	133	D3730.contig4_3	183	1.3e-26
FAM83	PF07894.12	274	D3730.contig4_3	183	4e-06
TrwC	PF08751.11	296	D3730.contig4_5	1724	5.4e-66
AAA_30	PF13604.6	192	D3730.contig4_5	1724	4.5e-37
TraI_2B	PF18340.1	72	D3730.contig4_5	1724	4.2e-26
AAA_19	PF13245.6	146	D3730.contig4_5	1724	3.3e-11
TraI	PF07057.11	123	D3730.contig4_5	1724	6.2e-09
TrwB_AAD_bind	PF10412.9	386	D3730.contig4_6	711	5e-117
TraG-D_C	PF12696.7	126	D3730.contig4_6	711	8e-18
T4SS-DNA_transf	PF02534.14	469	D3730.contig4_6	711	7.2e-11
AAA_16	PF13191.6	170	D3730.contig4_6	711	0.0016
CCB1	PF12046.8	168	D3730.contig4_7	188	0.024
TraG_N	PF07916.11	467	D3730.contig4_8	957	6e-75
TraH	PF06122.11	361	D3730.contig4_9	455	3.2e-105
TraF	PF13728.6	224	D3730.contig4_10	185	7.3e-14
Thioredoxin_2	PF13098.6	109	D3730.contig4_10	185	2.8e-05
DSBA	PF01323.20	193	D3730.contig4_10	185	0.00055
Thioredoxin	PF00085.20	103	D3730.contig4_10	185	0.0044
TraF	PF13728.6	224	D3730.contig4_11	257	1.3e-60
Pom	PF17251.2	279	D3730.contig4_11	257	0.0096
TraN	PF06986.11	240	D3730.contig4_12	646	1.5e-73
TrbC_Ftype	PF09673.10	112	D3730.contig4_13	143	3.3e-18
TraU	PF06834.11	307	D3730.contig4_14	333	3.8e-112
TraW_N	PF12477.8	30	D3730.contig4_15	211	0.063
TrbI_Ftype	PF09677.10	106	D3730.contig4_16	126	1.7e-19
OmpH	PF03938.14	138	D3730.contig4_16	126	0.0097
TraC_F_IV	PF11130.8	238	D3730.contig4_17	874	4.6e-38
AAA_10	PF12846.7	362	D3730.contig4_17	874	2.7e-05
DUF87	PF01935.17	227	D3730.contig4_17	874	3.1e-05
TraV	PF09676.10	132	D3730.contig4_18	177	6.5e-11
TrbI	PF03743.14	187	D3730.contig4_20	444	2.3e-26
TraK	PF06586.11	231	D3730.contig4_21	240	4.3e-37
TraE	PF05309.11	182	D3730.contig4_22	192	5.4e-28
DUF5504	PF17608.2	124	D3730.contig4_22	192	0.0017
TraL	PF07178.11	90	D3730.contig4_23	99	1.3e-18
TraA	PF05513.11	120	D3730.contig4_24	102	3.2e-10
TraA	PF05513.11	120	D3730.contig4_25	102	2.2e-09
TraY	PF05509.11	49	D3730.contig4_26	68	1.3e-16
BetR	PF08667.10	148	D3730.contig4_27	282	1.9e-17
Response_reg	PF00072.24	112	D3730.contig4_27	282	7.1e-11
HTH_26	PF13443.6	63	D3730.contig4_27	282	0.0019
Glyco_transf_9	PF01075.17	249	D3730.contig4_28	332	0.00084
Oxidored_molyb	PF00174.19	172	D3730.contig4_29	168	0.00019
HATPase_c	PF02518.26	112	D3730.contig4_30	573	6.1e-27
Response_reg	PF00072.24	112	D3730.contig4_30	573	8e-15
HisKA	PF00512.25	67	D3730.contig4_30	573	1.2e-06
HATPase_c_5	PF14501.6	101	D3730.contig4_30	573	0.021
Tra_M	PF05261.11	126	D3730.contig4_31	134	1.7e-05
HicB_lk_antitox	PF15919.5	123	D3730.contig4_31	134	0.0095
SLT	PF01464.20	117	D3730.contig4_32	161	1.9e-21
Lys	PF00062.20	124	D3730.contig4_32	161	0.0081
Cytochrom_NNT	PF03264.14	174	D3730.contig4_33	106	0.014
DUF932	PF06067.11	228	D3730.contig4_35	274	2e-57
Acyl-CoA_dh_1	PF00441.24	150	D3730.contig5_2	432	5.6e-28
Acyl-CoA_dh_M	PF02770.19	97	D3730.contig5_2	432	9.8e-21
Acyl-CoA_dh_N	PF02771.16	113	D3730.contig5_2	432	3.4e-13
Acyl-CoA_dh_2	PF08028.11	134	D3730.contig5_2	432	1.5e-10
HpaB_N	PF11794.8	272	D3730.contig5_2	432	0.014
adh_short_C2	PF13561.6	234	D3730.contig5_3	246	4.2e-53
adh_short	PF00106.25	195	D3730.contig5_3	246	3.7e-38
Epimerase	PF01370.21	241	D3730.contig5_3	246	0.00063
KR	PF08659.10	180	D3730.contig5_3	246	0.00071
CoA_transf_3	PF02515.17	368	D3730.contig5_4	746	1.5e-140
CoA_transf_3	PF02515.17	368	D3730.contig5_4	746	1.5e-140
Glyoxalase	PF00903.25	128	D3730.contig5_5	136	1.8e-09
Glyoxalase_3	PF13468.6	176	D3730.contig5_5	136	0.00015
Glyoxalase_4	PF13669.6	109	D3730.contig5_5	136	0.0033
Glyoxalase_6	PF18029.1	107	D3730.contig5_5	136	0.011
adh_short_C2	PF13561.6	234	D3730.contig5_6	260	1.8e-34
adh_short	PF00106.25	195	D3730.contig5_6	260	4.1e-29
Rieske	PF00355.26	89	D3730.contig5_8	314	5.6e-18
Rieske_2	PF13806.6	104	D3730.contig5_8	314	8.4e-05
MarR	PF01047.22	59	D3730.contig5_9	160	1.7e-13
MarR_2	PF12802.7	62	D3730.contig5_9	160	1.7e-11
HTH_27	PF13463.6	68	D3730.contig5_9	160	5.3e-08
HTH_Crp_2	PF13545.6	68	D3730.contig5_9	160	5.2e-05
DUF2250	PF10007.9	93	D3730.contig5_9	160	0.00034
SMC_ScpB	PF04079.16	160	D3730.contig5_9	160	0.00039
