target	acc	tlen	query	qlen	evalue
HTH_5	PF01022.20	47	D3684.contig1_43	119	0.002
DUF3799	PF12684.7	234	D3684.contig1_47	284	2.9e-18
ERF	PF04404.12	153	D3684.contig1_48	189	1.3e-12
SSB	PF00436.25	104	D3684.contig1_49	195	2.7e-26
tRNA_anti-codon	PF01336.25	76	D3684.contig1_49	195	0.00099
Helicase_C	PF00271.31	111	D3684.contig1_50	440	3.4e-08
SNF2_N	PF00176.23	350	D3684.contig1_50	440	2.4e-06
DEAD	PF00270.29	176	D3684.contig1_50	440	9.8e-05
N6_N4_Mtase	PF01555.18	231	D3684.contig1_51	294	2e-23
RusA	PF05866.11	124	D3684.contig1_52	175	4.4e-17
Barttin	PF15462.6	220	D3684.contig1_53	152	0.089
DNA_methylase	PF00145.17	335	D3684.contig1_57	68	8.8e-06
DNA_methylase	PF00145.17	335	D3684.contig1_59	118	2.6e-10
SEF14_adhesin	PF06443.11	165	D3684.contig1_60	109	0.094
DUF3310	PF11753.8	60	D3684.contig1_61	127	3.3e-16
Peptidase_C3G	PF12381.8	231	D3684.contig1_66	51	0.014
VirB3	PF05101.13	84	D3684.contig1_66	51	0.042
APG12	PF04110.13	87	D3684.contig1_67	78	0.004
PFL-like	PF02901.15	647	D3684.contig1_67	78	0.021
MerR_1	PF13411.6	69	D3684.contig1_76	286	0.0033
IBR	PF01485.21	62	D3684.contig1_76	286	0.0053
dUTPase	PF00692.19	129	D3684.contig1_77	139	1.1e-36
NTP_transf_4	PF13562.6	161	D3684.contig1_79	106	0.037
Metallophos_2	PF12850.7	165	D3684.contig1_82	238	0.00061
Phage_integrase	PF00589.22	172	D3684.contig1_83	287	3e-23
Phage_int_SAM_1	PF02899.17	84	D3684.contig1_83	287	7.3e-06
Phage_int_SAM_4	PF13495.6	85	D3684.contig1_83	287	0.00039
VirE	PF05272.11	198	D3684.contig1_85	106	0.053
NBD_C	PF17042.5	170	D3684.contig1_89	67	0.025
HTH_3	PF01381.22	55	D3684.contig1_94	72	2.6e-13
HTH_31	PF13560.6	64	D3684.contig1_94	72	3.3e-11
HTH_19	PF12844.7	65	D3684.contig1_94	72	1.1e-07
HTH_26	PF13443.6	63	D3684.contig1_94	72	3.5e-06
HTH_37	PF13744.6	80	D3684.contig1_94	72	0.00017
HTH_25	PF13413.6	62	D3684.contig1_94	72	0.0013
DNA_pol_A_exo1	PF01612.20	176	D3684.contig2_1	448	3.6e-05
zf-His_Me_endon	PF05551.11	131	D3684.contig2_3	253	0.06
HicB	PF05534.12	51	D3684.contig2_4	61	2.3e-05
CopG_antitoxin	PF12441.8	79	D3684.contig2_4	61	0.012
YadA_head	PF05658.14	27	D3684.contig2_6	689	1.9e-19
YadA_head	PF05658.14	27	D3684.contig2_6	689	1.9e-19
YadA_head	PF05658.14	27	D3684.contig2_6	689	1.9e-19
YadA_head	PF05658.14	27	D3684.contig2_6	689	1.9e-19
YadA_head	PF05658.14	27	D3684.contig2_6	689	1.9e-19
YadA_anchor	PF03895.15	60	D3684.contig2_6	689	1.5e-17
YadA_stalk	PF05662.14	43	D3684.contig2_6	689	2.5e-11
DUF1681	PF07933.14	148	D3684.contig2_7	330	0.022
Endotoxin_N	PF03945.14	223	D3684.contig2_13	80	0.01
DDE_Tnp_Tn3	PF01526.17	389	D3684.contig2_13	80	0.043
ParG	PF09274.10	76	D3684.contig2_17	60	0.0025
RepB-RCR_reg	PF10723.9	81	D3684.contig2_17	60	0.012
Luciferase_N	PF05295.11	82	D3684.contig2_17	60	0.02
Phage_holin_3_6	PF07332.11	113	D3684.contig2_19	66	0.0067
Terminase_3	PF04466.13	201	D3684.contig2_20	499	0.00089
PhageMin_Tail	PF10145.9	198	D3684.contig2_21	652	0.00099
PhaC_N	PF07167.13	173	D3684.contig2_21	652	0.0081
PhoU	PF01895.19	89	D3684.contig2_30	179	0.023
MAPKK1_Int	PF08923.10	119	D3684.contig2_31	252	0.0021
Sipho_tail	PF05709.11	255	D3684.contig2_33	279	0.015
Acetyltransf_1	PF00583.25	117	D3684.contig2_35	146	0.0028
Acetyltransf_10	PF13673.7	127	D3684.contig2_35	146	0.021
Acetyltransf_7	PF13508.7	76	D3684.contig2_35	146	0.025
ANTH	PF07651.16	277	D3684.contig2_36	345	0.038
Activator-TraM	PF11657.8	142	D3684.contig2_38	357	0.031
Phage_lysozyme	PF00959.19	109	D3684.contig2_39	229	1.1e-05
Av_adeno_fibre	PF06536.11	56	D3684.contig2_44	385	0.011
DUF1565	PF07602.11	247	D3684.contig2_45	332	0.00018
GH115_C	PF17829.1	172	D3684.contig2_47	139	0.067
PKcGMP_CC	PF16808.5	35	D3684.contig2_50	223	1.8e-06
NCE101	PF11654.8	45	D3684.contig2_52	103	0.0073
Phage_holin_3_3	PF16083.5	78	D3684.contig2_52	103	0.011
DUF3310	PF11753.8	60	D3684.contig2_53	96	8.8e-14
HD_2	PF12917.7	182	D3684.contig2_54	226	5.6e-07
HD_3	PF13023.6	165	D3684.contig2_54	226	0.00016
zf-C4pol	PF14260.6	70	D3684.contig2_55	89	0.0098
Stc1	PF12898.7	85	D3684.contig2_55	89	0.013
DUF927	PF06048.11	287	D3684.contig2_58	1014	1.4e-26
IF2_N	PF04760.15	54	D3684.contig2_60	250	0.0014
SNF2_N	PF00176.23	350	D3684.contig2_61	528	5.6e-07
Helicase_C	PF00271.31	111	D3684.contig2_61	528	7.1e-07
Hjc	PF01870.18	93	D3684.contig2_62	146	0.00094
Skp1	PF01466.19	48	D3684.contig2_63	138	0.023
PDDEXK_1	PF12705.7	255	D3684.contig2_64	240	4e-16
DUF2800	PF10926.8	363	D3684.contig2_64	240	1e-06
HSDR_N_2	PF13588.6	110	D3684.contig2_64	240	0.0044
DUF5051	PF16473.5	166	D3684.contig2_65	196	3.4e-31
PGDYG	PF14083.6	102	D3684.contig2_66	220	0.023
RPN1_C	PF18051.1	54	D3684.contig2_68	66	0.089
Dam	PF05869.11	171	D3684.contig2_69	191	4.2e-38
PPR_3	PF13812.6	63	D3684.contig2_70	87	0.066
DNA_pol_A	PF00476.20	376	D3684.contig2_72	664	1.2e-18
Phage_integrase	PF00589.22	172	D3684.contig3_3	406	1.4e-12
Phage_int_SAM_5	PF13102.6	99	D3684.contig3_3	406	0.0014
Phage_integrase	PF00589.22	172	D3684.contig3_4	380	1.5e-17
Arm-DNA-bind_4	PF14657.6	46	D3684.contig3_4	380	1.4e-09
Phage_int_SAM_3	PF14659.6	58	D3684.contig3_4	380	1.5e-08
Phage_int_SAM_5	PF13102.6	99	D3684.contig3_4	380	0.00097
HTH_3	PF01381.22	55	D3684.contig3_5	282	9.9e-18
HTH_3	PF01381.22	55	D3684.contig3_5	282	9.9e-18
Peptidase_S24	PF00717.23	70	D3684.contig3_5	282	6.1e-15
HTH_26	PF13443.6	63	D3684.contig3_5	282	2.5e-12
HTH_19	PF12844.7	65	D3684.contig3_5	282	6.8e-11
HTH_31	PF13560.6	64	D3684.contig3_5	282	1.6e-07
HNF-1_N	PF04814.13	194	D3684.contig3_5	282	0.00019
DUF739	PF05339.11	69	D3684.contig3_6	77	6.8e-16
ANT	PF03374.14	108	D3684.contig3_7	255	1.1e-32
ORF6N	PF10543.9	84	D3684.contig3_7	255	8.3e-19
DUF4446	PF14584.6	150	D3684.contig3_9	75	0.036
GAS	PF13851.6	200	D3684.contig3_13	91	0.00016
Tropomyosin_1	PF12718.7	143	D3684.contig3_13	91	0.0017
DUF4446	PF14584.6	150	D3684.contig3_13	91	0.008
XTBD	PF11952.8	85	D3684.contig3_16	686	0.0056
Lactamase_B_2	PF12706.7	201	D3684.contig3_18	253	1.6e-10
Lactamase_B	PF00753.27	197	D3684.contig3_18	253	1.9e-05
RusA	PF05866.11	124	D3684.contig3_23	141	3.2e-39
HTH_36	PF13730.6	55	D3684.contig3_26	279	0.00036
DnaB_C	PF03796.15	255	D3684.contig3_27	404	1e-41
DnaB	PF00772.21	103	D3684.contig3_27	404	6.6e-12
AAA_25	PF13481.6	194	D3684.contig3_27	404	0.0002
MetOD2	PF18548.1	88	D3684.contig3_28	138	0.0082
DNA_methylase	PF00145.17	335	D3684.contig3_29	325	1.8e-44
DNA_methylase	PF00145.17	335	D3684.contig3_30	336	2.3e-45
DNA_methylase	PF00145.17	335	D3684.contig3_30	336	2.3e-45
N6_N4_Mtase	PF01555.18	231	D3684.contig3_32	251	1.1e-24
Njmu-R1	PF15053.6	353	D3684.contig3_33	58	0.012
DUF3850	PF12961.7	77	D3684.contig3_34	156	8.1e-22
SSB	PF00436.25	104	D3684.contig3_35	150	1.9e-36
Prefoldin	PF02996.17	120	D3684.contig3_37	135	0.005
DUF4572	PF15139.6	195	D3684.contig3_37	135	0.024
DUF551	PF04448.12	69	D3684.contig3_38	124	4.6e-06
DUF4493	PF14900.6	224	D3684.contig3_40	68	0.083
DUF98	PF01947.16	149	D3684.contig3_42	282	0.065
Zn-ribbon_8	PF09723.10	40	D3684.contig3_43	108	0.0028
HTH_10	PF04967.12	53	D3684.contig3_44	153	0.0012
DUF3560	PF12083.8	124	D3684.contig3_45	315	0.028
SPC12	PF06645.13	71	D3684.contig3_48	82	0.058
Phage_terminase	PF10668.9	60	D3684.contig3_50	250	1.8e-05
Terminase_5	PF06056.12	58	D3684.contig3_50	250	0.0002
HTH_Tnp_ISL3	PF13542.6	52	D3684.contig3_50	250	0.001
Sigma70_r4_2	PF08281.12	54	D3684.contig3_50	250	0.0015
Phage_prot_Gp6	PF05133.14	420	D3684.contig3_56	485	1.2e-67
DDRGK	PF09756.9	188	D3684.contig3_57	189	0.002
TSC22	PF01166.18	57	D3684.contig3_57	189	0.0027
DUF4760	PF15956.5	142	D3684.contig3_57	189	0.0056
Phage_cap_E	PF03864.15	333	D3684.contig3_59	355	2.8e-36
DsbD_2	PF13386.6	199	D3684.contig3_65	137	0.035
T2SS-T3SS_pil_N	PF13629.6	72	D3684.contig3_66	245	0.0013
Big_2	PF02368.18	79	D3684.contig3_66	245	0.0047
zf-ZPR1	PF03367.13	159	D3684.contig3_67	192	0.012
zinc_ribbon_15	PF17032.5	86	D3684.contig3_69	334	5.7e-09
DZR	PF12773.7	49	D3684.contig3_69	334	6.4e-07
zinc_ribbon_2	PF13240.6	23	D3684.contig3_69	334	1.2e-06
Mrr_cat	PF04471.12	115	D3684.contig3_70	191	3.7e-25
Mrr_cat_2	PF13156.6	127	D3684.contig3_70	191	4.9e-05
Sec3_C	PF09763.9	700	D3684.contig3_71	66	0.012
Asp23	PF03780.13	108	D3684.contig3_75	89	0.0085
BAR	PF03114.18	239	D3684.contig3_76	131	0.0048
Peptidase_S74	PF13884.6	58	D3684.contig3_77	1386	0.00017
CBM_4_9	PF02018.17	138	D3684.contig3_77	1386	0.0002
Phage_r1t_holin	PF16945.5	72	D3684.contig3_78	72	7.2e-14
TssO	PF17561.2	148	D3684.contig3_79	104	0.002
CHAP	PF05257.16	83	D3684.contig3_80	276	3.8e-06
DUF3467	PF11950.8	91	D3684.contig3_81	87	1.2e-07
PBECR2	PF18810.1	119	D3684.contig3_82	111	0.00052
DUF2283	PF10049.9	49	D3684.contig3_83	85	8.6e-09
HTH_38	PF13936.6	44	D3684.contig3_84	427	3.4e-11
rve	PF00665.26	119	D3684.contig3_84	427	0.00062
HTH_17	PF12728.7	51	D3684.contig3_84	427	0.0031
Collagen	PF01391.18	60	D3684.contig4_1	161	0.0079
AAA_15	PF13175.6	369	D3684.contig4_2	678	8.1e-10
AAA_29	PF13555.6	61	D3684.contig4_2	678	1.6e-06
SMC_N	PF02463.19	220	D3684.contig4_2	678	8.6e-05
DUF2813	PF11398.8	372	D3684.contig4_2	678	0.00049
AAA_21	PF13304.6	303	D3684.contig4_2	678	0.004
SSB	PF00436.25	104	D3684.contig4_3	217	5.6e-20
SSB	PF00436.25	104	D3684.contig4_3	217	5.6e-20
SLT	PF01464.20	117	D3684.contig4_4	158	5.2e-14
Spo0A_C	PF08769.11	104	D3684.contig4_6	129	6.5e-35
DUF4373	PF14297.6	96	D3684.contig4_6	129	0.021
ANT	PF03374.14	108	D3684.contig4_7	257	3.8e-32
AntA	PF08346.12	68	D3684.contig4_7	257	1e-14
LNS2	PF08235.13	226	D3684.contig4_7	257	0.038
FadA	PF09403.10	99	D3684.contig4_9	63	0.058
HTH_8	PF02954.19	42	D3684.contig4_11	69	0.0025
Sigma70_r4_2	PF08281.12	54	D3684.contig4_11	69	0.0032
HTH_3	PF01381.22	55	D3684.contig4_11	69	0.012
HTH_3	PF01381.22	55	D3684.contig4_12	117	1e-14
HTH_19	PF12844.7	65	D3684.contig4_12	117	9.1e-10
HTH_31	PF13560.6	64	D3684.contig4_12	117	3.6e-06
HTH_26	PF13443.6	63	D3684.contig4_12	117	4.6e-06
HTH_25	PF13413.6	62	D3684.contig4_12	117	0.00042
HTH_7	PF02796.15	45	D3684.contig4_12	117	0.0043
Peptidase_S74	PF13884.6	58	D3684.contig4_16	721	2e-08
Gp58	PF07902.11	594	D3684.contig4_16	721	5.1e-05
Apolipoprotein	PF01442.18	190	D3684.contig4_16	721	0.0024
UTP25	PF06862.12	473	D3684.contig4_17	139	0.032
Phage_pRha	PF09669.10	88	D3684.contig4_20	225	2.2e-23
ORF6C	PF10552.9	114	D3684.contig4_21	302	1.5e-29
Bro-N	PF02498.17	95	D3684.contig4_21	302	7.5e-10
RHH_3	PF12651.7	44	D3684.contig4_24	59	4.1e-05
RepB-RCR_reg	PF10723.9	81	D3684.contig4_24	59	0.00097
zinc_ribbon_2	PF13240.6	23	D3684.contig4_25	271	0.00081
DZR	PF12773.7	49	D3684.contig4_25	271	0.0023
Dynamitin	PF04912.14	388	D3684.contig4_27	1304	0.0055
Glyco_hydro_25	PF01183.20	178	D3684.contig4_28	337	8.7e-28
LysM	PF01476.20	44	D3684.contig4_28	337	3.4e-16
TMEM220	PF15071.6	103	D3684.contig4_29	113	0.003
Peptidase_M16	PF00675.20	149	D3684.contig4_32	144	0.019
DUF3168	PF11367.8	117	D3684.contig4_32	144	0.039
DUF1664	PF07889.12	124	D3684.contig4_37	105	0.0013
DUF3450	PF11932.8	241	D3684.contig4_37	105	0.0015
Phage_connect_1	PF05135.13	99	D3684.contig4_38	127	0.0024
DUF2600	PF10776.9	328	D3684.contig4_38	127	0.013
Rho_N	PF07498.12	43	D3684.contig4_39	77	0.00084
Phage_cap_E	PF03864.15	333	D3684.contig4_40	365	6.9e-55
DUF2993	PF11209.8	212	D3684.contig4_41	110	0.0059
DUF4175	PF13779.6	826	D3684.contig4_42	183	0.008
Phage_prot_Gp6	PF05133.14	420	D3684.contig4_43	479	1.4e-91
GoLoco	PF02188.17	22	D3684.contig4_43	479	0.037
Phage_antitermQ	PF06530.12	118	D3684.contig4_44	141	0.0033
DUF1492	PF07374.11	100	D3684.contig4_44	141	0.0083
Terminase_6C	PF17289.2	155	D3684.contig4_45	578	2.9e-06
Castor_Poll_mid	PF06241.12	104	D3684.contig4_48	72	0.034
zf-ribbon_3	PF13248.6	26	D3684.contig4_51	68	9.8e-06
zinc_ribbon_2	PF13240.6	23	D3684.contig4_51	68	8.7e-05
DZR	PF12773.7	49	D3684.contig4_51	68	0.00011
zf-C3HC4_3	PF13920.6	50	D3684.contig4_51	68	0.0025
GP3_package	PF16677.5	113	D3684.contig4_57	202	0.0021
YflT	PF11181.8	100	D3684.contig4_58	82	0.033
HTH_26	PF13443.6	63	D3684.contig4_59	80	7.4e-06
Phage_lambda_P	PF06992.11	162	D3684.contig4_61	77	0.0047
DUF2201_N	PF13203.6	273	D3684.contig4_61	77	0.051
Peptidase_M3_N	PF08439.10	70	D3684.contig4_64	124	0.017
SprT-like	PF10263.9	113	D3684.contig4_66	107	0.0083
Phage_pRha	PF09669.10	88	D3684.contig4_67	264	9.3e-26
Phage_integrase	PF00589.22	172	D3684.contig4_76	401	1.4e-16
GerE	PF00196.19	57	D3684.contig4_77	75	0.00019
zf-C2HC_2	PF13913.6	25	D3684.contig4_81	87	0.00039
zf-C2H2_6	PF13912.6	27	D3684.contig4_81	87	0.0007
zf-C2H2_4	PF13894.6	24	D3684.contig4_81	87	0.0044
N6_N4_Mtase	PF01555.18	231	D3684.contig4_82	209	3.4e-08
N6-adenineMlase	PF10237.9	160	D3684.contig4_82	209	0.037
N6_N4_Mtase	PF01555.18	231	D3684.contig4_83	271	7e-23
PAPS_reduct	PF01507.19	174	D3684.contig4_84	372	4.8e-10
T3RM_EcoP15I_C	PF18273.1	97	D3684.contig4_88	102	0.065
Lar_restr_allev	PF14354.6	62	D3684.contig4_89	55	0.00013
YopX	PF09643.10	131	D3684.contig4_91	118	0.0015
DUF551	PF04448.12	69	D3684.contig4_92	85	1.1e-08
IF3_C	PF00707.22	86	D3684.contig4_94	104	0.031
Arch_fla_DE	PF04659.13	95	D3684.contig4_95	234	0.076
ERCC4	PF02732.15	156	D3684.contig4_96	198	0.0071
SSB	PF00436.25	104	D3684.contig4_97	141	4.8e-24
DUF3217	PF11506.8	101	D3684.contig4_97	141	0.043
Lactamase_B_2	PF12706.7	201	D3684.contig4_98	242	2.3e-10
Lactamase_B	PF00753.27	197	D3684.contig4_98	242	2.1e-09
WRC	PF08879.10	43	D3684.contig4_99	164	0.061
N6_Mtase	PF02384.16	312	D3684.contig4_100	133	4.4e-06
Methyltransf_31	PF13847.6	152	D3684.contig4_100	133	0.00049
CxxCxxCC	PF03692.15	85	D3684.contig4_101	135	2.6e-08
RecT	PF03837.14	199	D3684.contig4_103	258	1.2e-05
TOM13	PF08219.11	84	D3684.contig4_104	106	0.091
PT-HINT	PF07591.11	137	D3684.contig4_105	75	0.011
HTH_AsnC-type	PF13404.6	42	D3684.contig5_2	99	0.1
DUF927	PF06048.11	287	D3684.contig5_3	1026	2.1e-21
Phage_lysozyme	PF00959.19	109	D3684.contig5_5	192	5.1e-15
SIT	PF15330.6	115	D3684.contig5_6	120	0.00061
PATR	PF12951.7	30	D3684.contig5_7	198	0.0075
LPD38	PF18857.1	188	D3684.contig5_9	2359	1.9e-22
Phage_lysozyme	PF00959.19	109	D3684.contig5_10	237	0.00014
Transglycosylas	PF06737.14	77	D3684.contig5_10	237	0.0031
DUF4763	PF15960.5	244	D3684.contig5_23	349	0.00097
Beta_helix	PF13229.6	158	D3684.contig5_35	322	0.0097
DUF1565	PF07602.11	247	D3684.contig5_35	322	0.026
Phage_gp49_66	PF13876.6	81	D3684.contig5_36	103	2.8e-24
Collagen	PF01391.18	60	D3684.contig5_38	62	0.013
NACHT	PF05729.12	166	D3684.contig5_60	110	0.0011
AAA_22	PF13401.6	137	D3684.contig5_60	110	0.0013
AAA	PF00004.29	132	D3684.contig5_60	110	0.0022
Rad17	PF03215.15	186	D3684.contig5_60	110	0.003
RNA_helicase	PF00910.22	107	D3684.contig5_60	110	0.0035
T2SSE	PF00437.20	273	D3684.contig5_60	110	0.005
SgrR_N	PF12793.7	115	D3684.contig5_61	84	0.013
DUF4223	PF13978.6	54	D3684.contig5_62	62	0.083
CSTF2_hinge	PF14327.6	81	D3684.contig5_64	217	0.0057
DUF3958	PF13125.6	107	D3684.contig5_66	77	0.00067
PspA_IM30	PF04012.12	221	D3684.contig5_66	77	0.0068
DUF1771	PF08590.10	64	D3684.contig5_66	77	0.011
HTH_26	PF13443.6	63	D3684.contig5_67	73	0.0004
HTH_35	PF13693.6	75	D3684.contig5_67	73	0.00071
LppA	PF16708.5	153	D3684.contig5_69	119	0.12
SlyX	PF04102.12	67	D3684.contig5_70	131	0.0049
ParBc	PF02195.18	90	D3684.contig5_71	311	1.1e-06
Sigma70_r4_2	PF08281.12	54	D3684.contig5_71	311	3.9e-06
HTH_40	PF14493.6	89	D3684.contig5_71	311	0.00065
HTH_38	PF13936.6	44	D3684.contig5_71	311	0.0018
GerE	PF00196.19	57	D3684.contig5_71	311	0.0028
DHHA1	PF02272.19	138	D3684.contig5_73	345	1.6e-05
DUF2829	PF11195.8	72	D3684.contig5_74	87	3.2e-20
DNA_pol_A	PF00476.20	376	D3684.contig5_75	756	1.3e-11
DNA_pol_A_exo1	PF01612.20	176	D3684.contig5_75	756	0.013
PDDEXK_1	PF12705.7	255	D3684.contig5_76	231	7.2e-08
RecU	PF03838.14	160	D3684.contig5_79	132	0.11
SNF2_N	PF00176.23	350	D3684.contig5_80	575	7.5e-11
SNF2_N	PF00176.23	350	D3684.contig5_80	575	7.5e-11
Helicase_C	PF00271.31	111	D3684.contig5_80	575	1.9e-09
ResIII	PF04851.15	171	D3684.contig5_80	575	0.0033
Cyclin_N2	PF16500.5	137	D3684.contig5_81	137	0.067
DUF2733	PF10813.8	32	D3684.contig6_1	79	0.017
ATP-cone	PF03477.16	86	D3684.contig6_5	52	0.049
DUF4317	PF14199.6	371	D3684.contig6_6	156	8.7e-59
DUF5623	PF18536.1	117	D3684.contig6_6	156	0.053
Baculo_PEP_C	PF04513.12	140	D3684.contig6_8	84	0.0012
PAPS_reduct	PF01507.19	174	D3684.contig6_9	295	8.5e-23
DUF551	PF04448.12	69	D3684.contig6_10	124	0.028
HTH_3	PF01381.22	55	D3684.contig6_11	64	4.1e-13
HTH_31	PF13560.6	64	D3684.contig6_11	64	1.1e-07
HTH_19	PF12844.7	65	D3684.contig6_11	64	1.2e-06
YdaS_antitoxin	PF15943.5	65	D3684.contig6_11	64	3.2e-05
HTH_28	PF13518.6	52	D3684.contig6_11	64	0.0056
HTH_23	PF13384.6	50	D3684.contig6_11	64	0.0065
DUF551	PF04448.12	69	D3684.contig6_13	165	9e-06
ERp29	PF07749.12	96	D3684.contig6_14	99	0.024
4HB_MCP_1	PF12729.7	181	D3684.contig6_14	99	0.029
Zn_Tnp_IS91	PF14319.6	91	D3684.contig6_18	166	0.0087
DUF551	PF04448.12	69	D3684.contig6_19	117	0.00016
AAA_25	PF13481.6	194	D3684.contig6_24	621	8.3e-13
ATPase	PF06745.13	231	D3684.contig6_24	621	3.5e-12
DnaB_C	PF03796.15	255	D3684.contig6_24	621	6.6e-11
Rad51	PF08423.11	255	D3684.contig6_24	621	1e-08
DUF4373	PF14297.6	96	D3684.contig6_25	320	5.9e-25
ERCC4	PF02732.15	156	D3684.contig6_26	196	0.00054
F-112	PF09645.10	110	D3684.contig6_26	196	0.027
SSB	PF00436.25	104	D3684.contig6_27	151	3.5e-29
tRNA_anti-codon	PF01336.25	76	D3684.contig6_27	151	0.031
Lactamase_B	PF00753.27	197	D3684.contig6_31	224	6.1e-07
RecT	PF03837.14	199	D3684.contig6_34	343	1.5e-05
DUF108	PF01958.18	89	D3684.contig6_34	343	0.019
Prefoldin_2	PF01920.20	106	D3684.contig6_34	343	0.023
Myosin_tail_1	PF01576.19	1081	D3684.contig6_35	82	0.02
DUF4181	PF13789.6	108	D3684.contig6_40	50	0.036
HTH_3	PF01381.22	55	D3684.contig6_42	70	2.6e-14
HTH_19	PF12844.7	65	D3684.contig6_42	70	1.6e-11
HTH_31	PF13560.6	64	D3684.contig6_42	70	2.1e-08
YdaS_antitoxin	PF15943.5	65	D3684.contig6_42	70	7.1e-05
HTH_23	PF13384.6	50	D3684.contig6_42	70	0.0018
HTH_3	PF01381.22	55	D3684.contig6_43	122	5.7e-05
HTH_26	PF13443.6	63	D3684.contig6_43	122	0.0011
HTH_3	PF01381.22	55	D3684.contig6_44	58	1.2e-10
HTH_19	PF12844.7	65	D3684.contig6_44	58	4.3e-07
HTH_26	PF13443.6	63	D3684.contig6_44	58	5.6e-07
HTH_49	PF18010.1	29	D3684.contig6_44	58	0.00039
zf-ribbon_3	PF13248.6	26	D3684.contig6_45	240	3.3e-10
zinc_ribbon_2	PF13240.6	23	D3684.contig6_45	240	5.8e-09
DZR	PF12773.7	49	D3684.contig6_45	240	6.8e-08
UPF0547	PF10571.9	26	D3684.contig6_45	240	6.8e-05
Lar_restr_allev	PF14354.6	62	D3684.contig6_45	240	0.00077
Resolvase	PF00239.21	146	D3684.contig6_46	495	8.2e-30
Recombinase	PF07508.13	104	D3684.contig6_46	495	5.6e-26
Zn_ribbon_recom	PF13408.6	58	D3684.contig6_46	495	3.7e-09
DUF2229	PF09989.9	213	D3684.contig6_46	495	7.6e-06
DUF3862	PF12978.7	159	D3684.contig6_47	113	0.059
HTH_7	PF02796.15	45	D3684.contig6_48	142	9.3e-06
HTH_3	PF01381.22	55	D3684.contig6_49	65	8.5e-19
HTH_19	PF12844.7	65	D3684.contig6_49	65	3.9e-14
HTH_31	PF13560.6	64	D3684.contig6_49	65	9.4e-10
HTH_26	PF13443.6	63	D3684.contig6_49	65	7.9e-06
Phage_CI_repr	PF07022.13	65	D3684.contig6_49	65	1.5e-05
HTH_37	PF13744.6	80	D3684.contig6_49	65	0.00013
MqsA_antitoxin	PF15731.5	131	D3684.contig6_49	65	0.00024
HTH_11	PF08279.12	55	D3684.contig6_49	65	0.00032
Sigma70_r4	PF04545.16	50	D3684.contig6_49	65	0.00067
LysM	PF01476.20	44	D3684.contig6_50	311	1.3e-37
LysM	PF01476.20	44	D3684.contig6_50	311	1.3e-37
Glyco_hydro_25	PF01183.20	178	D3684.contig6_50	311	9.1e-27
DUF2829	PF11195.8	72	D3684.contig6_51	161	8.9e-20
Phage_r1t_holin	PF16945.5	72	D3684.contig6_52	75	4.8e-14
XhlA	PF10779.9	67	D3684.contig6_53	74	0.057
DUF1542	PF07564.11	77	D3684.contig6_56	217	0.0028
DUF685	PF05085.12	265	D3684.contig6_56	217	0.016
Big_3_4	PF13754.6	105	D3684.contig6_59	112	1.8e-16
Big_7	PF17957.1	70	D3684.contig6_60	304	8.1e-09
Big_3_3	PF13750.6	157	D3684.contig6_60	304	8.7e-06
Glyco_hydro_65N	PF03636.15	228	D3684.contig6_60	304	0.0014
