target	acc	tlen	query	qlen	evalue
T6SS_VasE	PF05936.12	428	D3570.contig1_27	448	7.4e-138
VipB	PF05943.12	422	D3570.contig1_28	514	3.4e-164
T6SS_VipA	PF05591.12	155	D3570.contig1_29	164	2.4e-53
GerD	PF17898.1	114	D3570.contig1_29	164	0.0086
DJ-1_PfpI	PF01965.24	165	D3570.contig1_30	189	4.4e-49
GATase	PF00117.28	190	D3570.contig1_30	189	0.00041
ThiJ_like	PF17124.5	196	D3570.contig1_30	189	0.008
HD	PF01966.22	122	D3570.contig1_31	511	3.5e-09
adh_short_C2	PF13561.6	234	D3570.contig1_32	254	3.5e-51
adh_short	PF00106.25	195	D3570.contig1_32	254	3.4e-41
KR	PF08659.10	180	D3570.contig1_32	254	4.9e-08
Epimerase	PF01370.21	241	D3570.contig1_32	254	1e-05
DUF1776	PF08643.10	296	D3570.contig1_32	254	0.0014
LysR_substrate	PF03466.20	209	D3570.contig1_33	305	2.8e-38
HTH_1	PF00126.27	60	D3570.contig1_33	305	1.1e-18
Herpes_glycoH_C	PF17488.2	135	D3570.contig1_34	63	0.076
HATPase_c_2	PF13581.6	125	D3570.contig1_35	97	2e-05
Aldo_ket_red	PF00248.21	294	D3570.contig1_36	290	2.5e-37
MFS_1	PF07690.16	353	D3570.contig1_37	401	1.5e-31
MFS_1	PF07690.16	353	D3570.contig1_37	401	1.5e-31
DUF3341	PF11821.8	170	D3570.contig1_37	401	0.031
DLH	PF01738.18	217	D3570.contig1_38	353	9.4e-05
Peptidase_S15	PF02129.18	269	D3570.contig1_38	353	0.00015
Abhydrolase_1	PF00561.20	257	D3570.contig1_38	353	0.00026
AXE1	PF05448.12	317	D3570.contig1_38	353	0.00047
Peptidase_S9	PF00326.21	212	D3570.contig1_38	353	0.0033
BAAT_C	PF08840.11	213	D3570.contig1_38	353	0.0036
LysR_substrate	PF03466.20	209	D3570.contig1_39	295	1.4e-34
HTH_1	PF00126.27	60	D3570.contig1_39	295	1.7e-23
MarR_2	PF12802.7	62	D3570.contig1_39	295	0.004
HTH_24	PF13412.6	48	D3570.contig1_39	295	0.0087
Claudin_2	PF13903.6	193	D3570.contig1_40	337	0.03
SBP_bac_5	PF00496.22	377	D3570.contig1_41	539	1.1e-86
Peptidase_M14	PF00246.24	289	D3570.contig1_42	236	4.1e-11
AstE_AspA	PF04952.14	291	D3570.contig1_42	236	5e-06
DUF2817	PF10994.8	340	D3570.contig1_42	236	0.00034
MR_MLE_N	PF02746.16	117	D3570.contig1_43	322	8.5e-27
MR_MLE_C	PF13378.6	220	D3570.contig1_43	322	4.3e-25
Redoxin	PF08534.10	147	D3570.contig1_44	169	3.9e-31
AhpC-TSA	PF00578.21	124	D3570.contig1_44	169	6.7e-15
AbrB	PF05145.12	314	D3570.contig1_45	351	2.2e-97
AbrB	PF05145.12	314	D3570.contig1_45	351	2.2e-97
Sigma54_activat	PF00158.26	168	D3570.contig1_46	514	1e-52
HTH_50	PF18024.1	50	D3570.contig1_46	514	6.4e-22
Sigma54_activ_2	PF14532.6	138	D3570.contig1_46	514	5.5e-17
PAS_4	PF08448.10	110	D3570.contig1_46	514	5.7e-05
AAA	PF00004.29	132	D3570.contig1_46	514	0.00016
PAS	PF00989.25	113	D3570.contig1_46	514	0.00051
HTH_Tnp_ISL3	PF13542.6	52	D3570.contig1_46	514	0.001
AAA_5	PF07728.14	138	D3570.contig1_46	514	0.0014
PAS_8	PF13188.7	67	D3570.contig1_46	514	0.0024
Glyco_hydro_4	PF02056.16	183	D3570.contig1_47	438	1.1e-60
Glyco_hydro_4C	PF11975.8	208	D3570.contig1_47	438	9.6e-51
LysR_substrate	PF03466.20	209	D3570.contig1_48	300	2.4e-36
HTH_1	PF00126.27	60	D3570.contig1_48	300	2.1e-18
HTH_24	PF13412.6	48	D3570.contig1_48	300	0.013
DUF697	PF05128.12	162	D3570.contig1_49	354	1.3e-53
EcsC	PF12787.7	245	D3570.contig1_49	354	0.019
DUF463	PF04317.12	444	D3570.contig1_50	466	1e-185
Phageshock_PspD	PF09584.10	61	D3570.contig1_51	73	1.7e-35
PspC	PF04024.12	53	D3570.contig1_52	120	2.1e-14
PspB	PF06667.12	73	D3570.contig1_53	75	1e-30
PspA_IM30	PF04012.12	221	D3570.contig1_54	223	8.9e-49
Sigma54_activat	PF00158.26	168	D3570.contig1_55	325	4.5e-62
Sigma54_activ_2	PF14532.6	138	D3570.contig1_55	325	8.4e-21
HTH_8	PF02954.19	42	D3570.contig1_55	325	1.8e-07
AAA_5	PF07728.14	138	D3570.contig1_55	325	8.9e-07
Mg_chelatase	PF01078.21	207	D3570.contig1_55	325	1.2e-06
AAA	PF00004.29	132	D3570.contig1_55	325	0.0023
AAA_2	PF07724.14	171	D3570.contig1_55	325	0.0034
MFS_1	PF07690.16	353	D3570.contig1_56	464	6.6e-41
MFS_1	PF07690.16	353	D3570.contig1_56	464	6.6e-41
Peptidase_M20	PF01546.28	207	D3570.contig1_57	390	3.7e-32
M20_dimer	PF07687.14	109	D3570.contig1_57	390	9e-13
HTH_18	PF12833.7	81	D3570.contig1_58	770	7.4e-21
HTH_AraC	PF00165.23	42	D3570.contig1_58	770	9.2e-15
HTH_AraC	PF00165.23	42	D3570.contig1_58	770	9.2e-15
MLTR_LBD	PF17765.1	168	D3570.contig1_59	277	1.1e-45
HTH_31	PF13560.6	64	D3570.contig1_59	277	2.1e-20
HTH_3	PF01381.22	55	D3570.contig1_59	277	0.002
Epimerase	PF01370.21	241	D3570.contig1_60	302	1.6e-16
NAD_binding_10	PF13460.6	184	D3570.contig1_60	302	4.2e-12
NmrA	PF05368.13	233	D3570.contig1_60	302	9.1e-07
RmlD_sub_bind	PF04321.17	287	D3570.contig1_60	302	3e-06
TrkA_N	PF02254.18	116	D3570.contig1_60	302	5.7e-05
3Beta_HSD	PF01073.19	280	D3570.contig1_60	302	0.0023
SBP_bac_5	PF00496.22	377	D3570.contig1_61	548	8.3e-83
HTH_ABP1_N	PF18107.1	61	D3570.contig1_61	548	0.031
BPD_transp_1	PF00528.22	185	D3570.contig1_62	322	1.4e-43
BPD_transp_1	PF00528.22	185	D3570.contig1_63	297	2.1e-19
OppC_N	PF12911.7	51	D3570.contig1_63	297	1.6e-09
ABC_tran	PF00005.27	137	D3570.contig1_64	331	9e-30
oligo_HPY	PF08352.12	65	D3570.contig1_64	331	1.7e-17
AAA_21	PF13304.6	303	D3570.contig1_64	331	1.9e-07
SMC_N	PF02463.19	220	D3570.contig1_64	331	0.00026
ABC_tran	PF00005.27	137	D3570.contig1_65	270	2.1e-32
AAA_22	PF13401.6	137	D3570.contig1_65	270	5.4e-06
SMC_N	PF02463.19	220	D3570.contig1_65	270	2.4e-05
RsgA_GTPase	PF03193.16	167	D3570.contig1_65	270	0.00014
AAA_15	PF13175.6	369	D3570.contig1_65	270	0.00036
AAA_29	PF13555.6	61	D3570.contig1_65	270	0.00094
AAA_21	PF13304.6	303	D3570.contig1_65	270	0.0026
DUF87	PF01935.17	227	D3570.contig1_65	270	0.0027
DUF3652	PF12372.8	41	D3570.contig1_65	270	0.0031
Transp_cyt_pur	PF02133.15	440	D3570.contig1_66	477	1.8e-53
HutD	PF05962.11	183	D3570.contig1_67	181	8.5e-44
adh_short_C2	PF13561.6	234	D3570.contig1_68	263	4.6e-85
adh_short	PF00106.25	195	D3570.contig1_68	263	6.9e-15
KR	PF08659.10	180	D3570.contig1_68	263	0.013
RNB	PF00773.19	326	D3570.contig1_70	645	2.7e-84
OB_RNB	PF08206.11	58	D3570.contig1_70	645	3.6e-19
S1	PF00575.23	75	D3570.contig1_70	645	6.3e-12
CSD2	PF17876.1	74	D3570.contig1_70	645	7e-12
DeoRC	PF00455.22	160	D3570.contig1_72	250	1.8e-41
HTH_DeoR	PF08220.12	57	D3570.contig1_72	250	2.3e-14
HTH_11	PF08279.12	55	D3570.contig1_72	250	2.5e-09
HTH_Mga	PF08280.11	60	D3570.contig1_72	250	7.2e-07
HTH_24	PF13412.6	48	D3570.contig1_72	250	1.2e-05
HTH_AsnC-type	PF13404.6	42	D3570.contig1_72	250	0.00032
GntR	PF00392.21	64	D3570.contig1_72	250	0.0021
HTH_5	PF01022.20	47	D3570.contig1_72	250	0.0025
Gly-zipper_Omp	PF13488.6	46	D3570.contig1_73	74	2.6e-07
Rick_17kDa_Anti	PF05433.15	42	D3570.contig1_73	74	3.9e-07
Gly-zipper_YMGG	PF13441.6	46	D3570.contig1_73	74	0.0018
SUI1	PF01253.22	77	D3570.contig1_74	109	1.1e-17
OMPdecase	PF00215.24	225	D3570.contig1_75	246	2e-51
TPR_19	PF14559.6	68	D3570.contig1_76	390	3.4e-13
Rubredoxin_2	PF18073.1	28	D3570.contig1_76	390	4.1e-13
TPR_7	PF13176.6	36	D3570.contig1_76	390	1.6e-12
TPR_12	PF13424.6	77	D3570.contig1_76	390	1.6e-08
ANAPC3	PF12895.7	82	D3570.contig1_76	390	7.9e-08
TPR_21	PF09976.9	193	D3570.contig1_76	390	0.00031
LapA_dom	PF06305.11	64	D3570.contig1_77	103	9.2e-21
Yip1	PF04893.17	172	D3570.contig1_77	103	0.03
PAP2	PF01569.21	136	D3570.contig1_78	256	2.5e-30
PAP2_3	PF14378.6	190	D3570.contig1_78	256	1e-06
GTP_cyclohydro2	PF00925.20	163	D3570.contig1_79	201	1.1e-67
Aconitase	PF00330.20	461	D3570.contig1_80	891	2.3e-184
Aconitase_C	PF00694.19	131	D3570.contig1_80	891	2.1e-49
LysR_substrate	PF03466.20	209	D3570.contig1_82	325	2.9e-40
HTH_1	PF00126.27	60	D3570.contig1_82	325	3.5e-15
Topoisom_bac	PF01131.20	413	D3570.contig1_83	866	4.6e-128
Topo_Zn_Ribbon	PF08272.11	41	D3570.contig1_83	866	8.6e-38
Topo_Zn_Ribbon	PF08272.11	41	D3570.contig1_83	866	8.6e-38
Toprim	PF01751.22	103	D3570.contig1_83	866	1.7e-34
zf-C4_Topoisom	PF01396.19	39	D3570.contig1_83	866	7.4e-18
zf-C4_Topoisom	PF01396.19	39	D3570.contig1_83	866	7.4e-18
DUF2498	PF10692.9	79	D3570.contig1_84	84	1.2e-42
Aldedh	PF00171.22	462	D3570.contig1_84	84	0.019
Peptidase_S49_N	PF08496.10	153	D3570.contig1_85	361	4.7e-59
Peptidase_S49	PF01343.18	154	D3570.contig1_85	361	3.3e-43
SDH_sah	PF01972.16	286	D3570.contig1_85	361	0.00018
adh_short	PF00106.25	195	D3570.contig1_86	267	1.6e-51
adh_short_C2	PF13561.6	234	D3570.contig1_86	267	4e-39
KR	PF08659.10	180	D3570.contig1_86	267	2.9e-14
Epimerase	PF01370.21	241	D3570.contig1_86	267	0.00092
DUF1776	PF08643.10	296	D3570.contig1_86	267	0.0024
Polysacc_synt_2	PF02719.15	294	D3570.contig1_86	267	0.0034
CobA_CobO_BtuR	PF02572.15	172	D3570.contig1_87	197	1.2e-59
Co_AT_N	PF12557.8	25	D3570.contig1_87	197	3.3e-06
PseudoU_synth_2	PF00849.22	160	D3570.contig1_88	301	2e-16
S4	PF01479.25	48	D3570.contig1_88	301	8.3e-11
LysR_substrate	PF03466.20	209	D3570.contig1_89	299	1.5e-40
HTH_1	PF00126.27	60	D3570.contig1_89	299	1.4e-19
EamA	PF00892.20	137	D3570.contig1_90	303	1.8e-27
EamA	PF00892.20	137	D3570.contig1_90	303	1.8e-27
Sua5_yciO_yrdC	PF01300.18	179	D3570.contig1_91	207	2e-46
PHP	PF02811.19	167	D3570.contig1_92	288	1.3e-07
Chorismate_bind	PF00425.18	258	D3570.contig1_93	521	1.9e-83
Anth_synt_I_N	PF04715.13	142	D3570.contig1_93	521	9.2e-15
Glycos_transf_3	PF00591.21	253	D3570.contig1_94	532	7.4e-101
GATase	PF00117.28	190	D3570.contig1_94	532	4.9e-44
Glycos_trans_3N	PF02885.17	63	D3570.contig1_94	532	5.4e-17
Peptidase_C26	PF07722.13	216	D3570.contig1_94	532	4.1e-06
IGPS	PF00218.21	254	D3570.contig1_95	453	1.1e-97
PRAI	PF00697.22	194	D3570.contig1_95	453	2.8e-61
PALP	PF00291.25	294	D3570.contig1_96	398	5.5e-49
Trp_syntA	PF00290.20	259	D3570.contig1_97	270	5e-99
His_biosynth	PF00977.21	229	D3570.contig1_97	270	0.024
MarR_2	PF12802.7	62	D3570.contig1_98	161	2.8e-11
MarR	PF01047.22	59	D3570.contig1_98	161	3.5e-09
HTH_27	PF13463.6	68	D3570.contig1_98	161	7.8e-05
TrmB	PF01978.19	68	D3570.contig1_98	161	0.00011
HTH_24	PF13412.6	48	D3570.contig1_98	161	0.0003
HTH_Crp_2	PF13545.6	68	D3570.contig1_98	161	0.00072
HTH_29	PF13551.6	63	D3570.contig1_98	161	0.001
Fe_dep_repress	PF01325.19	60	D3570.contig1_98	161	0.0017
HTH_11	PF08279.12	55	D3570.contig1_98	161	0.0021
HTH_1	PF00126.27	60	D3570.contig1_98	161	0.0021
Crp	PF00325.20	32	D3570.contig1_98	161	0.0026
HTH_28	PF13518.6	52	D3570.contig1_98	161	0.0031
ADH_zinc_N	PF00107.26	130	D3570.contig1_99	316	0.0003
DapB_N	PF01113.20	124	D3570.contig1_99	316	0.0034
Oxidored-like	PF09791.9	46	D3570.contig1_100	91	0.023
adh_short	PF00106.25	195	D3570.contig1_101	236	2.2e-21
adh_short_C2	PF13561.6	234	D3570.contig1_101	236	4.9e-20
Epimerase	PF01370.21	241	D3570.contig1_101	236	0.00043
KR	PF08659.10	180	D3570.contig1_101	236	0.0037
TonB_dep_Rec	PF00593.24	470	D3570.contig1_102	762	6.3e-54
Plug	PF07715.15	108	D3570.contig1_102	762	9.8e-19
PKHD_C	PF18331.1	43	D3570.contig1_103	226	1.1e-19
2OG-FeII_Oxy_3	PF13640.6	96	D3570.contig1_103	226	3.4e-13
OmpW	PF03922.14	192	D3570.contig1_104	213	1.2e-70
OMP_b-brl	PF13505.6	178	D3570.contig1_104	213	1e-11
OprF	PF05736.11	184	D3570.contig1_104	213	2.9e-05
OMP_b-brl_2	PF13568.6	181	D3570.contig1_104	213	0.0067
CxxCxxCC	PF03692.15	85	D3570.contig1_105	138	1.8e-11
UPF0259	PF06790.11	248	D3570.contig1_106	248	5.7e-97
IspA	PF04279.15	176	D3570.contig1_107	180	2.1e-72
DUF202	PF02656.15	68	D3570.contig1_107	180	0.018
TonB_dep_Rec	PF00593.24	470	D3570.contig1_108	728	2.2e-55
Plug	PF07715.15	108	D3570.contig1_108	728	7.8e-30
4HBT	PF03061.22	79	D3570.contig1_109	133	6.1e-20
MaoC_dehydratas	PF01575.19	123	D3570.contig1_109	133	0.02
YniB	PF14002.6	166	D3570.contig1_110	179	3e-79
HAD_2	PF13419.6	178	D3570.contig1_111	223	7.4e-24
Hydrolase	PF00702.26	210	D3570.contig1_111	223	9e-17
HAD	PF12710.7	188	D3570.contig1_111	223	1.2e-05
Hydrolase_like	PF13242.6	75	D3570.contig1_111	223	7.9e-05
adh_short_C2	PF13561.6	234	D3570.contig1_112	254	1.1e-56
adh_short	PF00106.25	195	D3570.contig1_112	254	2.3e-56
KR	PF08659.10	180	D3570.contig1_112	254	2.3e-08
YdjM	PF04307.14	173	D3570.contig1_113	197	1.8e-33
SDF	PF00375.18	390	D3570.contig1_115	464	9.8e-103
CedA	PF10729.9	77	D3570.contig1_116	111	1.3e-52
Catalase	PF00199.19	383	D3570.contig1_117	753	7.2e-179
Catalase-rel	PF06628.12	65	D3570.contig1_117	753	8.1e-18
Catalase_C	PF18011.1	152	D3570.contig1_117	753	4.8e-15
DJ-1_PfpI	PF01965.24	165	D3570.contig1_117	753	0.014
YdjC	PF04794.12	233	D3570.contig1_118	253	3.3e-58
Glyco_hydro_4	PF02056.16	183	D3570.contig1_119	449	1.6e-75
Glyco_hydro_4C	PF11975.8	208	D3570.contig1_119	449	7.4e-35
HTH_18	PF12833.7	81	D3570.contig1_120	275	3.2e-19
HTH_AraC	PF00165.23	42	D3570.contig1_120	275	5.7e-18
HTH_AraC	PF00165.23	42	D3570.contig1_120	275	5.7e-18
Cupin_2	PF07883.11	71	D3570.contig1_120	275	6.3e-09
AraC_binding	PF02311.19	136	D3570.contig1_120	275	7.4e-06
AraC_binding_2	PF14525.6	172	D3570.contig1_120	275	0.0015
Cupin_7	PF12973.7	91	D3570.contig1_120	275	0.0044
EutQ	PF06249.12	152	D3570.contig1_120	275	0.006
PTS_IIA	PF02255.16	94	D3570.contig1_121	116	7.6e-33
PTS_EIIC	PF02378.18	324	D3570.contig1_122	453	2.2e-47
PTS_IIB	PF02302.17	90	D3570.contig1_123	107	9e-16
SmpA_OmlA	PF04355.13	71	D3570.contig1_124	113	1e-10
NAD_synthase	PF02540.17	242	D3570.contig1_125	276	2.9e-77
GIY-YIG	PF01541.24	78	D3570.contig1_126	288	0.023
LTXXQ	PF07813.12	104	D3570.contig1_127	161	2.5e-24
Metal_resist	PF13801.6	126	D3570.contig1_127	161	2.6e-12
DUF2362	PF10154.9	501	D3570.contig1_127	161	0.0025
DUF4890	PF16231.5	110	D3570.contig1_127	161	0.0026
AstE_AspA	PF04952.14	291	D3570.contig1_129	322	7.3e-66
AstB	PF04996.12	443	D3570.contig1_130	442	1.2e-205
Aldedh	PF00171.22	462	D3570.contig1_131	493	4e-115
CHRD	PF07452.12	116	D3570.contig1_131	493	0.026
AstA	PF04958.12	337	D3570.contig1_132	345	2.7e-144
Aminotran_3	PF00202.21	406	D3570.contig1_133	407	2.4e-124
Aminotran_1_2	PF00155.21	363	D3570.contig1_133	407	2.2e-05
Aminotran_5	PF00266.19	371	D3570.contig1_133	407	0.00026
Exo_endo_phos	PF03372.23	233	D3570.contig1_134	269	8.3e-23
SNARE_assoc	PF09335.11	120	D3570.contig1_135	219	1.3e-25
SNARE_assoc	PF09335.11	120	D3570.contig1_136	237	5.4e-24
CMD	PF02627.20	85	D3570.contig1_137	187	9.4e-12
SBP_bac_8	PF13416.6	282	D3570.contig1_138	393	1.1e-14
SBP_bac_1	PF01547.25	315	D3570.contig1_138	393	7.7e-06
BPD_transp_1	PF00528.22	185	D3570.contig1_139	512	2.6e-12
BPD_transp_1	PF00528.22	185	D3570.contig1_139	512	2.6e-12
ABC_tran	PF00005.27	137	D3570.contig1_140	211	6e-28
AAA_21	PF13304.6	303	D3570.contig1_140	211	1.5e-05
AAA_29	PF13555.6	61	D3570.contig1_140	211	0.00054
RsgA_GTPase	PF03193.16	167	D3570.contig1_140	211	0.0012
AAA_16	PF13191.6	170	D3570.contig1_140	211	0.002
AAA_25	PF13481.6	194	D3570.contig1_140	211	0.0043
Rhodanese	PF00581.20	107	D3570.contig1_141	436	5e-29
Rhodanese	PF00581.20	107	D3570.contig1_141	436	5e-29
DUF4777	PF16007.5	66	D3570.contig1_142	98	0.059
Caudo_TAP	PF02413.17	130	D3570.contig1_145	292	7.7e-23
Collar	PF07484.12	57	D3570.contig1_146	252	9.1e-10
DUF2313	PF10076.9	163	D3570.contig1_147	195	3.2e-42
Baseplate_J	PF04865.14	255	D3570.contig1_148	359	5e-67
GP46	PF07409.12	116	D3570.contig1_149	151	1.5e-35
Phage_Mu_Gp45	PF06890.12	100	D3570.contig1_150	180	1.7e-36
Phage_GPD	PF05954.11	304	D3570.contig1_151	360	4.7e-25
Sipho_Gp37	PF14594.6	351	D3570.contig1_151	360	0.028
DNA_circ_N	PF07157.12	88	D3570.contig1_152	419	3.2e-29
Band_7	PF01145.25	178	D3570.contig1_152	419	0.025
PhageMin_Tail	PF10145.9	198	D3570.contig1_153	626	2.1e-06
Phage_TAC_7	PF10109.9	83	D3570.contig1_154	128	2.4e-13
Tail_tube	PF10618.9	117	D3570.contig1_155	118	3.7e-38
Phage_sheath_1	PF04984.14	168	D3570.contig1_156	494	1.2e-22
Phage_sheath_1C	PF17482.2	104	D3570.contig1_156	494	1.4e-15
DUF2635	PF10948.8	46	D3570.contig1_157	70	1.5e-12
Phage_tail_S	PF05069.13	148	D3570.contig1_159	181	3.9e-16
DnaJ-X	PF14308.6	211	D3570.contig1_159	181	0.0055
DUF1320	PF07030.12	126	D3570.contig1_160	147	2.3e-32
P2_Phage_GpR	PF06891.11	131	D3570.contig1_160	147	0.013
DUF3869	PF12985.7	106	D3570.contig1_161	203	0.061
Mu-like_gpT	PF10124.9	289	D3570.contig1_162	301	2.3e-115
Mu-like_Pro	PF10123.9	325	D3570.contig1_163	324	3.4e-50
Phage_Mu_F	PF04233.14	112	D3570.contig1_164	281	2.2e-16
PASTA	PF03793.19	63	D3570.contig1_164	281	0.0058
L51_S25_CI-B8	PF05047.16	52	D3570.contig1_165	145	0.034
DUF935	PF06074.12	520	D3570.contig1_166	524	7.3e-170
Terminase_6	PF03237.15	215	D3570.contig1_167	529	5.9e-08
DUF3486	PF11985.8	180	D3570.contig1_168	193	6.7e-59
DNA_pol3_alpha	PF07733.12	260	D3570.contig1_169	92	0.019
HTH_5	PF01022.20	47	D3570.contig1_170	96	5.5e-05
HTH_20	PF12840.7	61	D3570.contig1_170	96	0.00055
HTH_12	PF08461.10	66	D3570.contig1_170	96	0.0017
DUF2730	PF10805.8	102	D3570.contig1_171	101	4.9e-32
zf-dskA_traR	PF01258.17	36	D3570.contig1_172	77	3e-11
DZR	PF12773.7	49	D3570.contig1_172	77	0.00085
Perm-CXXC	PF15629.6	32	D3570.contig1_172	77	0.0079
GTA_holin_3TM	PF11351.8	123	D3570.contig1_173	202	0.0015
ExsD	PF16806.5	238	D3570.contig1_173	202	0.042
Glyco_hydro_108	PF05838.12	85	D3570.contig1_176	194	3.7e-25
PG_binding_3	PF09374.10	76	D3570.contig1_176	194	7.2e-16
PG_binding_1	PF01471.18	57	D3570.contig1_176	194	0.0025
DUF853	PF05872.12	504	D3570.contig1_177	171	0.067
Mor	PF08765.11	108	D3570.contig1_178	132	1.9e-31
HTH_28	PF13518.6	52	D3570.contig1_178	132	0.0016
HTH_29	PF13551.6	63	D3570.contig1_178	132	0.0048
DUF1018	PF06252.12	119	D3570.contig1_179	185	1.7e-31
DUF1664	PF07889.12	124	D3570.contig1_181	102	0.021
YtkA	PF13115.6	86	D3570.contig1_182	165	0.084
DUF3164	PF11363.8	194	D3570.contig1_183	206	1.6e-85
HTH_11	PF08279.12	55	D3570.contig1_184	96	9.2e-09
Phage-MuB_C	PF09077.11	78	D3570.contig1_187	316	1.7e-32
AAA_22	PF13401.6	137	D3570.contig1_187	316	1.2e-18
AAA_30	PF13604.6	192	D3570.contig1_187	316	9.7e-06
AAA_5	PF07728.14	138	D3570.contig1_187	316	1.4e-05
Mu-transpos_C	PF09299.11	61	D3570.contig1_188	692	3.3e-17
rve	PF00665.26	119	D3570.contig1_188	692	7.6e-10
HTH_Tnp_Mu_1	PF02316.16	142	D3570.contig1_188	692	5.7e-07
HTH_35	PF13693.6	75	D3570.contig1_189	75	2.4e-29
Phage_CI_repr	PF07022.13	65	D3570.contig1_190	213	9.1e-05
HTH_3	PF01381.22	55	D3570.contig1_190	213	0.006
HTH_psq	PF05225.16	45	D3570.contig1_190	213	0.0068
CDP-OH_P_transf	PF01066.21	66	D3570.contig1_191	91	1.7e-08
NUDIX	PF00293.28	131	D3570.contig1_192	137	5.5e-18
NUDIX_4	PF14815.6	110	D3570.contig1_192	137	6.6e-12
ELFV_dehydrog	PF00208.21	243	D3570.contig1_193	448	2.3e-87
ELFV_dehydrog_N	PF02812.18	130	D3570.contig1_193	448	1.2e-49
AlaDh_PNT_C	PF01262.21	214	D3570.contig1_193	448	0.0083
ADH_zinc_N	PF00107.26	130	D3570.contig1_194	327	1.3e-24
