target	acc	tlen	query	qlen	evalue
Glyco_hydro_25	PF01183.20	178	D3571.contig1_58	423	5.5e-22
Phage_holin_1	PF04531.13	82	D3571.contig1_59	109	9.1e-05
Holin_SPP1	PF04688.13	74	D3571.contig1_59	109	0.0022
betaPIX_CC	PF16523.5	88	D3571.contig1_60	102	0.00025
Pil1	PF13805.6	265	D3571.contig1_60	102	0.0027
HemX	PF04375.14	338	D3571.contig1_60	102	0.003
MetOD2	PF18548.1	88	D3571.contig1_60	102	0.0049
DUF1664	PF07889.12	124	D3571.contig1_60	102	0.0092
Phage_XkdX	PF09693.10	40	D3571.contig1_61	61	1.7e-14
BppU_IgG	PF18667.1	97	D3571.contig1_64	449	3.1e-32
BppU_N	PF10651.9	148	D3571.contig1_64	449	1.2e-09
PIN_12	PF16289.5	171	D3571.contig1_64	449	0.0015
Pex19	PF04614.12	244	D3571.contig1_65	149	0.019
Glyco_hydro_25	PF01183.20	178	D3571.contig1_66	253	6.3e-24
Prophage_tail	PF06605.11	316	D3571.contig1_67	619	5.8e-52
Peptidase_M23	PF01551.22	96	D3571.contig1_67	619	3.5e-11
Sipho_tail	PF05709.11	255	D3571.contig1_68	272	1.1e-22
PhageMin_Tail	PF10145.9	198	D3571.contig1_69	1258	1.1e-28
SLT	PF01464.20	117	D3571.contig1_69	1258	0.0024
KASH_CCD	PF14662.6	191	D3571.contig1_69	1258	0.0083
HK97-gp10_like	PF04883.12	81	D3571.contig1_74	157	3.9e-06
Phage_H_T_join	PF05521.11	96	D3571.contig1_75	115	5.4e-07
CompInhib_SCIN	PF11546.8	114	D3571.contig1_75	115	0.017
Phage_connect_1	PF05135.13	99	D3571.contig1_76	102	1.9e-10
Phage_capsid	PF05065.13	280	D3571.contig1_77	377	2.5e-07
CLP_protease	PF00574.23	182	D3571.contig1_78	248	4.5e-37
SDH_sah	PF01972.16	286	D3571.contig1_78	248	6.1e-08
Phage_portal	PF04860.12	314	D3571.contig1_79	415	3.2e-72
Terminase_1	PF03354.15	468	D3571.contig1_80	589	1e-74
Terminase_4	PF05119.12	99	D3571.contig1_81	151	6.2e-23
Mtp	PF03821.16	231	D3571.contig2_3	73	0.019
Ribosomal_S20p	PF01649.18	82	D3571.contig2_3	73	0.042
RusA	PF05866.11	124	D3571.contig2_6	154	2.1e-28
zf-RanBP	PF00641.18	30	D3571.contig2_9	97	0.0017
zf-ribbon_3	PF13248.6	26	D3571.contig2_12	49	0.0092
Elf1	PF05129.13	78	D3571.contig2_12	49	0.0094
ANT	PF03374.14	108	D3571.contig2_16	249	2.8e-26
AntA	PF08346.12	68	D3571.contig2_16	249	5.3e-18
CadC_C1	PF18500.1	134	D3571.contig2_17	204	0.085
HTH_3	PF01381.22	55	D3571.contig2_18	112	3.7e-20
HTH_19	PF12844.7	65	D3571.contig2_18	112	1.6e-13
HTH_31	PF13560.6	64	D3571.contig2_18	112	2.6e-10
HTH_26	PF13443.6	63	D3571.contig2_18	112	4.4e-05
HTH_25	PF13413.6	62	D3571.contig2_18	112	0.0001
HTH_24	PF13412.6	48	D3571.contig2_18	112	0.0002
Phg_2220_C	PF09524.10	74	D3571.contig2_19	321	2.3e-30
DUF1071	PF06378.11	148	D3571.contig2_20	275	4.4e-40
DUF771	PF05595.11	90	D3571.contig2_27	101	6.5e-05
G-gamma	PF00631.22	68	D3571.contig2_28	43	0.02
DUF3970	PF13113.6	55	D3571.contig2_28	43	0.047
HTH_3	PF01381.22	55	D3571.contig2_29	71	4.7e-10
HTH_26	PF13443.6	63	D3571.contig2_29	71	5.3e-05
DZR	PF12773.7	49	D3571.contig2_31	98	2.5e-06
ANT	PF03374.14	108	D3571.contig2_32	256	7.3e-37
Bro-N	PF02498.17	95	D3571.contig2_32	256	7.4e-29
HTH_3	PF01381.22	55	D3571.contig2_33	89	7.4e-13
HTH_31	PF13560.6	64	D3571.contig2_33	89	2.7e-09
HTH_19	PF12844.7	65	D3571.contig2_33	89	1.6e-07
DUF739	PF05339.11	69	D3571.contig2_33	89	6.7e-05
HTH_37	PF13744.6	80	D3571.contig2_33	89	0.0036
HTH_26	PF13443.6	63	D3571.contig2_33	89	0.0058
Peptidase_S24	PF00717.23	70	D3571.contig2_34	234	5.1e-14
HTH_3	PF01381.22	55	D3571.contig2_34	234	7.9e-09
HTH_31	PF13560.6	64	D3571.contig2_34	234	2.7e-05
HTH_IclR	PF09339.10	52	D3571.contig2_34	234	0.0001
HTH_26	PF13443.6	63	D3571.contig2_34	234	0.00011
HTH_19	PF12844.7	65	D3571.contig2_34	234	0.0012
DUF761	PF05553.11	36	D3571.contig2_35	346	0.012
NigD_N	PF12667.7	67	D3571.contig2_36	71	0.039
PemK_toxin	PF02452.17	111	D3571.contig2_38	306	2.5e-08
Phage_integrase	PF00589.22	172	D3571.contig2_40	373	5e-27
Phage_int_SAM_3	PF14659.6	58	D3571.contig2_40	373	2e-07
Phage_int_SAM_5	PF13102.6	99	D3571.contig2_40	373	0.00016
Arm-DNA-bind_4	PF14657.6	46	D3571.contig2_40	373	0.0057
DUF3800	PF12686.7	120	D3571.contig2_41	245	1.7e-11
Glyco_trans_A_1	PF09318.10	199	D3571.contig2_41	245	0.071
Glyco_hydro_25	PF01183.20	178	D3571.contig2_42	312	4.2e-34
SH3_5	PF08460.10	65	D3571.contig2_42	312	2.3e-05
DUF1906	PF08924.11	198	D3571.contig2_42	312	0.00022
SH3_3	PF08239.11	55	D3571.contig2_42	312	0.002
Phage_holin_6_1	PF09682.10	101	D3571.contig2_43	133	7.3e-22
Aida_N	PF08910.10	103	D3571.contig2_44	65	0.0009
Vps54_N	PF10475.9	291	D3571.contig2_44	65	0.018
HALZ	PF02183.18	43	D3571.contig2_45	73	0.0069
DivIC	PF04977.15	80	D3571.contig2_45	73	0.034
Acyl_transf_3	PF01757.22	340	D3571.contig2_46	133	0.0051
HTH_DeoR	PF08220.12	57	D3571.contig2_47	87	0.073
Shugoshin_N	PF07558.11	45	D3571.contig2_48	52	0.00059
Mak16	PF04874.14	100	D3571.contig2_48	52	0.0063
Gp58	PF07902.11	594	D3571.contig2_49	1651	1.4e-16
Gp58	PF07902.11	594	D3571.contig2_49	1651	1.4e-16
E2R135	PF11570.8	136	D3571.contig2_49	1651	0.00097
EzrA	PF06160.12	557	D3571.contig2_51	2023	1.2e-06
PapB	PF03333.13	91	D3571.contig2_53	138	0.066
Phage_tail_3	PF08813.11	165	D3571.contig2_54	166	7.7e-33
Phage_TTP_12	PF16461.5	134	D3571.contig2_54	166	2e-07
HK97-gp10_like	PF04883.12	81	D3571.contig2_56	183	1.2e-05
Phage_connect_1	PF05135.13	99	D3571.contig2_58	103	0.00011
Phage_cap_E	PF03864.15	333	D3571.contig2_59	350	6.4e-59
DUF2190	PF09956.9	102	D3571.contig2_60	122	0.051
DUF4355	PF14265.6	125	D3571.contig2_61	214	3e-27
IcmF_C	PF06744.12	203	D3571.contig2_61	214	0.013
Phage_Mu_F	PF04233.14	112	D3571.contig2_62	361	1.3e-12
Peptidase_Prp	PF04327.12	90	D3571.contig2_63	91	3.3e-15
Phage_prot_Gp6	PF05133.14	420	D3571.contig2_64	499	1.4e-90
DUF4298	PF14131.6	87	D3571.contig2_64	499	0.0045
Terminase_6	PF03237.15	215	D3571.contig2_65	427	2.9e-09
Terminase_6C	PF17289.2	155	D3571.contig2_65	427	3e-08
Terminase_3	PF04466.13	201	D3571.contig2_65	427	6.1e-06
Terminase_2	PF03592.16	140	D3571.contig2_66	286	4.3e-29
Phage_terminase	PF10668.9	60	D3571.contig2_66	286	1.1e-05
Sigma70_r4_2	PF08281.12	54	D3571.contig2_66	286	0.00011
HTH_23	PF13384.6	50	D3571.contig2_66	286	0.00021
Terminase_5	PF06056.12	58	D3571.contig2_66	286	0.00032
TnsD	PF15978.5	360	D3571.contig2_66	286	0.0034
HTH_28	PF13518.6	52	D3571.contig2_66	286	0.006
Ureide_permease	PF07168.11	360	D3571.contig2_67	161	0.027
DUF2213	PF09979.9	168	D3571.contig3_1	389	1e-45
DUF5061	PF16587.5	103	D3571.contig3_2	169	0.039
DUF2184	PF09950.9	251	D3571.contig3_3	314	1.2e-84
DUF4054	PF13262.6	107	D3571.contig3_5	136	1.3e-32
ALF	PF03752.13	42	D3571.contig3_6	185	0.16
Minor_capsid_1	PF10665.9	105	D3571.contig3_7	130	0.044
DUF3383	PF11863.8	478	D3571.contig3_9	382	6.9e-123
DUF3383	PF11863.8	478	D3571.contig3_9	382	6.9e-123
DUF3277	PF11681.8	144	D3571.contig3_10	147	4.3e-69
PhageMin_Tail	PF10145.9	198	D3571.contig3_12	662	0.00014
HEPN	PF05168.14	118	D3571.contig3_18	132	0.022
Gp138_N	PF18352.1	98	D3571.contig3_19	251	6.2e-45
Baseplate_J	PF04865.14	255	D3571.contig3_21	400	9.2e-15
DUF2612	PF11041.8	181	D3571.contig3_22	227	1.9e-51
Caudo_TAP	PF02413.17	130	D3571.contig3_24	147	4.4e-34
Caudo_TAP	PF02413.17	130	D3571.contig3_25	198	2.6e-23
Collar	PF07484.12	57	D3571.contig3_26	165	0.0028
Resolvase	PF00239.21	146	D3571.contig3_27	185	5.5e-50
HTH_7	PF02796.15	45	D3571.contig3_27	185	6e-11
Phage_integrase	PF00589.22	172	D3571.contig3_30	466	2.5e-06
HTH_17	PF12728.7	51	D3571.contig3_31	67	2.3e-05
HTH_Tnp_1_2	PF13022.6	123	D3571.contig3_31	67	0.0027
HTH_23	PF13384.6	50	D3571.contig3_31	67	0.012
SNF2_N	PF00176.23	350	D3571.contig3_32	465	1.1e-09
DEAD	PF00270.29	176	D3571.contig3_32	465	0.0033
Helicase_C	PF00271.31	111	D3571.contig3_32	465	0.007
DNA_methylase	PF00145.17	335	D3571.contig3_34	343	2.9e-12
VRR_NUC	PF08774.11	108	D3571.contig3_35	99	0.0001
Methyltransf_11	PF08241.12	96	D3571.contig3_36	161	2.6e-05
Methyltransf_25	PF13649.6	97	D3571.contig3_36	161	2.6e-05
PerC	PF06069.11	90	D3571.contig3_37	74	0.00068
DNA_pol_A	PF00476.20	376	D3571.contig3_39	688	3.6e-14
RNase_H_2	PF13482.6	166	D3571.contig3_39	688	0.0061
Nmad5	PF18757.1	206	D3571.contig3_41	213	6.1e-55
DUF2815	PF10991.8	173	D3571.contig3_42	183	4.6e-48
DUF2800	PF10926.8	363	D3571.contig3_43	434	9.7e-122
PDDEXK_1	PF12705.7	255	D3571.contig3_43	434	8e-12
HTH_3	PF01381.22	55	D3571.contig3_46	208	4.2e-12
Peptidase_S24	PF00717.23	70	D3571.contig3_46	208	7.5e-12
HTH_19	PF12844.7	65	D3571.contig3_46	208	8.5e-11
HTH_31	PF13560.6	64	D3571.contig3_46	208	5e-10
HTH_25	PF13413.6	62	D3571.contig3_46	208	0.0013
Pou	PF00157.17	72	D3571.contig3_46	208	0.0021
HTH_3	PF01381.22	55	D3571.contig3_47	71	1.4e-14
HTH_31	PF13560.6	64	D3571.contig3_47	71	2.6e-08
HTH_19	PF12844.7	65	D3571.contig3_47	71	1.3e-06
MqsA_antitoxin	PF15731.5	131	D3571.contig3_47	71	0.00016
HTH_Crp_2	PF13545.6	68	D3571.contig3_47	71	0.0035
HTH_26	PF13443.6	63	D3571.contig3_47	71	0.0071
VirE	PF05272.11	198	D3571.contig3_48	731	7.3e-72
Phage_antitermQ	PF06530.12	118	D3571.contig3_49	141	9.7e-44
DUF1133	PF06576.11	176	D3571.contig3_49	141	0.0004
HTH_50	PF18024.1	50	D3571.contig3_49	141	0.00076
HTH_AsnC-type	PF13404.6	42	D3571.contig3_49	141	0.0091
Phage_holin_3_1	PF05106.12	99	D3571.contig3_51	114	4.3e-28
Phage_lysozyme	PF00959.19	109	D3571.contig3_52	159	2.3e-22
Terminase_2	PF03592.16	140	D3571.contig3_54	191	2.9e-31
DUF1073	PF06381.11	357	D3571.contig3_56	489	6e-112
Phage_Mu_F	PF04233.14	112	D3571.contig3_57	146	1.8e-16
DUF2213	PF09979.9	168	D3571.contig3_58	64	1.4e-07
Phage_Nu1	PF07471.12	164	D3571.contig4_1	150	4.7e-32
Terminase_GpA	PF05876.12	558	D3571.contig4_2	614	7.7e-129
gpW	PF02831.15	67	D3571.contig4_3	69	5e-33
DUF61	PF01886.16	127	D3571.contig4_3	69	0.024
Phage_portal_2	PF05136.13	362	D3571.contig4_4	530	1.2e-92
Peptidase_S49	PF01343.18	154	D3571.contig4_5	448	1.2e-38
CLP_protease	PF00574.23	182	D3571.contig4_5	448	0.00018
HDPD	PF02924.14	116	D3571.contig4_6	111	6.7e-13
Phage_cap_E	PF03864.15	333	D3571.contig4_7	342	1.3e-65
Packaging_FI	PF14000.6	131	D3571.contig4_8	136	6e-48
ABC_tran_CTD	PF16326.5	69	D3571.contig4_8	136	0.014
Phage_attach	PF05354.11	117	D3571.contig4_9	118	3.6e-65
Gifsy-2	PF13856.6	99	D3571.contig4_9	118	0.0002
Minor_tail_Z	PF06763.11	190	D3571.contig4_10	185	1.7e-76
Phage_tail_U	PF06141.11	132	D3571.contig4_11	133	2.3e-50
Phage_TTP_12	PF16461.5	134	D3571.contig4_12	246	6.6e-64
Big_2	PF02368.18	79	D3571.contig4_12	246	1.1e-19
Phage_tail_3	PF08813.11	165	D3571.contig4_12	246	0.00093
T2SS-T3SS_pil_N	PF13629.6	72	D3571.contig4_12	246	0.001
Myco_19_kDa	PF05481.12	116	D3571.contig4_12	246	0.0081
Phage_TAC_2	PF06894.11	126	D3571.contig4_13	141	2e-50
Phage_tail_T	PF06223.12	100	D3571.contig4_14	107	2.1e-47
zf-RNPHF	PF08080.12	36	D3571.contig4_14	107	0.041
TMP_2	PF06791.13	205	D3571.contig4_15	839	2.3e-64
Tape_meas_lam_C	PF09718.10	76	D3571.contig4_15	839	2.7e-21
Phage_min_tail	PF05939.13	108	D3571.contig4_16	116	1.4e-30
Phage_tail_L	PF05100.12	206	D3571.contig4_17	252	6.9e-95
NLPC_P60	PF00877.19	105	D3571.contig4_18	244	6.3e-22
Prok-JAB	PF14464.6	118	D3571.contig4_18	244	2.8e-16
DUF308	PF03729.13	73	D3571.contig4_19	197	0.00019
Lambda_tail_I	PF06805.12	86	D3571.contig4_19	197	0.0019
DUF1983	PF09327.11	81	D3571.contig4_20	1184	1.1e-27
Phage-tail_3	PF13550.6	164	D3571.contig4_20	1184	4.4e-16
BLOC1_2	PF10046.9	96	D3571.contig4_20	1184	1.5e-05
HAP1_N	PF04849.13	308	D3571.contig4_20	1184	0.00038
FG-GAP_2	PF14312.6	49	D3571.contig4_21	105	0.0097
DUF4223	PF13978.6	54	D3571.contig4_23	78	0.04
SoPB_HTH	PF18090.1	75	D3571.contig4_27	340	1.9e-22
ParBc	PF02195.18	90	D3571.contig4_27	340	4.8e-12
AAA_31	PF13614.6	177	D3571.contig4_28	388	9.9e-28
CbiA	PF01656.23	128	D3571.contig4_28	388	8.4e-12
ArsA_ATPase	PF02374.15	305	D3571.contig4_28	388	0.00026
MerR	PF00376.23	38	D3571.contig4_28	388	0.0017
Telomere_res	PF16684.5	274	D3571.contig4_29	632	4.6e-19
Bro-N	PF02498.17	95	D3571.contig4_30	264	5.6e-22
MbeB_N	PF04837.12	52	D3571.contig4_31	77	0.13
Phage_ASH	PF10554.9	107	D3571.contig4_32	97	4.8e-06
DUF5448	PF17526.2	118	D3571.contig4_35	129	9.1e-23
DUF4059	PF13268.6	72	D3571.contig4_36	67	0.061
Herpes_ori_bp	PF02399.15	820	D3571.contig4_37	1335	6.5e-06
Toprim_3	PF13362.6	95	D3571.contig4_37	1335	0.0038
HTH_3	PF01381.22	55	D3571.contig4_38	203	1.5e-11
HTH_31	PF13560.6	64	D3571.contig4_38	203	3.5e-07
HTH_25	PF13413.6	62	D3571.contig4_38	203	4.8e-05
Peptidase_S24	PF00717.23	70	D3571.contig4_38	203	0.0006
HTH_19	PF12844.7	65	D3571.contig4_38	203	0.00076
P22_Cro	PF14549.6	60	D3571.contig4_39	72	4.4e-24
HTH_17	PF12728.7	51	D3571.contig4_39	72	0.00026
YdaS_antitoxin	PF15943.5	65	D3571.contig4_39	72	0.00048
Phage_antiter_Q	PF06323.11	222	D3571.contig4_40	246	2.6e-86
RNase_T	PF00929.24	165	D3571.contig4_41	297	3e-23
DNA_pol_A_exo1	PF01612.20	176	D3571.contig4_41	297	0.0097
HTH_3	PF01381.22	55	D3571.contig4_44	96	3.8e-12
HTH_31	PF13560.6	64	D3571.contig4_44	96	1.5e-09
HTH_37	PF13744.6	80	D3571.contig4_44	96	7.5e-08
HTH_19	PF12844.7	65	D3571.contig4_44	96	7.1e-07
HTH_26	PF13443.6	63	D3571.contig4_44	96	0.00015
MarR_2	PF12802.7	62	D3571.contig4_44	96	0.0012
HTH_24	PF13412.6	48	D3571.contig4_44	96	0.0026
HTH_25	PF13413.6	62	D3571.contig4_44	96	0.0034
Gp49	PF05973.14	90	D3571.contig4_45	104	4.5e-27
Dor1	PF04124.12	338	D3571.contig4_46	74	0.0072
FeoC	PF09012.10	69	D3571.contig4_47	76	0.0092
PCI	PF01399.27	105	D3571.contig4_47	76	0.018
N6_N4_Mtase	PF01555.18	231	D3571.contig4_48	357	1.7e-48
HALZ	PF02183.18	43	D3571.contig4_48	357	0.0089
TcdB_N	PF12918.7	66	D3571.contig5_1	92	0.0057
Terminase_6	PF03237.15	215	D3571.contig5_3	412	2.2e-08
Terminase_3	PF04466.13	201	D3571.contig5_3	412	4.8e-08
Terminase_6C	PF17289.2	155	D3571.contig5_3	412	2.2e-05
Phage_prot_Gp6	PF05133.14	420	D3571.contig5_4	518	1.5e-98
Phage_Mu_F	PF04233.14	112	D3571.contig5_5	312	5e-15
DUF4355	PF14265.6	125	D3571.contig5_6	198	2.8e-24
DUF3523	PF12037.8	265	D3571.contig5_7	297	0.037
Phage_connect_1	PF05135.13	99	D3571.contig5_8	122	2.2e-06
HK97-gp10_like	PF04883.12	81	D3571.contig5_10	115	4.3e-08
DUF5403	PF17395.2	93	D3571.contig5_10	115	0.033
DUF3168	PF11367.8	117	D3571.contig5_11	122	0.023
Phage_tail_2	PF06199.11	135	D3571.contig5_12	194	3.5e-07
Phage_TAC_12	PF12363.8	111	D3571.contig5_13	159	1.6e-08
HTH_40	PF14493.6	89	D3571.contig5_13	159	0.024
PhageMin_Tail	PF10145.9	198	D3571.contig5_15	1567	4.4e-51
Apolipoprotein	PF01442.18	190	D3571.contig5_15	1567	1.4e-09
Apolipoprotein	PF01442.18	190	D3571.contig5_15	1567	1.4e-09
Sipho_tail	PF05709.11	255	D3571.contig5_16	288	9.4e-11
Prophage_tail	PF06605.11	316	D3571.contig5_17	1003	5.8e-28
Par3_HAL_N_term	PF12053.8	83	D3571.contig5_18	72	0.043
PRTP	PF01366.18	659	D3571.contig5_18	72	0.049
PspA_IM30	PF04012.12	221	D3571.contig5_19	208	0.01
TolA_bind_tri	PF16331.5	76	D3571.contig5_20	95	0.085
Phage_holin_1	PF04531.13	82	D3571.contig5_21	88	4.6e-28
Glyco_hydro_25	PF01183.20	178	D3571.contig5_22	466	5.3e-37
CHAP	PF05257.16	83	D3571.contig5_22	466	1.2e-09
STT3	PF02516.14	488	D3571.contig5_24	114	0.031
LMWSLP_N	PF12211.8	262	D3571.contig5_24	114	0.063
HTH_26	PF13443.6	63	D3571.contig5_25	141	1.9e-07
Phage_integrase	PF00589.22	172	D3571.contig5_26	382	7.3e-27
Phage_int_SAM_3	PF14659.6	58	D3571.contig5_26	382	2.1e-13
Arm-DNA-bind_4	PF14657.6	46	D3571.contig5_26	382	2.8e-13
Phage_int_SAM_5	PF13102.6	99	D3571.contig5_26	382	0.0017
CDT1	PF08839.11	175	D3571.contig5_26	382	0.012
Peptidase_M78	PF06114.13	123	D3571.contig5_28	126	5e-08
HTH_3	PF01381.22	55	D3571.contig5_29	118	6.1e-10
HTH_26	PF13443.6	63	D3571.contig5_29	118	8.4e-07
HTH_19	PF12844.7	65	D3571.contig5_29	118	3.6e-06
HTH_35	PF13693.6	75	D3571.contig5_32	64	0.019
HTH_19	PF12844.7	65	D3571.contig5_32	64	0.037
CPSase_L_D3	PF02787.19	122	D3571.contig5_33	94	0.042
DUF4731	PF15875.5	75	D3571.contig5_34	88	0.036
DUF2681	PF10883.8	87	D3571.contig5_34	88	0.063
Arc	PF03869.14	50	D3571.contig5_36	66	0.082
SMC_N	PF02463.19	220	D3571.contig5_37	441	3.6e-09
AAA_23	PF13476.6	200	D3571.contig5_37	441	9.3e-09
AAA_15	PF13175.6	369	D3571.contig5_37	441	1.1e-08
AAA_29	PF13555.6	61	D3571.contig5_37	441	0.00058
CENP-F_leu_zip	PF10473.9	140	D3571.contig5_37	441	0.0018
IstB_IS21	PF01695.17	178	D3571.contig5_38	124	0.032
AAA_24	PF13479.6	197	D3571.contig5_39	367	3.3e-68
DUF2076	PF09849.9	259	D3571.contig5_40	202	0.0072
Spt20	PF12090.8	233	D3571.contig5_40	202	0.028
ResIII	PF04851.15	171	D3571.contig5_41	528	1.8e-30
Helicase_C	PF00271.31	111	D3571.contig5_41	528	1.6e-16
DEAD	PF00270.29	176	D3571.contig5_41	528	4.9e-11
SWI2_SNF2	PF18766.1	224	D3571.contig5_41	528	3.2e-10
AAA_30	PF13604.6	192	D3571.contig5_41	528	9.6e-07
DUF2075	PF09848.9	363	D3571.contig5_41	528	3.5e-05
Big_8	PF17961.1	102	D3571.contig5_42	528	1.8e-12
Collagen_bind	PF05737.12	131	D3571.contig5_42	528	1.9e-11
DNA_methylase	PF00145.17	335	D3571.contig5_43	261	1.9e-07
DNA_methylase	PF00145.17	335	D3571.contig5_43	261	1.9e-07
AAA_25	PF13481.6	194	D3571.contig5_44	765	6e-31
PriCT_2	PF08707.11	77	D3571.contig5_44	765	3.5e-19
RusA	PF05866.11	124	D3571.contig5_46	140	1.8e-23
Med2	PF11214.8	100	D3571.contig5_48	76	0.038
HTH_3	PF01381.22	55	D3571.contig5_49	171	3.1e-09
HTH_31	PF13560.6	64	D3571.contig5_49	171	7.5e-08
HTH_19	PF12844.7	65	D3571.contig5_49	171	1.2e-07
Phage_CI_repr	PF07022.13	65	D3571.contig5_49	171	9.6e-06
HTH_26	PF13443.6	63	D3571.contig5_49	171	0.0026
YopX	PF09643.10	131	D3571.contig5_51	152	8.7e-20
bZIP_1	PF00170.21	64	D3571.contig5_54	92	0.0012
DUF4179	PF13786.6	89	D3571.contig6_1	69	0.066
Prophage_tail	PF06605.11	316	D3571.contig6_2	764	8e-14
Sipho_tail	PF05709.11	255	D3571.contig6_3	246	5.1e-05
PhageMin_Tail	PF10145.9	198	D3571.contig6_4	1144	3.9e-21
APG6_N	PF17675.1	133	D3571.contig6_4	1144	0.0073
Phage_connect_1	PF05135.13	99	D3571.contig6_8	134	0.00066
Phage_capsid	PF05065.13	280	D3571.contig6_12	387	1.1e-15
DUF3439	PF11921.8	122	D3571.contig6_12	387	0.038
CLP_protease	PF00574.23	182	D3571.contig6_13	229	7.7e-33
SDH_sah	PF01972.16	286	D3571.contig6_13	229	1.4e-06
